Velocity(m/s)	Chord(mm)
0.147297	0.231993
0.243188	1.050572
0.189744	0.384232
0.155739	0.370659
0.123934	0.125174
0.085465	0.179050
0.210103	0.385539
0.172502	0.168190
0.177944	0.300726
0.275356	0.512161
0.116450	0.101312
0.259459	0.919782
0.119297	0.226664
0.238793	1.687072
0.204366	0.766371
0.117838	0.166151
0.215730	0.231909
0.101209	0.172055
0.090969	0.141912
0.172755	0.615873
0.103068	0.235509
0.090822	0.218428
0.098961	0.099951
0.156027	0.136524
0.170548	0.190161
0.131217	0.614093
0.102310	0.135049
0.182582	0.416288
0.083382	0.131744
0.098483	0.120641
0.073699	0.121603
0.166784	0.221823
0.122283	0.151631
0.109098	0.205650
0.113206	0.183393
0.239335	0.771856
0.090572	0.180239
0.247408	0.616047
0.227344	0.442184
0.083718	0.164506
0.131488	0.181453
0.159463	0.260723
0.103833	0.156788
0.214358	0.457655
0.168477	0.555133
0.074815	0.138034
0.109935	0.177546
0.121734	0.271466
0.065901	0.162776
0.075476	0.165670
0.067382	0.119602
0.079793	0.231001
0.082363	0.104601
0.119865	0.129454
0.168457	0.354601
0.139903	0.160189
0.075912	0.121839
0.105377	0.161754
0.131358	0.375028
0.093161	0.106204
0.143872	0.402843
0.080660	0.113731
0.121451	0.516775
0.129301	0.201063
0.192899	0.356864
0.150400	0.317345
0.067769	0.115885
0.102833	0.116716
0.167588	0.263951
0.319276	1.360114
0.144245	0.307962
0.142958	0.458182
0.133147	0.219692
0.156837	0.313675
0.262556	0.560558
0.352626	1.119589
0.167989	0.331779
0.113414	0.106042
0.146171	0.430474
0.189677	0.492213
0.210965	0.209910
0.105942	0.108591
0.188310	0.338958
0.102877	0.173862
0.100780	0.188458
0.214212	0.414500
0.108166	0.096267
0.188254	0.150603
0.296346	1.120189
0.222361	0.752691
0.262698	0.306043
0.168026	0.283964
0.198096	0.253563
0.239530	0.307796
0.208491	0.302311
0.139191	0.156589
0.156922	0.407213
0.194937	0.410342
0.153959	0.303300
0.248947	0.527767
0.328927	1.282817
0.222826	0.305272
0.196490	0.294735
0.186789	0.287656
0.228052	0.371725
0.223281	0.185323
0.085826	0.098700
0.187290	0.347423
0.092247	0.126839
0.097641	0.098618
0.154522	0.348448
0.157414	0.351820
0.133879	0.190777
0.091818	0.094573
0.135730	0.162198
0.136533	0.129024
0.311783	1.976702
0.199645	0.290484
0.239562	0.737850
0.179091	0.438773
0.149071	0.184102
0.251142	0.351598
0.317683	0.854568
0.202077	0.400111
0.196509	0.199456
0.140642	0.127984
0.157159	0.342607
0.116682	0.280620
0.169148	0.270637
0.185389	0.515383
0.172418	0.361215
0.080107	0.103738
0.219891	0.591506
0.104536	0.210117
0.110098	0.116704
0.144977	0.299378
0.165576	0.369234
0.101552	0.217322
0.167886	0.320662
