Velocity(m/s)	Chord(mm)
0.141284	0.170247
0.232883	0.383092
0.161587	0.290856
0.106716	0.118988
0.117012	0.186049
0.143584	0.228298
0.130263	0.166086
0.280121	1.046253
0.101353	0.135307
0.161251	0.295089
0.127741	0.282307
0.151914	0.401053
0.084073	0.128211
0.185570	0.618877
0.108977	0.226128
0.087205	0.097234
0.183697	0.816533
0.179430	1.331374
0.041883	0.130047
0.150199	0.297394
0.140656	0.122370
0.183363	0.275044
0.166597	0.204082
0.141540	0.145786
0.128802	0.166799
0.209712	0.762302
0.142270	0.192776
0.150580	0.167897
0.130046	0.248388
0.103920	0.156919
0.152306	0.275674
0.209403	0.739194
0.222350	0.327966
0.088582	0.146160
0.093604	0.091264
0.210116	0.531594
0.225422	0.347150
0.182912	0.235956
0.229983	0.304728
0.362748	1.189812
0.157934	0.149247
0.185023	0.653130
0.117180	0.161123
0.108754	0.124523
0.210073	0.531484
0.140492	0.241646
0.211921	0.324238
0.156308	0.232899
0.199616	0.355317
0.202106	0.342570
0.185894	0.279771
0.085727	0.098586
0.121076	0.137421
0.206299	0.428071
0.204033	0.166287
0.110538	0.107222
0.087459	0.107574
0.212143	0.447623
0.139811	0.132821
0.227391	0.417262
0.248822	0.791255
0.130242	0.123079
0.127098	0.129004
0.141355	0.212032
0.155133	0.308715
0.163951	0.188543
0.125001	0.213126
0.262853	0.542791
0.246252	0.467878
0.138242	0.165199
0.238455	0.277800
0.188289	0.299379
0.103270	0.100689
0.269774	0.662294
0.094433	0.117569
0.193016	0.280839
0.103514	0.168727
0.210208	0.335281
0.219672	0.325115
0.176787	0.139662
0.118904	0.101069
0.189944	0.359945
0.210591	0.727593
0.109556	0.115581
0.198386	0.394787
0.107905	0.128408
0.137557	0.188453
0.152287	0.359397
0.093063	0.106557
0.150298	0.274294
0.142875	0.494347
0.123547	0.118605
0.256253	1.249234
0.256949	1.453046
0.182669	0.761728
0.159116	0.397789
0.153725	0.294383
0.161357	0.262204
0.237084	0.325990
0.210383	0.281913
0.123410	0.102430
0.320280	0.445189
0.191427	0.236412
0.152335	0.095209
0.139175	0.141262
0.201629	0.139124
0.151216	0.168606
0.187127	0.418229
0.102908	0.120402
0.199752	0.376533
0.170155	0.421134
0.121498	0.122105
0.246495	0.264983
0.196271	0.128557
0.273006	0.488681
0.193719	0.169504
0.179504	0.183094
0.329714	1.262805
0.150136	0.114854
0.171007	0.168442
0.252001	0.303661
0.184594	0.119986
0.124718	0.124718
0.215918	0.331435
0.182502	0.179764
0.152626	0.173993
0.182610	0.338741
0.180334	0.447229
0.141587	0.170612
0.135448	0.187596
0.265943	0.534544
0.198690	0.409301
0.126649	0.147546
0.077589	0.102417
0.158305	0.373599
0.248366	0.430915
0.259547	0.478864
0.162900	0.219914
0.180845	0.178132
0.245068	0.352898
0.129031	0.121934
0.154037	0.102435
0.150547	0.111405
0.210652	0.203280
0.255189	0.674974
0.175269	0.338269
0.133718	0.141741
0.086738	0.117964
0.177010	0.635466
0.092888	0.166269
0.140775	0.380796
0.059985	0.101375
0.098912	0.214639
0.077789	0.163746
0.172785	0.283367
0.057874	0.087680
0.082548	0.140332
0.171664	0.255779
0.274619	0.440764
0.201357	0.267805
0.159335	0.233426
0.127098	0.168404
0.152884	0.229326
0.107952	0.154911
0.213868	0.496174
0.137268	0.107756
0.158465	0.200458
0.159306	0.317018
0.117741	0.139524
0.237226	0.314325
0.222173	0.295490
0.222963	0.303230
0.203329	0.358875
0.118807	0.107521
0.179155	0.246338
0.164047	0.246891
0.160888	0.321775
0.122738	0.194539
0.167763	0.368241
0.142874	0.453625
0.205139	1.504695
0.103270	0.176592
0.119133	0.331189
0.113454	0.263213
0.123775	0.187519
0.089904	0.118674
0.085978	0.118220
0.228331	0.336788
0.141270	0.115135
0.215096	0.251662
0.153370	0.165640
0.168438	0.134751
0.154194	0.355417
0.143905	0.301480
0.153106	0.199038
0.134765	0.171152
0.159703	0.191643
0.125664	0.184098
0.109742	0.355015
0.144835	0.228116
0.140282	0.155012
0.092538	0.102717
0.143898	0.202177
0.152175	0.233589
0.214455	1.104445
0.232050	1.137044
0.174278	0.220461
0.198572	0.367359
0.193010	0.364789
0.218856	0.879799
0.112763	0.109944
0.133049	0.131718
0.094468	0.095885
0.281228	0.752284
0.191370	0.440151
0.172863	0.409686
0.075251	0.095946
0.082027	0.247311
0.119224	0.090014
0.116516	0.267403
0.149071	0.208699
0.257191	0.435939
0.189400	0.240538
0.229983	0.502513
0.148727	0.177728
0.290822	0.532203
0.188483	0.171520
