Velocity(m/s)	Chord(mm)
0.065837	0.090526
0.094143	0.177460
0.113460	0.310881
0.107590	0.204958
0.137416	0.472712
0.112779	0.171424
0.101029	0.293488
0.186380	0.957992
0.147154	0.328889
0.089417	0.125184
0.072303	0.178949
0.115103	0.190495
0.073396	0.115966
0.106092	0.167095
0.115658	0.431405
0.146527	0.936305
0.067694	0.131326
0.069024	0.140810
0.082383	0.220374
0.088236	0.251913
0.163153	0.730109
0.073477	0.109481
0.041829	0.100598
0.111015	0.185396
0.199333	1.067430
0.203124	0.428591
0.127550	0.980862
0.073370	0.092813
0.145303	0.227400
0.149503	0.334139
0.212103	0.468747
0.138385	0.518944
0.141316	0.624617
0.146599	0.285868
0.068673	0.132883
0.085698	0.143116
0.101821	0.312592
0.138395	0.265027
0.145589	0.650054
0.094797	0.204761
0.076004	0.124266
0.068717	0.098609
0.076976	0.295971
0.159421	0.557175
0.081168	0.115259
0.133617	0.258548
0.093828	0.127137
0.108485	0.237040
0.106782	0.098773
0.118441	0.130285
0.203695	0.276006
0.122511	0.227258
0.106322	0.194569
0.127529	0.235292
0.145875	0.177968
0.218891	0.701544
0.141106	0.220831
0.116693	0.178540
0.172056	0.326906
0.152829	0.193328
0.227186	0.594091
0.218219	0.579373
0.196844	0.612184
0.132323	0.185913
0.174388	0.330464
0.179029	0.351792
0.154544	0.354679
0.092151	0.093994
0.122582	0.164873
0.210511	0.416812
0.118891	0.167637
0.115609	0.107517
0.148282	0.201663
0.106707	0.197409
0.187967	0.425745
0.197111	0.462226
0.137938	1.082120
0.052115	0.369754
0.096910	0.190428
0.079383	0.234576
0.091883	0.159418
0.168703	2.280017
0.107431	0.172426
0.117417	0.252447
0.074731	0.129285
0.161085	0.515473
0.113446	0.315946
0.156120	0.408253
0.113137	0.296985
0.103272	0.188987
0.102668	0.215089
0.071579	0.117032
0.068853	0.130821
0.148120	0.703569
0.079024	0.283302
0.132402	0.331005
0.110811	0.277027
0.083294	0.112030
0.100205	0.189388
0.157247	0.359308
0.188000	0.869502
0.103335	0.167402
0.083296	0.163261
0.110267	0.336865
0.128409	0.209306
0.060361	0.119214
0.103680	0.199065
0.128547	0.097053
0.254782	1.509586
0.167613	0.331874
0.111701	0.254120
0.159258	0.442736
0.091710	0.138024
0.073394	0.089908
0.097243	0.147810
0.139073	0.260066
0.191354	0.576934
0.164406	0.805590
0.096079	0.131628
0.202914	2.014939
0.142077	0.128579
0.112161	0.120012
0.211257	0.342236
0.150792	0.252577
0.136057	0.148982
0.102757	0.103785
0.203136	0.347363
0.153074	0.306147
0.084458	0.132176
0.091702	0.182487
0.121920	0.304801
0.092420	0.148333
0.119575	0.152458
0.220461	0.599654
0.114805	0.115379
0.166315	0.439904
0.116096	0.101003
0.088059	0.210020
0.103930	0.311790
0.191247	0.537404
0.097444	0.159321
0.163753	1.545007
0.122637	0.419419
0.067342	0.123910
0.141105	0.416261
0.096915	0.182199
0.078291	0.209820
0.123010	0.258937
0.109683	0.254464
0.148431	0.363655
0.129666	0.216542
0.091165	0.111221
0.111074	0.185493
0.143198	0.208352
0.166399	0.197183
0.167746	0.188715
0.120797	0.091806
0.227656	0.969816
0.182612	0.343311
0.181904	0.229199
0.187189	0.381865
0.147513	0.196930
0.205021	0.246026
0.170559	0.249017
0.123874	0.126352
0.163196	0.300281
0.117624	0.138209
0.173926	0.364375
0.118990	0.110661
0.137909	0.297883
0.144571	0.098308
0.137347	0.312465
0.099258	0.126554
0.152324	0.142423
0.226183	0.486293
0.210762	0.234999
0.234532	0.295510
0.160684	0.277983
0.198081	0.330795
0.161094	0.324605
0.157916	0.332412
0.196024	0.325399
0.200722	0.418504
0.099361	0.111782
0.129315	0.307123
0.249630	0.624074
0.090749	0.169701
0.124374	0.148627
0.132798	0.333324
0.154003	0.261036
0.081412	0.137178
0.143384	0.243753
0.104465	0.149384
0.245868	0.347904
0.158819	0.216788
0.130323	0.163556
0.124031	0.181705
0.113582	0.116422
0.076369	0.189394
0.056796	0.104505
0.090616	0.309454
0.072466	0.109787
0.075282	0.108030
0.059615	0.147548
0.109771	0.161912
0.136709	0.166102
0.097199	0.143854
0.117207	0.827479
0.097386	0.105177
0.116463	0.198569
0.091023	0.093753
0.112922	0.246169
0.134865	0.319630
0.118244	0.232350
0.112846	0.347566
0.163482	1.250634
0.150987	0.437106
0.078295	0.103740
0.070423	0.127466
0.059341	0.105924
0.159415	1.040981
0.084204	0.154935
0.137170	0.438259
0.088108	0.235249
0.055636	0.088740
0.139577	0.420128
0.133665	0.594142
0.169819	0.669936
0.168785	0.339258
0.138245	0.493535
0.061930	0.147394
0.116220	0.307401
0.105113	0.203919
0.084035	0.126893
0.154120	0.334441
0.190583	0.243946
0.117405	0.179630
0.174333	0.261499
0.209555	0.365673
0.273004	0.483217
0.243614	1.309424
0.143646	0.235580
0.183969	0.223523
0.157932	0.278749
0.162958	0.182513
0.144967	0.276888
0.128190	0.269198
0.147855	0.279447
0.100193	0.116223
0.099393	0.191829
0.052208	0.089797
0.047315	0.105750
0.144442	0.337994
0.125135	0.253398
0.080328	0.151418
0.123210	0.295087
0.106171	0.235699
0.120836	0.214485
0.071124	0.138336
0.094296	0.182463
0.088433	0.158737
0.072046	0.118876
0.062218	0.083995
0.152154	0.642090
0.065874	0.134713
0.058508	0.095953
0.162222	0.439621
0.172833	0.355171
0.155955	0.116186
0.106931	0.133664
0.195040	0.372526
0.140382	0.197237
0.102198	0.090445
0.223757	0.822306
0.162908	0.388535
0.153788	0.164553
0.111816	0.178905
0.148652	0.277236
0.092500	0.129037
0.191620	0.352581
0.092007	0.154571
0.083473	0.146495
0.096800	0.475287
0.145294	0.391568
0.140535	0.253666
0.117785	0.149587
0.132061	0.229125
0.083988	0.172596
0.098762	0.299249
0.055542	0.176069
0.061801	0.197455
0.075738	0.168895
0.089377	0.157750
0.104133	0.183796
0.233329	0.666154
0.085217	0.144017
0.075498	0.134010
0.075708	0.106369
0.072193	0.182647
0.087661	0.394035
0.082570	0.168443
0.083259	0.140708
0.115322	0.168947
0.111512	0.129354
0.131941	0.255966
0.115456	0.131043
0.270665	1.609104
0.129845	0.162306
0.098903	0.131541
0.129840	0.316809
0.122709	0.362605
0.199704	0.708949
0.126175	0.178537
0.184009	0.587908
0.172162	0.410606
0.093297	0.125018
0.096632	0.164758
0.117930	0.351431
0.139300	0.278600
0.157693	0.328791
0.123747	0.275336
0.142896	0.305083
0.138763	0.316381
0.164625	0.474121
0.076379	0.234485
0.059777	0.092355
0.061996	0.137632
0.174949	0.558962
0.123644	0.219469
0.070993	0.114653
0.094474	0.580073
0.073216	0.158879
0.087262	0.148346
0.093520	0.242684
0.126690	0.345231
0.082620	0.138389
0.151554	0.213691
0.090977	0.200604
0.131181	0.153482
0.140061	0.227599
0.162021	0.322422
0.124442	0.247640
0.084635	0.084212
0.165944	0.358440
0.219757	0.520825
0.211631	0.802080
0.088801	0.117661
0.074186	0.096070
0.077910	0.116085
0.138449	0.501877
0.157727	0.527595
0.154716	0.655223
0.116217	0.263813
0.094693	0.189387
0.082797	0.107635
