Velocity(m/s)	Chord(mm)
0.045336	0.081151
0.080146	0.162295
0.054661	0.089917
0.135607	0.161372
0.062517	0.080960
0.078321	0.093594
0.121450	0.226504
0.077429	0.136663
0.123718	0.262901
0.092919	0.150065
0.109237	0.220112
0.103040	0.136528
0.069553	0.098070
0.263628	0.452121
0.275017	0.709545
0.086656	0.115686
0.188504	0.980223
0.058501	0.102670
0.112166	0.168249
0.088819	0.226045
0.101648	0.180426
0.092182	0.123524
0.140443	0.395348
0.123456	0.233332
0.223692	0.513373
0.118355	0.302396
0.116477	0.182286
0.146636	0.200158
0.108157	0.177919
0.120998	0.283135
0.154873	0.444486
0.180802	0.169050
0.216816	0.561554
0.165076	0.349137
0.112117	0.145192
0.177736	0.236388
0.132776	0.379076
0.107917	0.128421
0.164270	0.142915
0.211132	0.212187
0.124188	0.187523
0.092240	0.137899
0.166518	0.478740
0.117735	0.278443
0.159146	0.245085
0.136742	0.155886
0.140300	0.190106
0.179991	0.463478
0.103024	0.099933
0.152069	0.299577
0.112638	0.201058
0.158112	0.577901
0.157436	0.120439
0.099097	0.141214
0.102469	0.121938
0.155471	0.309387
0.125365	0.210614
0.172997	0.237007
0.271022	0.582697
0.208543	0.210629
0.164141	0.401324
0.126201	0.165324
0.194333	1.217493
0.133621	0.325368
0.142206	0.268769
0.127802	0.193620
0.137306	0.341891
0.174367	0.544896
0.100771	0.181387
0.114372	0.238465
0.099954	0.142435
0.080877	0.103118
0.214034	0.203332
0.143581	0.245524
0.169212	0.334194
0.106608	0.137524
0.108803	0.140899
0.106393	0.110117
0.108142	0.145992
0.114604	0.258432
0.090203	0.339162
0.050122	0.141596
0.066489	0.171543
0.071416	0.248172
0.087821	0.181349
0.182231	0.634164
0.117892	0.206901
0.185145	0.407320
0.088969	0.145464
0.133865	0.323284
0.072533	0.130559
0.133045	0.284716
0.092072	0.130742
0.108454	0.156174
0.111993	0.152871
0.142470	0.166690
0.082142	0.143748
0.079406	0.123873
0.087430	0.165680
0.105939	0.207640
0.141344	0.716617
0.153080	0.239570
0.131266	0.447618
0.102136	0.220614
0.140204	0.321769
0.147276	0.151695
0.115183	0.118638
0.256769	0.413398
0.128081	0.108228
0.145191	0.327407
0.125311	0.152252
0.123672	0.255383
0.201024	0.214091
0.140971	0.162821
0.205105	0.156905
0.144928	0.339855
0.160264	0.602593
0.177149	0.263952
0.190959	0.598657
0.232487	0.239462
0.152968	0.214920
0.090100	0.076585
0.150921	0.313161
0.194986	0.219359
0.087181	0.070181
0.167216	0.394629
0.122039	0.292284
0.110277	0.192984
0.100402	0.274096
0.093731	0.193554
0.157909	0.427934
0.171534	0.657834
0.149656	0.211763
0.152474	0.289701
0.130485	0.214648
0.096546	0.125992
0.137945	0.233127
0.155647	0.423361
0.176478	0.736796
0.069077	0.098780
0.103558	0.231452
0.091556	0.133214
0.179982	0.538145
0.163607	0.336213
0.117415	0.268880
0.142282	0.367798
0.185572	0.630944
0.182454	0.258173
0.130897	0.202890
0.068371	0.116230
0.112596	0.166642
0.077908	0.114135
0.095132	0.146504
0.136073	0.327255
0.121211	0.241210
0.184253	0.896390
0.145090	0.149442
0.110433	0.097181
0.163529	0.306617
0.173052	0.227563
0.108207	0.373316
0.062193	0.111015
0.069292	0.176694
0.065364	0.081052
0.087779	0.345848
0.158492	0.546796
0.202728	0.188537
0.142706	0.154836
0.194081	0.279476
0.112169	0.114412
0.229710	0.410032
0.151037	0.284704
0.119492	0.133831
0.223789	1.148038
0.218417	0.191115
0.103921	0.129381
0.224673	0.608865
0.193847	0.308217
0.141902	0.235557
0.156706	0.604885
0.117661	0.196495
0.208597	0.825003
0.159680	0.256286
0.169074	0.218951
0.106737	0.158504
0.193705	0.387409
0.094568	0.202848
0.096893	0.245139
0.103213	0.137790
0.125722	0.920914
0.058901	0.099837
0.099658	0.260606
0.077933	0.139501
0.135623	0.326172
0.130720	0.218955
0.117160	0.173982
0.071847	0.139743
0.128483	0.153538
0.081003	0.183473
0.082090	0.175262
0.056804	0.138602
0.062732	0.101312
0.105818	0.160314
0.100119	0.304863
0.075051	0.179372
0.121350	0.133485
0.102388	0.311772
0.126620	0.393154
0.078782	0.189472
0.101105	0.327074
0.085128	0.163872
0.162561	0.394209
0.056620	0.232141
0.144274	0.230839
0.194486	1.547133
0.155608	0.195288
0.066948	0.122849
0.069950	0.113668
0.074528	0.129679
0.105962	0.313647
0.092099	0.297481
0.123423	0.272148
0.143122	0.356373
0.081042	0.094414
0.147525	0.184406
0.241087	1.266912
0.196276	1.501510
0.113889	0.155458
0.105681	0.135272
0.196789	0.813721
0.117382	0.117969
0.133955	0.164094
0.110280	0.213943
0.135796	0.351713
0.242682	0.310633
0.122013	0.222063
0.169008	0.221400
0.180343	0.315600
0.127984	0.184297
0.116337	0.292007
0.080841	0.103881
0.112817	0.129739
0.071082	0.079257
0.085599	0.101435
0.090198	0.102375
0.136418	0.286479
0.139176	0.183017
0.135339	0.160377
0.105638	0.256172
0.225582	0.697049
0.183588	0.348817
0.106348	0.102626
0.119115	0.225723
0.111185	0.122303
0.133467	0.176844
0.159478	0.151504
0.209222	0.363000
0.192603	0.290831
0.155170	0.141205
0.223878	0.249624
0.222101	0.287621
0.136474	0.165816
0.186558	0.295695
0.099865	0.099366
0.098292	0.177909
0.087665	0.111773
0.096026	0.110430
0.144852	0.870558
0.075406	0.093880
0.159750	0.465671
0.135046	0.289674
0.136914	0.214271
0.144344	0.142901
0.099339	0.229473
0.109408	0.170676
0.175331	1.580611
0.043427	0.186519
0.095254	0.220989
0.084243	0.130998
0.101673	0.251133
0.110017	0.330602
0.118436	0.171139
0.104793	0.244168
0.186699	0.507822
0.084447	0.158760
0.066604	0.121552
0.130362	0.205320
0.069836	0.160622
0.083532	0.244332
0.058858	0.099175
0.102291	0.155482
0.120037	0.204064
0.099511	0.152750
0.085877	0.142126
0.110825	0.304215
0.102989	0.183836
0.167300	0.291939
0.192376	0.186605
0.147832	0.218052
0.111965	0.132118
0.138824	0.257519
0.222329	0.262348
0.157044	0.215151
0.122064	0.171500
0.112736	0.133028
0.176864	0.294479
0.208648	0.208648
0.110938	0.141446
0.124964	0.161204
0.124743	0.149067
0.125737	0.142712
0.120978	0.179652
0.121869	0.583144
0.114320	0.141185
0.146999	0.260924
0.219089	1.169936
0.072353	0.139280
0.056182	0.113488
0.121200	0.278760
0.145030	0.527184
0.115296	1.315529
0.061768	0.245526
0.154154	0.506395
0.073346	0.117353
0.139984	0.177080
0.205081	0.945424
0.190170	0.957507
0.118553	0.272672
0.112639	0.186418
0.111070	0.137172
0.084515	0.132689
0.149483	0.263837
0.100258	0.409053
0.072129	0.096292
0.175447	0.328085
0.101723	0.098162
0.122348	0.125407
0.162350	0.139621
0.135860	0.136539
0.259755	0.374047
0.249339	1.090857
0.153690	0.238988
0.153597	0.195068
0.112461	0.171503
0.326283	0.965797
0.249428	0.742048
0.179605	0.160747
0.160215	0.265157
0.228326	0.399571
0.182367	0.438593
0.130895	0.120424
0.201069	0.684642
0.116104	0.146871
0.098916	0.105346
0.182449	0.125890
0.201286	0.577690
0.245430	0.454045
0.173995	0.660312
0.099562	0.146357
0.188261	0.308748
0.158021	0.153280
0.131070	0.150730
0.265729	0.807815
0.131076	0.144839
0.171473	0.192050
0.223535	0.200064
0.174503	0.183228
0.177145	0.530550
0.147013	0.246982
0.108033	0.185276
0.174588	0.269739
0.146703	0.275068
0.117574	0.175186
0.107803	0.173562
0.102387	0.122864
0.141393	0.217745
0.114892	0.119488
0.229794	0.782448
0.082085	0.143239
0.129993	0.171591
0.073216	0.104699
0.177857	0.640285
0.124990	0.205608
0.167242	0.220760
0.066093	0.113679
0.091072	0.183966
0.096482	0.130251
0.275088	1.071470
0.116752	0.408632
0.074036	0.188792
0.076785	0.152803
0.123547	0.180996
0.272553	0.190787
0.235508	0.615853
0.166530	0.250628
0.091992	0.095671
0.304904	0.814095
0.313105	0.330326
0.274091	0.408396
0.166292	0.274381
0.240279	0.243883
0.251897	0.153657
0.186925	0.185056
0.121168	0.092694
0.172148	0.247893
0.155936	0.463910
0.175839	0.289255
0.138911	0.163914
0.138027	0.140097
0.221112	0.329458
0.143337	0.115387
0.123043	0.126734
0.144822	0.203474
0.133412	0.341536
0.149203	0.442386
0.092597	0.122228
0.147211	0.377596
0.183155	0.554958
0.247991	0.238072
0.150722	0.154490
0.176443	0.272605
0.218265	0.485639
0.260272	0.413833
0.107657	0.140492
0.152604	0.173206
0.099882	0.123854
0.053915	0.078446
0.121415	0.295039
0.215553	0.288841
0.110610	0.150430
0.157013	0.496948
0.185141	0.246237
0.131610	0.128978
0.183963	0.385403
0.193730	0.203417
0.134013	0.174216
0.084151	0.099719
0.111525	0.162827
0.158618	0.479028
0.163821	0.541428
0.115021	0.185759
0.139681	0.298917
0.128814	0.251831
0.213290	0.384989
0.188811	0.233182
0.148203	0.186736
0.140831	0.214062
0.164789	0.154078
0.132003	0.250145
0.192558	0.430368
0.117308	0.119654
0.109856	0.113152
0.265519	0.171259
0.223720	0.852374
0.158819	0.182642
0.135072	0.307289
0.135987	0.268575
0.162081	0.238260
0.240320	0.336448
0.238985	0.161315
0.208663	0.261872
0.311137	0.555379
0.183639	0.390232
0.168454	0.480936
0.225709	0.226838
0.195247	0.246011
0.103213	0.120759
0.176443	0.248785
0.139950	0.527610
0.147068	0.324285
0.148947	0.663559
0.151820	0.167001
0.143426	0.228764
