Velocity(m/s)	Chord(mm)
0.186951	0.471115
0.160198	0.191436
0.181460	0.154241
0.239893	0.164327
0.215317	0.751457
0.080457	0.141201
0.254369	0.508737
0.148361	0.181743
0.131896	0.133875
0.115532	0.154235
0.167087	0.149543
0.190072	0.348782
0.259363	0.475931
0.187828	0.321187
0.212345	0.304716
0.147404	0.196047
0.427863	1.657968
0.218141	0.290128
0.211559	0.248582
0.334048	0.516103
0.287387	0.492869
0.138193	0.113318
0.183857	0.318992
0.265516	0.183206
0.354188	0.683582
0.213100	0.258917
0.382270	0.735870
0.263415	0.146195
0.194430	0.156516
0.371533	0.443983
0.296851	0.249355
0.538134	0.360550
0.422021	0.466333
0.229068	0.205016
0.249266	0.437463
0.391199	0.841077
0.284191	0.404972
0.138386	0.175750
0.162801	0.328045
0.200666	0.320062
0.289497	0.392268
0.164093	0.127993
0.339562	0.349748
0.342446	0.381827
0.325896	0.796816
0.226890	0.164496
0.246637	0.406950
0.338146	0.625569
0.213394	0.126970
0.245271	0.214612
0.226035	0.240727
0.300036	0.441053
0.174021	0.278434
0.149532	0.163737
0.129446	0.117796
0.259502	0.373683
0.281092	0.636673
0.217935	0.298570
0.236493	0.178552
0.236362	0.226907
0.155694	0.138568
0.228068	0.433329
0.193398	0.225308
0.162685	0.226132
0.276261	0.308031
0.288277	0.644299
0.218115	0.163586
0.226968	0.338182
0.159696	0.277871
0.113744	0.104645
0.230490	0.273131
0.229233	0.487120
0.241663	0.320203
0.370467	0.550144
0.138582	0.173920
0.237266	0.384372
0.376242	0.395054
0.429726	0.964735
0.330069	0.361425
0.135169	0.185182
0.110516	0.136487
0.242081	0.659670
0.240633	0.510142
0.240183	0.359073
0.222551	0.506302
0.146995	0.345439
0.108988	0.196723
0.119872	0.133058
0.154078	0.412929
0.137727	1.399308
0.200598	0.177530
0.177914	0.195706
0.096704	0.105891
0.107968	0.176528
0.116218	0.223721
0.112069	0.204526
0.071915	0.161448
0.187192	0.295763
0.134798	0.179281
0.174430	0.183151
0.326081	0.666835
0.194691	0.136284
0.232768	0.342169
0.241342	0.237721
0.412360	0.381433
0.364353	0.224077
0.186994	0.165490
0.250382	0.229100
0.273066	0.711336
0.227659	0.366530
0.417775	0.720662
0.520891	0.593815
0.257043	0.183786
0.509655	1.393906
0.371734	0.340137
0.429257	0.858514
0.217691	0.181772
0.469230	0.471576
0.440507	0.411874
0.295878	0.150898
0.337566	0.259926
0.445993	1.337980
0.400588	0.510749
0.116839	0.090550
0.146879	0.138801
0.193159	0.366037
0.283301	1.019885
0.215553	0.199387
0.105108	0.111940
0.132311	0.222283
0.125146	0.216503
0.343849	0.864780
0.176331	0.237165
0.486793	2.100510
0.386341	0.523493
0.379897	0.630629
0.132680	0.406000
0.184219	0.781089
0.131189	0.346995
0.063182	0.114991
0.055654	0.149710
0.047159	0.126386
0.121220	0.122432
0.067359	0.120910
0.104801	0.159821
0.140695	0.255361
0.128885	0.284191
0.074770	0.214964
0.121663	0.197702
0.148203	0.178585
0.187305	0.361499
0.159332	0.213505
0.095939	0.153023
0.096776	0.205648
0.106943	0.117637
0.117556	0.601889
0.127765	0.179509
0.249487	0.395437
0.147912	0.213733
0.159073	0.190092
0.183690	0.284719
0.317622	0.570131
0.122143	0.153290
0.106105	0.185683
0.180266	0.166746
0.185421	0.278131
0.278208	1.012678
0.150551	0.151303
0.271238	0.315992
0.154911	0.118507
0.135796	0.121538
0.248492	0.463438
0.220131	0.243244
0.353276	0.517550
0.456148	0.396849
0.564565	0.525045
0.340444	0.508964
0.466279	0.687762
0.324990	0.935970
0.123615	0.268245
0.116810	0.156526
0.089484	0.142727
0.109472	0.185007
0.137976	0.117280
0.168200	0.123627
0.250170	0.150102
0.225982	0.926527
0.163640	0.112911
0.209776	0.635622
0.209731	0.293623
0.255672	0.449982
0.224676	0.158396
0.264350	0.392560
0.233435	0.152900
0.282547	0.173767
0.251830	0.555284
0.142859	0.667865
0.102460	0.119366
0.163256	0.258761
0.249931	0.329909
0.204976	0.200876
0.333307	0.488295
0.167033	0.119428
0.249954	0.264951
0.267791	0.332061
0.329218	0.376954
0.441169	0.727928
0.196361	0.133525
0.321819	0.391010
0.176512	0.188868
0.236555	0.289780
0.450806	0.642398
0.174866	0.190604
0.237079	0.226411
0.317997	0.163768
0.485263	0.723042
0.630157	0.983046
0.374103	0.441442
0.268533	0.283303
0.486510	1.267358
0.444729	1.116270
0.282005	0.193174
0.355144	0.342714
0.286191	0.176007
0.363084	0.499240
0.368600	0.302252
0.339303	0.307070
0.517218	0.224990
0.321694	0.292742
0.317579	0.198487
0.516619	0.617359
0.317377	0.188839
0.224074	0.205028
0.272225	0.511783
0.157489	0.230721
0.451386	0.710934
0.367446	0.372958
0.522687	1.100257
0.330443	0.355226
0.328145	0.369163
0.310349	0.234313
0.203119	0.231555
0.175268	0.213827
0.297462	0.594924
0.165287	0.366110
0.186954	0.182280
0.112663	0.156039
