Velocity(m/s)	Chord(mm)
0.160626	0.282702
0.143931	0.183512
0.163287	0.276772
0.159240	0.274689
0.159574	0.191489
0.146952	0.103601
0.177346	0.198627
0.102540	0.132789
0.200150	0.500375
0.171865	0.320527
0.196057	0.411719
0.137975	0.295955
0.153104	0.285539
0.118431	0.158698
0.166624	0.656497
0.204544	0.228067
0.109954	0.153386
0.163652	0.444316
0.146999	0.341038
0.119702	0.233420
0.140040	0.290583
0.086314	0.120839
0.100390	0.117457
0.178276	0.377946
0.120954	0.133050
0.224867	0.799403
0.125256	0.165338
0.145230	0.241081
0.088868	0.104864
0.129610	0.176917
0.231998	0.615954
0.174032	0.368077
0.146766	0.325820
0.109701	0.116283
0.286117	0.432037
0.195375	0.337022
0.257967	0.532701
0.212606	0.439032
0.141503	0.119570
0.187642	0.394047
0.121720	0.323166
0.134967	0.228769
0.186710	0.480778
0.142319	0.265425
0.165458	0.288724
0.184077	0.497929
0.103776	0.162410
0.133208	0.184493
0.182503	0.430708
0.107814	0.118595
0.104334	0.266573
0.142921	0.270834
0.263785	0.813777
0.078657	0.103828
0.150080	0.360943
0.143987	0.169904
0.179539	0.342021
0.132023	0.181532
0.114974	0.263291
0.086564	0.106473
0.170794	0.525192
0.212918	0.311925
0.188350	0.690302
0.157586	0.369540
0.127487	0.317441
0.091490	0.218202
0.133349	0.206025
0.112925	0.134945
0.178659	0.407344
0.132550	0.334027
0.150071	0.342913
0.146791	0.401473
0.121379	0.192992
0.164965	0.315083
0.146253	0.204023
0.156977	0.408926
0.096976	0.159040
0.188739	0.720983
0.174536	0.339472
0.295640	2.097569
0.161437	0.346283
0.114391	0.186457
0.115625	0.221423
0.176899	0.345838
0.151197	0.257035
0.137332	0.223851
0.131773	0.185140
0.132425	0.282727
0.196231	0.476841
0.184098	0.574385
0.145525	0.197186
0.298221	1.009479
0.142056	0.287663
0.149125	0.234127
0.148829	0.279054
0.193999	0.404489
0.106736	0.135021
0.125807	0.137129
0.097802	0.149638
0.129896	0.235760
0.097136	0.186015
0.105825	0.286787
0.155411	0.290618
0.184408	0.469318
0.104147	0.122372
0.241942	0.598807
0.190550	0.446839
0.137102	0.184402
0.176672	0.386028
0.218816	0.397152
0.254897	0.516167
0.170633	0.156983
0.154486	0.138265
0.300390	0.545208
0.283200	0.396480
0.159494	0.225684
0.183589	0.280892
0.217084	0.383154
0.195639	0.277807
0.174261	0.248321
0.144030	0.195160
0.154247	0.162731
0.155549	0.152438
0.128410	0.163723
0.264084	0.632480
0.116430	0.133312
0.211791	0.451115
0.203850	0.167157
0.142397	0.158772
0.170212	0.200850
0.134970	0.144418
0.188332	0.258956
0.202735	0.323363
0.196919	0.391869
0.154866	0.378647
0.083335	0.134586
0.099419	0.105881
0.169920	0.459633
0.132838	0.245750
0.123234	0.221821
0.192661	0.299587
0.150260	0.184820
0.131762	0.177879
0.087690	0.100844
0.111004	0.130430
0.117216	0.185788
0.143002	0.254543
0.087211	0.156107
0.115215	0.188377
0.107024	0.308764
0.060909	0.178462
0.091272	0.162464
0.082403	0.109596
0.129668	0.209414
0.122627	0.180875
0.161506	0.247104
0.166651	0.314137
0.201562	0.450491
0.148743	0.247657
0.179649	0.228154
0.184685	0.253019
0.136222	0.366438
0.138542	0.119839
0.179831	0.394729
0.197403	0.514235
0.173549	0.400898
0.115984	0.122363
0.113086	0.154363
0.126633	0.150060
0.184964	0.502177
0.167966	0.278824
0.076252	0.100272
0.100261	0.215562
0.134641	0.194556
0.119496	0.212106
0.077319	0.105928
0.147817	0.399845
0.129600	0.300671
0.069113	0.225653
0.080434	0.209934
0.128126	0.404237
0.112512	0.330223
0.121312	0.162558
0.138323	0.164605
0.143605	0.357577
0.133063	0.287417
0.137298	0.302057
0.084490	0.117441
0.095618	0.152510
0.138049	0.336840
0.120454	0.296920
0.079228	0.102600
0.099111	0.165516
0.181229	0.395079
0.100996	0.134830
0.140264	0.342946
0.094307	0.140989
0.088621	0.135590
0.112856	0.234176
0.100994	0.127253
0.131332	0.249532
0.125087	0.146977
0.105148	0.095685
0.129187	0.109163
0.086931	0.199072
0.137891	0.215110
0.112104	0.200666
0.091787	0.155121
0.127261	0.249432
0.119176	0.169826
0.091421	0.119762
0.093950	0.151729
0.149031	0.351714
0.096947	0.176444
0.197334	0.444989
0.167128	0.545672
0.097880	0.126265
0.193585	0.432662
0.092644	0.131554
0.119521	0.111752
0.132163	0.247145
0.112766	0.153926
0.137123	0.159748
0.124936	0.154296
0.096148	0.148068
0.094721	0.138293
0.198052	0.463441
0.162697	0.222895
0.239328	0.710804
0.110684	0.121199
0.218610	0.410987
0.176280	0.384290
0.220959	0.581121
0.131350	0.216070
0.179205	0.267911
0.160987	0.192379
0.134990	0.269979
0.111514	0.186229
0.137328	0.208738
0.110606	0.183606
0.138571	0.155200
0.118579	0.120358
0.092655	0.252021
0.138965	0.339074
0.094669	0.220579
0.249759	1.117672
0.155919	0.265842
0.149770	0.239632
0.142897	0.295082
0.124980	0.208717
0.208074	0.804205
0.202043	0.419239
0.173036	0.287240
0.194289	0.415778
0.114455	0.137918
0.187908	0.507350
0.160830	0.257327
0.200351	0.434761
0.125246	0.237340
0.155265	0.215818
0.149738	0.232843
0.121675	0.248825
0.200069	0.471162
0.136733	0.227660
0.090329	0.182917
0.088752	0.146441
0.084702	0.102913
0.156319	0.175859
0.147072	0.301497
0.113468	0.138431
0.126096	0.233908
0.138916	0.248659
0.203807	0.611422
0.248535	1.088583
0.096040	0.134455
0.185723	0.733607
0.114855	0.223967
0.147334	0.414746
0.104627	0.188852
0.156392	0.262739
0.136143	0.641234
0.091898	0.136008
0.129832	0.333018
0.093943	0.180370
0.106644	0.235150
0.124892	0.175474
0.149281	0.191079
0.117817	0.177904
0.125082	0.150099
0.097930	0.127798
0.131967	0.359611
0.125477	0.234643
0.078414	0.140361
0.298848	0.466203
0.230399	0.223487
0.079446	0.125922
0.093415	0.111164
0.171996	0.266594
0.105706	0.121562
0.136422	0.328096
0.114531	0.159770
0.234483	0.504139
0.107972	0.166817
0.121577	0.125224
0.265024	0.854704
0.193015	0.247059
0.142047	0.205258
0.070772	0.140837
0.083479	0.121462
0.108201	0.246157
0.109763	0.206354
0.099839	0.246102
0.120281	0.303109
0.155864	0.409142
0.101068	0.226897
0.155842	0.192465
0.243577	0.492026
0.160033	0.318466
0.192244	0.333543
0.210446	0.245170
0.120895	0.151723
0.133172	0.135835
0.196937	0.450002
0.142013	0.175386
0.243681	0.302165
0.313319	0.573373
0.140506	0.191790
0.207148	0.635946
0.126395	0.285020
0.176500	0.319464
0.230931	0.629286
0.121165	0.127829
0.151076	0.252297
0.100267	0.122325
0.152426	0.226353
0.188509	0.524055
0.151690	0.285176
0.156481	0.278536
0.213793	0.415828
0.226520	0.600279
0.150528	0.389868
0.123014	0.244798
0.086025	0.096778
0.118061	0.144035
0.148449	0.464644
0.096113	0.150417
0.076825	0.171703
0.109228	0.134897
0.143400	0.194307
0.138773	0.151957
0.166825	0.483792
0.133724	0.137735
0.173875	0.280809
0.214103	0.454969
0.146137	0.142484
0.106689	0.091752
0.191224	0.352807
0.166221	0.405580
0.115848	0.306998
0.159027	0.310898
0.081838	0.110481
0.245195	0.733132
0.113587	0.146527
0.115376	0.208830
0.151651	0.209278
