Velocity(m/s)	Chord(mm)
0.079506	0.159011
0.054846	0.093513
0.078260	0.179216
0.111692	0.303801
0.165256	0.481722
0.100735	0.215573
0.151908	0.485346
0.084784	0.153458
0.082191	0.136848
0.093949	0.096767
0.091531	0.172535
0.129374	0.214114
0.251083	0.458227
0.237498	0.453622
0.185902	0.395971
0.184777	0.230971
0.231297	0.543548
0.150491	0.130927
0.333836	0.552498
0.243954	0.309822
0.231766	0.305931
0.147119	0.122109
0.218858	0.314061
0.135896	0.197728
0.078518	0.156251
0.202505	0.483987
0.128904	0.186266
0.196034	0.411671
0.170261	0.264757
0.107432	0.113878
0.157580	0.162307
0.229623	0.722166
0.195334	0.382854
0.155765	0.361376
0.089079	0.117585
0.116764	0.234696
0.076344	0.146581
0.134256	0.159765
0.099848	0.655003
0.094548	0.213207
0.084572	0.149269
0.122306	0.223209
0.200854	0.709013
0.083505	0.161583
0.144842	0.349792
0.139789	0.306838
0.107349	0.234558
0.126674	0.481362
0.063112	0.182394
0.068756	0.108291
0.195805	0.475807
0.133205	0.241102
0.092465	0.105872
0.079307	0.120944
0.171978	0.478959
0.149925	0.227886
0.189673	0.281664
0.080019	0.122029
0.237992	0.917461
0.179782	0.694858
0.099089	0.119402
0.074062	0.145533
0.060820	0.122553
0.075852	0.128949
0.118097	0.187184
0.228216	1.911310
0.122182	0.129513
0.094052	0.190455
0.109184	0.187797
0.085336	0.139525
0.147229	0.170049
0.092851	0.106314
0.180562	0.380082
0.096864	0.138516
0.088250	0.106341
0.244576	0.628559
0.130578	0.200438
0.072902	0.135233
0.072426	0.110088
0.087501	0.168002
0.210162	0.479169
0.214823	0.249194
0.291229	1.141619
0.275093	0.202193
0.344200	0.385504
0.286479	0.409665
0.212293	0.222907
0.322972	0.602342
0.174470	0.412622
0.151600	0.167518
0.143014	0.330362
0.131303	0.320379
0.123078	0.236310
0.202700	0.511817
0.157588	0.166256
0.254971	0.345486
0.108635	0.105376
0.165556	0.160589
0.150325	0.148822
0.134789	0.302601
0.085792	0.084076
0.150043	0.189805
0.184153	0.294645
0.110728	0.136749
0.147663	0.220755
0.165315	0.470322
0.115090	0.214067
0.092421	0.152495
0.134412	0.233204
0.126953	0.213916
0.197591	0.367520
0.168157	0.293435
0.136668	0.216618
0.185447	0.204919
0.190528	0.204817
0.160556	0.367673
0.171261	0.309126
0.116146	0.145764
0.088683	0.114401
0.157356	0.234461
0.078535	0.111913
0.098271	0.180326
0.182354	0.236149
0.080249	0.145652
0.152030	0.248570
0.122914	0.232307
0.106537	0.104407
0.127190	0.190785
0.114581	0.146091
0.120791	0.163068
0.105814	0.198401
0.081794	0.109604
0.153553	0.323997
0.107961	0.134951
0.131512	0.245927
0.072488	0.163461
0.126453	0.262391
0.075614	0.125141
0.090202	0.146127
0.090258	0.219327
0.149376	0.322652
0.112638	0.186980
0.168251	0.282662
0.086302	0.117371
0.180976	0.523020
0.135646	0.314698
0.143797	0.296940
0.122614	0.213961
0.156885	0.614989
0.101261	0.121007
0.115155	0.179641
0.146889	0.196097
0.083115	0.183269
0.127029	0.176570
0.146156	0.286467
0.134899	0.162553
0.130539	0.178838
0.137663	0.336587
0.150937	0.311684
0.162798	0.332922
0.252823	0.453817
0.130659	0.216893
0.153957	0.154727
0.093668	0.110996
0.187661	0.260849
0.156931	0.350740
0.095013	0.165322
0.119729	0.134695
0.175913	0.303451
0.100203	0.104211
0.137486	0.228227
0.234139	0.430816
0.147234	0.315818
0.108107	0.167566
0.189348	0.364494
0.118580	0.112058
0.095487	0.127476
0.134644	0.284099
0.124256	0.171474
0.132785	0.356527
0.099985	0.272460
0.086558	0.148880
0.073272	0.092689
0.116488	0.221327
0.119065	0.203602
0.127810	0.197467
0.098547	0.141907
0.132446	0.272176
0.067429	0.116315
0.232200	1.072763
0.082946	0.175016
0.136370	0.211374
0.140053	0.277306
0.132115	0.412858
0.105323	0.228551
0.086367	0.192598
0.109240	0.244152
0.148941	0.218199
0.265597	1.039811
0.160730	0.333516
0.052613	0.098386
0.075258	0.170460
0.106140	0.320011
0.166713	0.585164
0.076994	0.152064
0.089250	0.189210
0.135661	0.560278
0.119145	0.352073
0.088882	0.193763
0.102197	0.112928
0.208924	0.914044
0.083801	0.161317
0.104882	0.221301
0.110884	0.119201
0.097507	0.217929
0.132492	0.476971
0.096651	0.150292
0.094797	0.145040
0.092820	0.220913
0.107994	0.201410
0.120444	0.187893
0.112199	0.424674
0.095068	0.153534
0.080073	0.130520
0.123884	0.189542
0.155500	0.355318
0.264081	0.532123
0.231417	0.356382
0.201866	0.323994
0.218641	0.409952
0.208188	0.296667
0.154338	0.155110
0.195644	0.546824
0.115292	0.121633
0.209610	0.415027
0.153546	0.228783
0.162493	0.450107
0.141326	0.173124
0.086620	0.140757
0.169682	0.238404
0.106592	0.189733
0.237857	0.677892
0.101554	0.226466
0.153545	0.226479
0.308241	0.494726
0.262770	0.579409
0.221268	0.355136
0.276558	0.550351
0.277553	0.802129
0.154718	0.133831
0.141545	0.135176
0.185573	0.262586
0.164741	0.511521
0.095356	0.133498
0.114229	0.182766
0.152511	0.370602
0.130060	0.193139
0.121794	0.184517
0.083114	0.125087
0.084612	0.107880
0.203913	0.418022
0.207813	0.480047
0.242579	1.018833
0.109551	0.163231
0.127414	0.310252
0.090777	0.123003
0.251810	0.814604
0.100257	0.170437
0.105229	0.146794
0.164111	0.326580
0.120139	0.174802
0.127053	0.242671
0.274672	0.903672
0.072548	0.122243
0.085234	0.201578
0.060579	0.113282
0.087795	0.103159
0.111959	0.151705
0.056880	0.084752
0.099641	0.277501
0.090388	0.182583
0.339722	0.956318
0.193111	0.127453
0.133991	0.373835
0.111601	0.207019
0.073824	0.128085
0.125490	0.150587
0.164460	0.307540
0.126463	0.149226
0.108169	0.188214
0.103540	0.194137
0.072835	0.248732
0.087805	0.287999
0.056418	0.100142
0.100802	0.249485
0.097133	0.233606
0.126508	0.204943
0.150531	0.284504
0.130284	0.117256
0.204134	0.217402
0.198639	0.390325
0.115721	0.162009
0.135270	0.250249
0.077530	0.150796
0.074464	0.141854
0.097433	0.176840
0.091697	0.145799
0.083330	0.259989
0.120028	0.235255
0.091179	0.158651
0.074306	0.145268
0.100607	0.202219
0.069338	0.082166
0.152234	0.371451
0.144991	0.213137
0.115706	0.230255
0.178416	0.342559
0.163616	0.267513
0.194981	0.246651
0.162583	0.299966
0.102600	0.111321
0.123932	0.245386
0.173933	0.615721
0.143460	0.399535
0.134712	0.293673
0.068673	0.079661
0.169053	0.234984
0.066999	0.087768
0.086786	0.138424
0.117961	0.260103
0.203623	0.463243
0.091788	0.199180
0.089047	0.184773
0.149679	0.337527
0.127949	0.434387
0.075074	0.395641
0.089041	0.128220
0.102650	0.187336
0.090015	0.221436
0.096551	0.146758
0.070893	0.192476
0.149225	0.373062
0.131341	0.306025
0.203985	0.258041
0.100719	0.196402
0.171497	0.428744
0.175625	0.327540
0.151137	0.154160
0.236506	0.307457
0.251757	0.298333
0.102611	0.178543
0.078710	0.146795
0.182771	0.572072
0.135752	0.313587
0.090749	0.198286
0.094328	0.115551
0.104495	0.107629
0.122524	0.160506
0.110622	0.165379
0.081000	0.272161
0.096195	0.176998
0.081959	0.131953
0.080889	0.126996
0.096962	0.110537
0.141846	0.280145
0.126377	0.202203
0.180638	0.307987
0.131250	0.246750
0.140156	0.223549
0.165036	0.284688
0.139237	0.255500
0.195528	0.336308
0.122829	0.257326
0.112603	0.195930
0.072882	0.123536
0.112082	0.291414
0.124777	0.197148
0.187859	0.385111
0.307107	1.254530
0.152643	0.142721
0.131901	0.230827
0.187834	0.365338
0.215519	0.644403
0.139792	0.211785
0.154494	0.222471
0.157472	0.415725
0.176775	0.254557
0.212733	0.348882
0.224891	0.329466
0.189041	0.303410
0.182197	0.262363
0.191050	0.214932
0.123019	0.258340
0.070203	0.097934
0.130259	0.170639
0.134618	0.203946
0.099147	0.137319
0.107776	0.200464
0.106420	0.196876
0.127008	0.359434
0.141692	0.547641
0.093419	0.169089
0.082094	0.155979
0.095423	0.273388
0.080830	0.139028
0.168850	0.640786
0.190918	0.899225
0.076757	0.356538
0.091579	0.149732
0.122465	0.190433
0.135444	0.442903
0.091594	0.266995
0.126716	0.271172
0.080586	0.262711
0.201769	0.576050
0.216013	0.668560
0.102198	0.191622
0.102439	0.250464
0.078285	0.179273
0.106678	0.182953
0.147977	0.467608
0.094677	0.142016
0.101768	0.183182
0.096005	0.119047
0.094127	0.149191
0.110330	0.123569
0.117367	0.238256
0.267675	1.240672
0.112138	0.148022
0.108897	0.248286
0.104270	0.165790
0.101567	0.225478
0.081316	0.122381
0.074388	0.225023
0.093635	0.243452
0.117531	0.222133
0.102193	0.219715
0.111559	0.180168
0.096945	0.235577
0.058642	0.107607
0.064889	0.180715
0.122304	0.184678
0.145729	0.370879
0.081044	0.161278
0.111410	0.222821
0.074240	0.269863
0.090663	0.144155
0.102541	0.232767
0.084400	0.159517
0.075745	0.116647
0.072306	0.133767
0.081836	0.117844
0.181135	0.589596
0.148826	0.378017
0.122284	0.136347
0.107498	0.169848
0.121743	0.171048
0.113231	0.194192
0.161214	0.303083
0.174983	0.397212
0.187643	0.304920
0.127672	0.275773
0.101643	0.141793
0.053979	0.104989
0.153238	0.339423
0.215696	0.330014
0.246882	0.476483
0.173040	0.179096
0.181676	0.200752
0.230738	0.548002
0.159194	0.249935
0.100831	0.164859
0.117398	0.181967
0.080383	0.170815
0.081213	0.159178
0.121604	0.300362
0.075758	0.132198
0.079841	0.207186
0.144723	0.446471
0.140919	0.376253
0.168928	0.539723
0.099567	0.236970
0.160316	0.344680
0.065854	0.103720
0.113043	0.140738
0.127491	0.158089
0.169902	0.814682
0.116858	0.197490
0.095256	0.162412
0.124076	0.156956
0.117483	0.238490
0.127183	0.125275
0.126366	0.125102
0.195045	0.384238
0.098770	0.154575
0.150676	0.299845
0.162541	0.300701
0.079779	0.116477
0.113804	0.175258
0.166774	0.459464
0.123548	0.174821
0.101540	0.205618
0.179908	1.082145
0.127622	0.286511
0.150623	0.283171
0.175110	0.379989
0.104866	0.146813
0.076026	0.091612
0.082609	0.105326
0.091629	0.147065
0.161465	0.436764
0.118791	0.159180
0.142252	0.581099
0.128712	0.321779
0.136350	0.131578
0.076446	0.098998
0.169629	0.198466
0.094007	0.184255
0.100324	0.139952
0.120581	0.180268
0.101730	0.333674
0.132928	0.345612
0.149781	0.524233
0.117153	0.177487
0.095498	0.151842
0.177331	0.415841
0.126444	0.223174
0.094780	0.127005
0.219554	1.165829
0.061213	0.109877
0.123549	0.155054
0.101654	0.213981
0.068559	0.152886
0.104038	0.241368
0.087134	0.188210
0.096137	0.280720
0.082388	0.163953
0.074988	0.199468
0.052379	0.157923
0.078209	0.182228
0.114340	0.485946
0.329743	1.637175
0.098717	0.292201
0.130979	0.514749
0.164104	0.699082
0.189426	1.002066
0.106334	0.395563
0.097583	0.214195
0.096938	0.124565
0.127431	0.179678
0.124993	0.177489
0.111987	0.237413
0.131852	0.116689
0.153321	0.142588
0.104697	0.125113
0.180733	0.384962
0.191359	0.273644
0.168143	0.210178
0.117567	0.115803
0.125547	0.146890
0.129324	0.152602
0.181965	0.413971
0.115349	0.210512
0.104053	0.109776
0.150800	0.314418
0.142688	0.241855
0.138944	0.152838
0.139821	0.167786
0.120996	0.190569
0.115816	0.234528
0.132922	0.299738
0.082917	0.168737
0.102187	0.137953
0.145951	0.222575
0.134885	0.484238
0.090344	0.154037
0.127600	0.248820
0.172363	0.266300
0.342706	0.352987
0.163872	0.108975
0.192661	0.192661
0.112678	0.171833
0.199817	0.345684
0.107956	0.390262
0.098402	0.237640
0.067349	0.189250
0.076485	0.157942
0.053579	0.135823
0.067805	0.250200
0.087193	0.112043
0.104804	0.200176
0.141704	0.493840
0.090613	0.206145
0.111808	0.277285
0.209606	0.615193
0.219739	0.313127
0.277484	0.377378
0.106330	0.149926
0.143140	0.415822
0.180491	0.271640
0.078796	0.126468
0.159128	0.299955
0.107406	0.133184
0.089458	0.213804
0.132830	0.399819
0.117717	0.539143
0.134507	0.235387
0.125133	0.277169
0.092214	0.143854
0.105575	0.235959
0.097563	0.271712
0.067423	0.114620
0.087032	0.116188
0.136864	0.364059
0.098034	0.154893
0.081523	0.127176
0.149380	0.216600
0.193308	0.371151
0.099268	0.114159
0.138806	0.372000
0.105200	0.099940
0.075720	0.114715
0.106800	0.155928
0.081097	0.107454
0.070381	0.205160
0.092215	0.171519
0.095688	0.159321
0.085725	0.095583
0.089468	0.144491
0.080698	0.173098
0.118530	0.244172
0.071073	0.122246
0.096771	0.224508
0.096918	0.135686
0.085423	0.109768
0.086456	0.139193
0.165194	0.223838
0.097338	0.242371
0.159058	0.255288
0.178987	0.235369
0.152723	0.226794
0.200500	0.331827
0.189552	0.377208
0.100977	0.144397
0.177006	0.182316
0.141698	0.116901
0.160008	0.207210
0.198969	0.270598
0.165757	0.285102
0.149449	0.201756
0.064453	0.088623
0.125134	0.180193
0.309112	1.063347
0.114365	0.162399
0.103910	0.131966
0.138387	0.223495
0.126169	0.129954
0.131392	0.128107
0.098059	0.092665
0.192261	0.280702
0.109038	0.136297
0.155218	0.285602
0.134962	0.197045
0.107978	0.170605
0.157803	0.287990
0.189657	0.601213
0.157903	0.318963
0.114596	0.130067
0.252766	0.552294
0.117418	0.203133
0.079420	0.102451
0.103291	0.183858
0.093391	0.134482
0.163686	0.524613
0.176548	0.579960
0.105138	0.150873
0.090735	0.140185
0.069036	0.157748
0.207567	0.512691
0.113241	0.386718
0.110023	0.293761
0.180528	0.493744
0.082110	0.133839
0.134550	0.127149
0.233710	0.501309
0.119541	0.244462
0.163203	0.221140
0.092681	0.144118
0.115064	0.125420
0.198338	0.332216
0.083522	0.168714
0.090259	0.176908
0.095715	0.142615
0.122954	0.166602
0.114294	0.228587
0.095626	0.187427
0.102005	0.137707
0.180571	0.591371
0.093698	0.170531
0.064069	0.117567
0.107175	0.125395
0.184555	0.467846
0.093888	0.193879
0.071510	0.127646
0.058704	0.099209
0.139151	0.516947
0.119159	0.228785
0.093030	0.148383
0.284333	0.355417
0.144738	0.147632
0.214686	0.361745
0.110486	0.184511
0.255550	0.950646
0.091188	0.193319
0.066202	0.119163
0.117836	0.169095
