Velocity(m/s)	Chord(mm)
0.209604	0.747238
0.050244	0.195450
0.176324	0.402900
0.104186	0.167740
0.167051	0.539574
0.149382	0.366732
0.087958	0.188671
0.123752	0.375589
0.079217	0.108923
0.082476	0.175674
0.148438	0.279064
0.109006	0.171684
0.180358	0.418431
0.282633	2.280847
0.077195	0.186426
0.083162	0.163412
0.053136	0.118493
0.269283	1.038087
0.129713	0.206893
0.096546	0.169439
0.065721	0.167588
0.262132	0.989549
0.077609	0.136204
0.078519	0.191978
0.133744	0.224021
0.083780	0.105144
0.149747	0.218631
0.094780	0.551618
0.118735	0.527184
0.064281	0.185452
0.097384	0.173831
0.182848	0.460778
0.180031	1.306122
0.037549	0.151510
0.072044	0.153093
0.069403	0.155115
0.210809	0.981318
0.138681	0.357796
0.196855	0.198824
0.291597	0.873333
0.403009	1.390382
0.078480	0.097316
0.137997	0.605809
0.170943	0.447015
0.135498	0.318421
0.187535	0.822343
0.082778	0.266131
0.123185	0.379409
0.145212	0.220723
0.097584	0.229322
0.076169	0.141294
0.196173	0.571844
0.182598	0.762347
0.134010	0.263329
0.085538	0.222828
0.123792	0.373233
0.087060	0.147567
0.158484	0.387493
0.202045	0.622298
0.228869	0.538987
0.112235	0.166107
0.095648	0.299378
0.088051	0.110944
0.099208	0.333340
0.123062	0.310731
0.100930	0.182179
0.073535	0.147069
0.166001	0.834986
0.173326	0.871829
0.068272	0.120158
0.126600	0.151287
0.150755	0.416838
0.033996	0.087030
0.165368	0.302624
0.157817	2.171558
0.137645	0.290432
0.117484	0.205009
0.065636	0.112893
0.119745	0.157465
0.115663	0.263134
0.047247	0.153552
0.088177	0.209861
0.191504	1.265845
0.153709	1.319588
0.073169	0.314991
0.216944	0.611782
0.121830	0.230259
0.208549	0.540141
0.128363	0.175858
0.258720	1.009009
0.192584	0.458350
0.083563	0.184673
0.140592	0.442866
0.111182	0.120633
0.078266	0.102920
0.114978	0.342059
0.062533	0.185723
0.154251	0.895428
0.188944	0.513926
0.084908	0.282745
0.113346	0.235193
0.092529	0.347908
0.096510	0.181438
0.281457	2.084187
0.083876	0.212625
0.254252	1.885282
0.074362	0.143518
0.284973	1.855175
0.091683	0.598234
0.117129	0.549333
0.047113	0.120374
0.048884	0.140298
0.065790	0.120724
0.107489	0.271410
0.279471	1.851497
0.184534	0.586819
0.068368	0.144939
0.159240	0.556544
0.292282	1.790229
0.058975	0.157759
0.048453	0.124039
0.099388	0.302139
0.101840	0.199097
0.170890	1.033029
0.061169	0.103987
0.116516	0.362363
0.252240	0.320345
0.132791	0.478711
0.142461	0.399602
0.142362	0.882644
0.197969	0.166294
