Velocity(m/s)	Chord(mm)
0.308041	0.446660
0.291640	0.454959
0.327433	1.385043
0.311031	0.976638
0.210377	0.329241
0.154290	0.148890
0.269353	0.355546
0.212448	0.391967
0.289956	1.198967
0.324371	0.444389
0.298946	0.125557
0.324444	0.504510
0.349028	0.219887
0.500041	0.730060
0.421362	0.760558
0.360726	0.542892
0.451421	0.783215
0.339333	0.758408
0.392010	0.284208
0.410962	0.515757
0.508774	1.180356
0.537235	2.377264
0.595616	0.967875
0.454718	0.363775
0.610159	0.878628
0.373457	0.278225
0.516780	0.635639
0.294439	0.147220
0.522664	1.019194
0.403181	1.050286
0.293588	0.170281
0.418378	0.684047
0.364553	0.353616
0.357425	0.248410
0.409733	0.360565
0.465491	0.886761
0.544398	0.386522
0.401971	0.902425
0.333221	0.143285
0.565821	0.797807
0.447476	0.489986
0.280019	0.205814
0.404386	0.448869
0.278545	0.165734
0.493081	0.522666
0.173045	0.153145
0.240643	0.287569
0.400269	0.630424
0.345161	0.201919
0.394440	0.775075
0.345412	0.397224
0.450344	0.713795
0.466684	0.854032
0.485489	1.869131
0.353746	0.650892
0.231715	0.121650
0.470650	0.713035
0.259796	0.188352
0.320678	0.189200
0.288184	0.220461
0.291524	0.192406
0.554707	0.618498
0.540938	1.371277
0.395128	0.237077
0.363135	0.130729
0.539514	0.749924
0.403231	0.540329
0.334866	0.242778
0.348018	0.156608
0.521037	0.706005
0.511991	0.737267
0.489813	1.131468
0.418824	0.414636
0.325826	0.575082
0.322731	0.739055
0.415830	0.598796
0.384338	1.091521
0.321427	0.642854
0.218961	0.202539
0.355730	0.366402
0.262214	0.161262
0.293862	0.612702
0.311311	0.561916
0.229949	0.221901
0.422717	1.025088
0.255618	0.233891
0.222942	0.198418
0.360858	0.288686
0.228423	0.290097
0.375527	1.406347
0.192214	0.310425
0.289403	0.299532
0.219348	0.250057
0.355398	0.438917
0.365030	0.624201
0.221607	0.146260
0.431475	1.143410
0.373584	1.438297
0.295630	0.768639
0.220560	0.272391
0.177352	0.134788
0.324939	0.297319
0.323408	0.478643
0.433060	0.266332
0.174236	0.138517
0.293424	0.240608
0.311821	0.221393
0.285430	0.235480
0.447978	1.706795
0.285126	0.236655
0.267194	0.255170
0.397337	0.685407
0.444832	1.634758
0.195594	0.116378
0.430246	0.634612
0.310581	1.538929
0.229158	0.211972
0.246920	0.413591
0.311342	0.261527
0.436076	0.968089
0.455331	0.678442
0.287137	0.248374
0.421797	1.170488
0.260345	0.182241
0.243083	0.525060
0.305582	0.997724
0.240904	0.165019
0.333155	0.687965
0.442275	1.881882
0.342607	0.354599
0.536848	0.351636
0.243938	0.285408
0.468888	0.208655
0.508726	0.328128
0.391890	0.374255
0.465961	0.962209
0.194912	0.178345
0.428408	0.565498
0.492576	0.950672
0.421427	0.301321
0.517426	1.655764
0.408659	0.574166
0.454922	0.711952
0.298953	0.805677
0.376562	0.449991
0.177475	0.171263
0.295946	0.756143
0.329675	1.015398
0.283535	0.191386
0.308459	0.854430
0.294646	0.605498
0.276686	0.697249
0.371352	0.479044
0.253120	0.303744
0.341067	0.833909
0.321211	0.358151
0.241264	0.817884
0.302398	0.710636
0.292555	0.889366
0.233761	0.206878
0.192819	0.253557
0.234578	1.232705
0.136283	0.727070
0.304183	1.060077
0.252833	1.072010
0.185191	0.860213
0.258754	0.301449
0.158802	0.133394
0.345830	1.194842
0.215207	0.153873
0.292341	1.169365
0.322296	0.902429
0.357496	1.020652
0.295583	0.385736
0.214412	0.232637
0.208956	0.222538
0.210880	0.356388
0.329880	0.780166
0.213993	0.311359
0.378423	0.516547
0.299943	0.977815
0.294361	0.362064
0.132518	0.102701
0.298240	0.926036
0.306776	0.604350
0.387459	1.606018
0.188185	0.164662
0.283541	0.249516
0.371225	0.822263
0.271948	0.208040
0.180333	0.126233
0.355651	0.304082
0.284316	0.301375
0.253431	0.136853
0.373076	1.288978
0.443567	0.634300
0.378203	0.807464
0.339792	0.283726
0.420458	0.464606
0.330251	0.196500
0.346903	0.322620
0.374710	0.372837
0.337106	0.643873
0.173423	0.126599
0.339027	1.098448
0.333150	0.594672
0.406775	0.860329
0.260691	0.245050
0.388257	0.801751
0.201050	0.279460
0.357655	1.049719
0.261963	0.209570
0.448632	2.512337
0.250421	0.128967
0.300461	0.336516
0.298386	0.328224
0.218072	0.112307
0.239205	0.240401
0.326607	0.282515
0.242192	0.569152
0.300462	0.615946
0.366548	0.372046
0.302684	0.213392
0.514078	0.640028
0.354757	0.356531
0.338223	0.174185
0.509283	0.285199
0.386127	0.206578
0.296604	0.192792
0.310211	0.215597
0.395421	0.670238
0.352769	0.351005
0.395348	0.545580
0.256177	0.163953
0.280837	0.699283
0.504808	0.598197
0.278253	0.148865
0.321608	0.590150
0.323073	0.457148
0.232450	0.123199
0.330822	0.282853
0.293061	0.844017
0.347275	0.824777
0.197504	0.419696
0.320515	0.182694
0.431455	1.387129
0.405858	0.892888
0.454908	0.620950
0.562817	0.894879
0.377719	0.302175
0.297445	0.159133
0.594179	1.042783
0.558784	0.396737
0.395682	0.304675
0.272838	0.124141
0.445054	0.885658
0.375657	1.495114
0.282679	0.373137
0.173106	0.148871
0.146954	0.121237
0.248413	0.276981
0.170253	0.200898
0.192669	0.214826
0.262189	0.270054
0.222529	0.313766
0.142448	0.220795
0.282514	1.087678
0.270906	0.497112
0.201139	0.160911
0.314501	0.358531
0.328425	0.569818
0.172928	0.141801
0.164166	0.140362
0.218806	0.206772
0.192055	0.281360
0.263352	0.555672
0.160127	0.120095
0.180119	0.354834
0.308887	0.874151
0.288111	0.847048
0.367089	1.024177
0.275153	0.897000
0.278924	0.366785
0.315230	0.349905
0.309136	0.605906
0.283397	0.402424
0.306937	0.506446
0.350230	1.050690
0.351045	0.770545
0.179897	0.112435
0.282367	0.360018
0.149232	0.212655
0.337440	0.808168
0.294716	0.857624
0.240256	0.312333
0.250944	0.703898
0.363526	0.734322
0.287064	0.829616
0.447275	1.780156
0.174904	0.224752
0.250838	0.456526
0.175470	0.127216
0.128496	0.180536
0.172782	0.349884
0.383780	2.166438
0.169783	0.267408
0.179931	0.154741
0.473246	1.668193
0.288537	0.164466
0.488075	0.483194
0.444783	0.691637
0.348135	0.335950
0.406444	0.292640
0.459849	0.763350
0.348947	0.193666
0.307925	0.281752
0.455185	0.589464
0.440518	0.321578
0.293071	0.281348
0.295249	0.301154
0.178896	0.251349
0.317648	0.209647
0.320117	0.864315
0.285206	0.192514
0.319244	0.475673
0.372401	1.098582
0.316415	0.181939
0.365284	0.968001
0.274609	0.167511
0.315669	0.666061
0.359908	0.977150
0.197853	0.142454
0.419995	0.722392
0.322865	0.866893
0.320283	0.275443
0.142157	0.111593
0.300654	0.802747
0.422994	1.131509
0.282019	0.238306
0.273044	0.359053
0.487549	1.633288
0.180466	0.113694
0.303142	0.239482
0.283760	0.156068
0.278928	0.398866
0.396249	0.836086
0.290106	0.295908
0.260737	0.174694
0.271463	0.218528
0.373699	0.639026
0.430186	0.789391
0.399505	0.433463
0.398278	0.704952
0.193407	0.166330
0.300991	0.222733
0.328718	0.231746
0.377273	0.697954
0.335405	0.932425
0.213373	0.183500
0.347607	0.653502
0.332092	1.044430
0.282370	0.505442
0.226125	0.414940
0.239423	0.161610
0.262241	0.161278
0.492027	1.244828
0.568958	0.847747
0.589883	1.268250
0.471999	0.462559
0.583068	1.597607
0.400860	0.467002
0.518722	0.274923
0.624645	1.686541
0.333522	0.366874
0.352041	0.190102
0.443758	0.392725
0.365311	0.374444
0.517291	0.812147
0.352078	0.251736
0.321056	0.608401
0.264983	0.288832
0.316831	0.407128
0.444360	0.964262
0.463298	0.931228
0.455733	0.875007
0.455758	0.767952
0.428203	1.689261
0.410328	0.443155
0.266324	0.272982
0.375809	0.302526
0.293902	0.233652
0.441916	0.627520
0.229801	0.143626
0.290906	0.475631
0.499947	2.204767
0.178185	0.103347
0.457176	0.528038
0.351767	0.756298
0.328697	0.636028
0.372011	0.634278
0.259579	0.337452
0.247084	0.389157
0.237244	0.354680
0.235352	0.232999
0.403219	1.550379
0.197723	0.220461
0.284136	0.777112
0.176420	0.259338
0.251223	0.482348
