Velocity(m/s)	Chord(mm)
0.133235	0.136566
0.196117	0.176505
0.143913	0.119447
0.537939	1.070498
0.245108	0.295355
0.395994	0.285115
0.617988	0.732315
0.323267	0.192344
0.574926	2.388819
0.308098	0.677815
0.157146	0.133574
0.224419	0.305210
0.274462	0.938661
0.123830	0.203082
0.240327	0.888007
0.179099	0.454017
0.249451	0.283127
0.170950	0.363269
0.210815	1.054076
0.145625	0.222079
0.241920	1.682557
0.280316	0.333576
0.187705	0.407321
0.172191	0.185105
0.154470	0.231705
0.195452	0.150498
0.222865	0.525961
0.127416	0.128690
0.120716	0.187110
0.205718	0.561609
0.230984	0.621346
0.206015	0.185414
0.175968	0.530544
0.145563	0.378464
0.187012	0.882698
0.270843	0.928992
0.164982	0.305218
0.170934	0.241871
0.321522	1.287694
0.249062	0.209212
0.281890	0.403103
0.253273	0.397638
0.209235	0.275144
0.196827	0.268669
0.198593	0.265121
0.222630	0.146935
0.220014	0.258516
0.370877	1.010640
0.287973	0.485235
0.310784	0.543873
0.225611	0.181617
0.295317	0.323372
0.202627	0.456924
0.353441	1.495057
0.308937	0.468040
0.210555	0.325307
0.260245	0.705263
0.241445	0.761759
0.165512	0.311163
0.145906	0.280870
0.076370	0.096989
0.109712	0.154145
0.172461	0.363031
0.191747	1.632723
0.152821	0.427898
0.155395	0.513580
0.224226	0.380063
0.200640	1.031289
0.163015	0.350483
0.246093	0.324843
0.223006	0.211856
0.135371	0.309999
0.180341	0.192965
0.214757	0.168584
0.159016	0.224213
0.157639	0.260104
0.329074	0.468931
0.214430	0.541435
0.126482	0.176443
0.152401	0.129541
0.284595	0.283172
0.278856	0.634397
0.326340	0.456876
0.348023	0.419367
0.424768	0.993958
0.336647	0.434274
0.265352	0.199014
0.381776	0.799821
0.342717	0.298164
0.384107	0.651061
0.211214	0.221775
0.307506	0.339794
0.284460	0.189166
0.256148	0.169058
0.238960	0.176830
0.305048	0.619247
0.367750	0.647240
0.336602	0.695082
0.357926	1.433495
0.241428	0.266778
0.289945	0.314590
0.239432	0.507595
0.263431	0.677018
0.391875	1.107046
0.315160	0.233218
0.399217	0.509001
0.469052	0.879472
0.239802	0.246996
0.193716	0.199527
0.318623	0.783813
0.188894	0.188894
0.166043	0.156080
0.173269	0.212254
0.318005	1.020796
0.159290	0.170441
0.142107	0.137844
0.343301	0.715783
0.348280	0.452764
0.341500	0.676171
0.315417	0.353267
0.220241	0.159675
0.273050	0.483299
0.230186	0.231337
0.216150	0.364212
0.361910	0.226194
0.339572	0.516149
0.246172	0.364335
0.309123	0.448229
0.305341	0.572515
0.361542	0.325388
0.285870	1.007690
0.237789	0.455366
0.335455	0.664201
0.328316	0.495757
0.299983	0.551969
0.249863	0.247364
0.226242	0.210405
0.316410	1.400112
0.225679	0.357701
0.188238	0.422595
0.238503	0.259969
0.259030	0.654052
0.214198	0.605109
0.223668	0.186763
0.310158	1.536833
0.197726	0.674246
0.152955	0.471100
0.191137	0.340224
0.258870	0.622583
0.167075	0.778568
0.328593	0.561895
0.237607	0.254239
0.212690	0.176533
0.332857	0.679027
0.272001	0.155040
0.271199	0.172212
0.302309	0.542645
0.249154	0.122086
0.369897	0.242283
0.299788	0.251822
0.323484	0.357450
0.367998	0.781996
0.446484	0.692050
0.399005	1.398513
0.420036	1.102594
0.262534	0.165397
0.218168	0.196351
0.160091	0.126472
0.323565	0.647130
0.172632	0.163137
0.291445	0.514401
0.205481	0.147946
0.297779	0.177178
0.135342	0.240233
