Velocity(m/s)	Chord(mm)
0.290441	0.807425
0.283357	0.791984
0.257684	0.287318
0.141142	0.183485
0.203421	0.310218
0.350615	1.604065
0.257065	0.390739
0.362628	0.609215
0.280212	0.753769
0.325282	0.362690
0.146981	0.258686
0.231313	0.665025
0.242591	0.251082
0.304263	0.476172
0.291407	0.638182
0.161169	0.197432
0.303616	0.203423
0.393776	0.832835
0.306769	0.523041
0.155764	0.102026
0.371408	0.414120
0.195827	0.113580
0.494953	1.202737
0.316394	0.197746
0.295123	0.464818
0.124458	0.123835
0.328121	0.164061
0.230788	0.196170
0.306672	0.538210
0.306063	0.977872
0.087052	0.243311
0.061123	0.109105
0.163364	0.487642
0.069612	0.143750
0.081859	0.354859
0.126418	0.316045
0.138871	0.415223
0.133548	0.329864
0.111737	0.293869
0.084749	0.251706
0.098464	1.040273
0.126966	0.596106
0.093195	0.252559
0.093598	0.178304
0.130598	0.569405
0.103572	0.319519
0.187778	1.375476
0.056190	0.125584
0.076196	0.146296
0.147258	0.776048
0.095497	0.117939
0.205206	0.378605
0.267997	1.909479
0.159026	0.212300
0.249523	0.709892
0.148462	0.239024
0.229167	1.020941
0.141200	0.300050
0.186624	0.362984
0.187319	0.422404
0.202179	0.848139
0.142394	1.297211
0.207913	0.351373
0.148981	0.394799
0.138388	0.468445
0.257952	1.407128
0.189615	0.236071
0.187363	0.183615
0.246258	0.768325
0.269069	1.175833
0.267735	0.318604
0.103683	0.179890
0.284262	0.862735
0.282072	0.307458
0.336068	1.140952
0.331465	0.828661
0.210840	0.125450
0.156170	0.124155
0.137499	0.516310
0.312040	0.502384
0.296137	0.230987
0.237635	0.425367
0.153086	0.268666
0.099394	0.318558
0.203327	1.846208
0.100982	0.158542
0.093784	0.204449
0.128056	0.187602
0.088807	0.149196
0.112637	0.190356
0.155267	0.849311
0.096700	0.253838
0.081825	0.135421
0.098462	0.207756
0.168315	1.151273
0.146654	0.291842
0.120816	0.202970
0.187754	0.552935
0.113990	0.310054
