Velocity(m/s)	Chord(mm)
0.085128	0.127691
0.067218	0.108221
0.064225	0.099227
0.097520	0.127751
0.096165	0.107224
0.158743	0.203191
0.112242	0.101579
0.154790	0.157886
0.195408	0.231558
0.191408	0.130157
0.085834	0.090126
0.137121	0.187855
0.088172	0.190451
0.068863	0.154596
0.072355	0.169311
0.050448	0.110985
0.117364	0.139664
0.070725	0.083809
0.091036	0.171604
0.077117	0.107193
0.135735	0.635241
0.098940	0.186502
0.183098	0.307605
0.132478	0.280852
0.137503	0.140253
0.211109	0.634382
0.157368	0.284836
0.118136	0.193153
0.125355	0.117833
0.075291	0.181075
0.078805	0.118208
0.160043	0.311284
0.098166	0.306769
0.101890	0.143665
0.072735	0.098920
0.129360	0.255487
0.080581	0.107575
0.101934	0.182462
0.066101	0.128236
0.085991	0.220566
0.070478	0.224471
0.065288	0.164200
0.071942	0.110791
0.061711	0.098737
0.094471	0.178078
0.180364	1.661150
0.102844	0.231913
0.045697	0.093221
0.109472	0.189387
0.158695	0.163456
0.093394	0.153166
0.072780	0.096070
0.087909	0.108568
0.170715	0.192054
0.130118	0.271296
0.093888	0.136138
0.055436	0.115029
0.140207	0.349115
0.079346	0.100770
0.138215	0.273666
0.186507	0.290951
0.103193	0.162529
0.123393	0.219023
0.112009	0.263781
0.076752	0.108988
0.077608	0.141246
0.099855	0.210194
0.071471	0.122216
0.096788	0.119533
0.066008	0.087461
0.186220	0.284916
0.085940	0.192076
0.153187	0.332416
0.128950	0.322374
0.106829	0.162380
0.090857	0.124929
0.075401	0.097645
0.094367	0.137776
0.135874	0.411020
0.077171	0.120772
0.154095	0.276601
0.092048	0.227818
0.120361	0.145035
0.189286	0.211054
0.110506	0.268530
0.161681	0.555376
0.110932	0.147540
0.122127	0.152659
0.145261	0.254934
0.099545	0.153797
0.069904	0.210411
0.083656	0.144725
0.079999	0.132798
0.088671	0.199067
0.100768	0.119914
0.118220	0.241760
0.184609	0.310143
0.108378	0.294247
0.046632	0.122410
0.121324	0.266912
0.227086	0.345171
0.155283	0.197209
0.171067	0.257457
0.139129	0.207302
0.082718	0.149719
0.096928	0.236989
0.066608	0.108905
0.089529	0.135636
0.157464	0.292096
0.092207	0.182109
0.080201	0.086216
0.155750	0.251536
0.091684	0.152653
0.088824	0.139009
0.064845	0.109913
0.094196	0.143649
0.090097	0.149561
0.096437	0.178890
0.060375	0.154560
0.062883	0.096525
0.087367	0.135856
0.068753	0.127193
0.116842	0.140795
0.076632	0.106901
0.103871	0.132954
0.099164	0.145276
0.141772	0.315443
0.170784	0.467095
0.084696	0.113493
0.062611	0.075133
0.205889	0.444721
0.234371	0.199216
0.335878	0.644887
0.144657	0.169249
0.133894	0.180087
0.135577	0.250139
0.101362	0.174849
0.107059	0.172900
0.179759	0.175265
0.263272	0.444929
0.172830	0.343932
0.107931	0.106312
0.232777	0.359641
0.180158	0.137821
0.143783	0.268875
0.167720	0.285962
0.090369	0.190226
0.083015	0.219991
0.124064	0.169347
0.127585	0.246240
0.177951	0.392382
0.073417	0.137291
0.074506	0.175089
0.099963	0.352871
0.095362	0.167837
