Velocity(m/s)	Chord(mm)
0.269397	0.330012
0.150555	0.187440
0.186674	0.401349
0.265096	0.433431
0.228082	0.223520
0.183050	0.270915
0.192440	0.143368
0.297298	1.375003
0.151030	0.144989
0.227703	0.602275
0.168525	0.238463
0.233383	0.239218
0.153119	0.192165
0.161428	0.212278
0.130971	0.288792
0.293400	0.305136
0.402823	0.342399
0.257055	0.104107
0.302524	0.210254
0.349342	0.137990
0.422955	0.674613
0.606457	0.694393
0.415112	0.792864
0.467039	0.665530
0.173952	0.081758
0.449478	0.460715
0.288004	0.244804
0.389588	0.625289
0.538759	0.253217
0.325288	0.161017
0.396038	0.356434
0.422001	0.149810
0.179859	0.087232
0.329720	0.212669
0.442036	0.377941
0.317430	0.369806
0.579664	1.052090
0.456759	0.518421
0.173537	0.082430
0.316805	0.224931
0.463847	0.394270
0.246054	0.727091
0.213347	0.251750
0.130906	0.132215
0.115444	0.155849
0.193866	0.287892
0.379473	0.271323
0.341235	0.322467
0.172003	0.153943
0.198289	0.221092
0.131099	0.071449
0.228542	0.854748
0.197922	0.285997
0.115591	0.134664
0.129716	0.902825
0.164776	0.174663
0.374181	0.353601
0.193358	0.453423
0.211530	0.150186
0.300454	0.231349
0.121765	0.118112
0.299872	0.871128
0.213886	0.206400
0.218137	0.234498
0.106572	0.082593
0.318688	0.194400
0.150987	0.143437
0.191140	0.249438
0.378407	1.299829
0.150925	0.168281
0.224098	0.239785
0.274743	0.495910
0.116171	0.099907
0.195756	0.136050
0.235035	0.175101
0.300400	0.267356
0.176940	0.201711
0.194884	0.132521
0.163375	0.120897
0.207124	0.132560
0.272507	0.201655
0.311494	0.467241
0.173585	0.093736
0.185437	0.086228
0.303851	0.326640
0.392564	1.126660
0.340905	0.274429
0.209589	0.234739
0.085541	0.070143
0.145910	0.124024
0.121316	0.171662
0.084661	0.121912
0.123540	0.124157
0.085203	0.253905
0.159743	0.497600
0.296944	0.298429
0.267408	0.926568
0.096711	0.069148
0.318293	0.436062
0.413284	0.188044
0.412411	0.251571
0.225901	0.281246
0.210000	0.259350
0.230145	0.256612
0.353060	0.607262
0.501413	0.443751
0.195616	0.132040
0.184269	0.204538
0.242926	0.155473
0.217064	0.420019
0.253631	0.144570
0.191489	0.187659
0.237511	0.220885
0.475856	0.423512
0.214801	0.206209
0.328698	0.157775
0.359189	0.364577
0.301742	0.285146
0.410907	0.583489
0.367992	0.176636
0.231403	0.419996
0.237452	0.246950
0.415306	0.361316
0.339358	0.583696
0.241846	0.212824
0.342634	0.181596
0.234909	0.424010
0.331063	0.279748
0.479335	0.273221
0.184434	0.168757
0.636391	0.168644
0.299444	0.148225
0.376833	0.593511
0.250892	0.170606
0.404479	0.214374
0.246689	0.182550
0.136512	0.146068
0.372275	0.368552
0.440572	1.370179
0.153275	0.223015
0.385720	0.700081
0.154271	0.199009
0.261730	0.629461
0.206270	0.321781
0.186244	0.249567
0.180588	0.337700
0.147072	0.163985
0.144491	0.188560
0.230564	0.224799
0.315291	0.643194
0.197618	0.133392
0.429101	1.021261
0.337835	0.361483
0.358941	0.493544
0.317740	0.187467
0.418717	0.431278
0.292395	0.270466
0.294130	0.144123
0.311777	0.363220
0.344146	0.407813
0.303215	0.198606
0.437921	0.367854
0.446552	1.069493
0.227431	0.311580
0.440535	1.524252
0.324219	0.710040
0.278922	0.345863
0.415981	0.519976
0.424163	0.604433
0.267098	0.562241
0.446875	0.359734
0.220057	0.347691
0.300582	0.211910
0.302912	0.436193
0.252430	0.206992
0.151427	0.135527
0.195964	0.234177
0.260131	0.240622
0.127880	0.139389
0.323888	0.864781
0.286882	0.281145
0.143038	0.154481
0.288645	0.369466
0.197708	0.235272
0.290287	0.149498
0.239420	0.337582
0.281601	0.808195
0.256528	0.636190
0.222086	0.247626
0.227811	0.141243
0.223768	0.978983
0.318064	0.319654
0.141625	0.126046
0.280062	0.133030
0.316768	0.668380
0.247676	0.179565
0.145050	0.096458
0.226822	0.314148
0.117298	0.252190
0.331021	0.357503
0.213622	0.306548
0.126813	0.129349
0.234585	0.175939
0.186333	0.149998
0.237474	0.189979
0.271959	0.171334
0.249828	0.472175
0.360077	0.273658
0.191145	0.120421
0.208605	0.224250
0.138505	0.113574
0.200571	0.710020
0.240233	0.341130
0.257381	0.378350
0.240784	0.610387
0.231301	0.157285
0.132994	0.166907
0.224800	0.191080
0.274145	0.430407
0.289530	0.441534
0.156661	0.239692
0.135330	0.115707
0.339797	0.479113
0.125080	0.123829
0.255814	0.584536
0.175248	0.326837
0.274849	0.787441
0.168786	0.221110
0.180612	0.177000
0.182952	0.339377
0.258896	0.258896
0.139244	0.302159
0.218915	0.345886
0.118462	0.124978
0.199082	0.342421
0.147012	0.214638
0.248016	0.287698
0.194902	0.444377
0.202586	0.210690
0.174973	0.286081
0.140057	0.144259
0.308418	0.209724
0.212415	0.397217
0.241957	0.373823
0.315843	0.634844
0.121867	0.090182
0.099549	0.127920
0.090326	0.208653
0.169884	0.169884
0.377328	1.041425
0.184032	0.175751
0.104030	0.131598
0.354316	0.494271
0.189597	0.346962
0.193522	0.300927
0.200569	0.183521
0.267842	0.338821
0.260718	0.869495
0.190702	0.165910
0.274473	0.281335
0.249926	0.247426
0.204326	0.192067
0.383919	0.211155
0.440037	0.343229
0.315366	0.630732
0.163194	0.161562
0.173212	0.262416
0.133683	0.189830
0.141847	0.304263
0.169461	0.284694
0.212147	0.388229
0.094784	0.263973
0.108261	0.159685
0.238377	0.216923
0.138252	0.188022
0.192322	0.163474
0.154563	0.176201
0.151612	0.153128
0.101823	0.104878
0.121151	0.285311
0.168181	0.486883
0.098498	0.151687
0.185366	0.177024
0.080767	0.083998
0.206763	0.195391
0.158308	0.437721
0.095445	0.194707
0.122946	0.216385
0.246544	0.812362
0.167169	0.135407
0.087638	0.099470
0.190178	0.425048
0.178089	0.188774
0.253258	0.439403
0.257613	0.270493
0.311096	0.314207
0.312786	0.622443
0.178085	0.369526
0.151383	0.147598
0.100403	0.154119
0.276160	0.389385
0.177134	0.192191
0.426195	0.383575
0.242914	0.358298
0.269612	0.301965
0.259747	0.412997
0.211660	0.315373
0.180708	0.271062
0.126160	0.138776
0.174973	0.175848
0.210480	0.432537
0.202013	0.179792
0.094417	0.122270
0.156173	0.173352
0.197858	0.184008
0.142143	0.142854
0.131793	0.154197
0.266435	0.241123
0.171582	0.256516
0.215569	0.317965
0.129677	0.136809
0.187131	0.186196
0.423145	0.317359
0.236548	0.490837
0.289398	0.176533
0.182265	0.117561
0.200829	0.146605
0.098170	0.078536
0.286648	0.527433
0.171541	0.311346
0.305376	0.439742
0.320629	0.145886
0.353635	0.312967
0.113789	0.071118
0.226150	0.292864
0.154430	0.109645
0.196515	0.242696
0.208352	0.137512
0.161866	0.371484
0.194603	0.178062
0.387260	0.274954
0.277466	0.305213
0.388788	0.180786
0.439054	0.320509
0.356976	0.269517
0.271809	0.346557
0.557641	0.655229
0.226172	0.252181
0.282861	0.428535
0.534918	0.521545
0.368520	0.414585
0.345963	0.155683
0.384444	0.347922
0.306076	0.134673
0.378866	0.412964
0.432612	0.395840
0.202801	0.094302
0.373994	0.321635
0.354821	0.887052
0.088154	0.162203
0.154016	0.154786
0.266114	0.427113
0.191282	0.322310
0.113572	0.085179
0.105033	0.071422
0.263601	0.283371
0.181451	0.074395
0.230658	0.170687
0.239328	0.197445
0.422657	0.583267
0.134941	0.096483
0.336081	0.231896
0.430060	0.526824
0.230770	0.324232
0.294113	0.610284
0.220675	0.162196
0.299669	0.398560
0.402626	1.600439
0.266102	0.158331
0.291225	0.234436
0.154002	0.145532
0.111973	0.094058
0.196339	0.185540
0.257249	0.365294
0.209716	0.301990
0.159017	0.095410
0.135417	0.118490
0.107864	0.092224
0.194996	0.115047
0.342119	0.295933
0.235224	0.314024
0.178978	0.186137
0.104875	0.083900
0.192261	0.151887
0.092111	0.073689
0.228439	0.474010
0.382636	0.681091
0.186020	0.257637
0.259520	0.873286
0.164256	0.167541
0.224491	0.207654
0.266919	0.900851
0.180729	0.270190
0.260976	0.417561
0.272560	0.474254
0.168641	0.131540
0.419148	0.490403
0.323700	0.265434
0.275625	0.403790
0.285247	0.273838
0.309773	0.376374
0.359031	0.166950
0.440774	0.403308
0.464819	0.406717
0.179785	0.139333
0.310227	0.362965
0.493874	1.042075
0.406900	1.682533
0.281977	0.187515
0.335343	0.335343
0.298800	0.349596
0.195979	0.286129
0.099950	0.092954
0.258497	0.439445
0.108461	0.073753
0.283063	0.417518
0.301827	0.353138
0.204522	0.188161
0.160560	0.186250
0.287031	0.523832
0.353247	0.284364
0.309877	0.237056
0.212044	0.321247
0.176778	0.185617
0.247222	0.359708
0.299414	0.443133
0.301122	0.441144
0.239895	0.399425
0.137336	0.113302
0.232283	1.488932
0.136402	0.120034
0.229025	0.272540
0.126416	0.080274
0.212493	0.473860
0.170607	0.321594
0.131687	0.245597
0.098367	0.125909
0.153399	0.329807
0.070429	0.113038
0.128649	0.221920
0.035549	0.164415
0.414380	0.292138
0.214974	0.141883
0.378254	0.811355
0.183285	0.127383
0.350052	0.255538
0.423141	0.275041
0.269470	0.319322
0.399415	0.209693
0.258209	0.157507
0.177300	0.125883
0.156515	0.194861
0.138227	0.195591
0.131889	0.189920
0.114813	0.288182
0.092639	0.118578
0.136558	0.210982
0.112094	0.149084
0.154649	0.272956
0.126743	0.198986
0.181874	0.266445
0.130495	0.212055
0.149386	0.201672
0.268436	0.175826
0.133585	0.110208
0.331996	0.439894
0.186357	0.167722
0.242256	0.327046
0.183570	0.168885
0.234465	0.663537
0.151077	0.215285
0.156241	0.256234
0.104567	0.161556
0.122032	0.142777
0.338432	0.346892
0.157226	0.205966
0.128893	0.171428
0.162425	0.181104
0.175207	0.180463
0.184681	0.327809
0.086456	0.096830
0.146873	0.264371
0.126600	0.363343
0.062383	0.072988
0.120838	0.428370
0.109545	0.181297
0.076113	0.330330
0.064314	0.151138
0.152933	0.265339
0.169322	0.259909
0.116213	0.134226
0.248728	0.441492
0.395584	0.423275
0.319292	0.756722
0.236346	0.228074
0.175238	0.255848
0.208257	0.298848
0.162668	0.212281
0.122999	0.302577
0.071905	0.088444
0.127622	0.476030
0.118393	0.224946
0.103838	0.213907
0.130226	0.179061
0.238895	0.402538
0.105931	0.118642
0.089906	0.199592
0.117813	0.503651
0.131856	0.243275
0.240448	0.418380
0.306232	0.401164
0.245696	0.273951
0.220281	0.140980
0.286578	0.372551
0.203897	0.164137
0.235300	0.222359
0.347653	0.483237
0.308020	0.706907
0.373996	0.173908
0.192160	0.196964
0.327656	0.360422
0.380376	0.465960
0.140254	0.155682
0.143421	0.125493
0.227735	0.436112
0.303119	0.231886
0.477257	0.448622
0.124323	0.087026
0.195553	0.338306
0.225037	0.405067
0.479556	0.441191
0.204726	0.368507
0.141756	0.135377
0.220108	0.387389
0.266524	0.203891
0.184984	0.406966
0.161023	0.088563
0.290899	0.223992
0.179392	0.249354
0.264835	0.564099
0.181909	0.348357
0.158011	0.131149
0.116787	0.087590
0.195378	0.431786
0.271274	0.238721
0.095622	0.086060
0.222929	0.154936
0.214111	0.154160
