Velocity(m/s)	Chord(mm)
0.255585	0.182744
0.307721	0.200019
0.224094	0.199444
0.163843	0.126978
0.250278	0.357898
0.319821	0.582074
0.336037	0.764484
0.177629	0.119900
0.241135	0.340000
0.293091	0.304814
0.200545	0.129351
0.348947	0.326266
0.301622	0.490136
0.156330	0.190723
0.243001	0.345062
0.246834	0.431959
0.208158	0.259156
0.156016	0.180978
0.169279	0.360564
0.342591	3.155265
0.078442	0.098837
0.210475	0.498825
0.241072	0.351964
0.242631	0.309354
0.292953	0.487766
0.204918	0.216189
0.087144	0.089758
0.187923	0.377725
0.150970	0.169086
0.113868	0.160554
0.098882	0.180459
0.072247	0.534988
0.116786	0.218390
0.130519	0.161843
0.127405	0.095554
0.179528	0.241465
0.088567	0.203705
0.215309	0.266983
0.167025	0.391675
0.085975	0.145298
0.123938	0.157401
0.192803	0.281493
0.028385	0.114535
0.123454	0.185798
0.148747	0.269231
0.142360	0.247707
0.142544	0.300767
0.294645	3.254351
0.103755	0.243306
0.082729	0.211785
0.094624	0.165592
0.077871	0.295908
0.076123	0.258058
0.040261	0.409455
0.217965	0.231043
0.091916	0.124546
0.203961	0.297784
0.281775	0.191607
0.279610	0.370484
0.194289	0.179717
0.213581	0.155914
0.286097	0.386231
0.170569	0.119399
0.233847	0.149662
0.201809	0.309777
0.281279	0.239087
0.080386	0.099679
0.165899	0.166729
0.121003	0.274071
0.178529	0.215127
0.114025	0.350057
0.165082	0.939318
0.153181	0.199135
0.160036	0.287265
0.137811	0.221876
0.118465	0.163482
0.106899	0.127209
0.122101	0.150794
0.128262	0.159045
0.127779	0.140556
0.080254	0.121183
0.114290	0.192578
0.121132	0.124766
0.099608	0.099608
0.063763	0.191926
0.127786	0.243433
0.128782	0.173856
0.148781	0.849539
0.165899	0.277052
0.131503	0.140708
0.194290	0.333208
0.202394	0.176083
0.176451	0.195861
0.136385	0.140476
0.158584	0.264835
0.174367	0.258934
0.117192	0.137114
0.182844	0.142618
0.156470	0.219841
0.199807	0.296714
0.196127	0.191223
0.218238	0.175682
0.315719	0.250996
0.386041	0.378320
0.261969	0.339249
0.165480	0.148105
0.224254	0.187252
0.272252	0.179686
0.289204	0.325354
0.256733	0.254165
0.283491	0.303335
0.285329	0.439407
0.176450	0.149100
0.236241	0.401610
0.202617	0.194512
0.121472	0.083209
0.110146	0.101335
0.202166	0.171841
0.117116	0.159278
0.172168	0.210906
0.068915	0.124736
0.091005	0.108751
0.110723	0.111831
0.105537	0.126644
0.115685	0.327966
0.074292	0.145240
0.057855	0.128149
0.076543	0.194418
0.198399	0.295615
0.103965	0.136194
0.186312	0.455534
0.196682	0.554643
0.087467	0.143008
0.089719	0.202316
0.118930	0.340734
0.129989	0.463410
0.138957	0.236227
0.144953	0.246420
0.056090	0.095633
0.104782	0.212707
0.114840	0.125750
0.103655	0.162739
0.159687	0.364087
0.155570	0.283915
0.146317	0.201917
0.127243	0.250669
0.228569	0.233141
0.189696	0.422073
0.256804	0.335129
0.246295	0.166249
0.198918	0.180021
0.327003	0.689977
0.288319	1.121563
0.247021	1.556230
0.139083	0.101531
0.290997	0.493240
0.153996	0.227144
0.203831	0.232367
0.287104	0.970411
0.288138	0.476869
0.184980	0.153533
0.289625	0.922454
0.129202	0.128556
0.138403	0.132867
0.126543	0.150586
0.120664	0.223831
0.158817	0.356544
0.091127	0.263812
0.077689	0.109153
0.102965	0.209019
0.136277	0.357726
0.095823	0.175356
0.103655	0.122831
0.074820	0.122705
0.122047	0.123878
0.114560	0.135754
0.076821	0.127906
0.184057	0.119637
0.101497	0.133976
0.172325	0.196451
0.152226	0.106558
0.134950	0.095814
0.185845	0.097569
0.135325	0.175246
0.139454	0.149216
0.167366	0.312138
0.117571	0.171654
0.143021	0.112271
0.202179	0.218353
0.155848	0.340528
0.090510	0.264288
0.154743	0.129210
0.127186	0.230207
0.093856	0.260921
0.213108	0.202453
0.184243	0.282812
0.156666	0.170766
0.184020	0.185861
0.104710	0.140835
0.144760	0.453100
0.137792	0.259049
0.126852	0.168078
0.136812	0.257206
0.089947	0.156958
0.066621	0.100598
0.238746	0.329469
0.173867	0.145179
0.225083	0.335374
0.201424	0.245737
0.219749	0.403239
0.150420	0.124096
0.171435	0.330870
0.166953	0.143580
0.195243	0.178648
0.364958	0.368608
0.181193	0.134083
0.240251	0.439659
0.168801	0.183993
0.156834	0.123115
0.114836	0.101630
0.167771	0.234040
0.266124	0.401848
0.114701	0.163449
0.255960	0.451770
0.220650	0.322149
0.110110	0.105155
0.253455	0.935250
0.229887	0.409199
0.083311	0.193283
0.145872	0.390206
0.131261	0.160139
0.164743	0.341843
0.142023	0.138472
0.154622	0.197917
0.128210	0.221162
0.064273	0.242632
0.129913	0.200716
0.304671	0.249830
0.089079	0.237841
0.108082	0.273989
0.115849	0.152342
0.112856	0.204833
0.091580	0.382346
0.077860	0.172849
0.135991	0.376694
0.118800	0.100980
0.116462	0.354046
0.073791	0.105521
0.119575	0.452590
0.105811	0.109514
0.100847	0.103872
0.278488	0.243677
0.167783	0.093958
0.289554	0.222957
0.412464	0.296974
0.248983	0.200431
0.307977	0.264861
0.349475	0.442086
0.179228	0.153240
0.114477	0.115622
0.295421	0.353029
0.243521	0.168029
0.282681	0.254413
0.301608	0.469000
0.103617	0.197909
0.185607	0.206952
0.149572	0.282692
0.199676	0.267566
0.164473	0.268090
0.180427	0.245380
0.218969	0.205831
0.108238	0.115814
0.250540	0.889416
0.227567	0.301526
0.157597	0.180448
0.282875	0.472401
0.223630	0.479685
0.223103	0.360311
0.170163	0.137832
0.136412	0.225080
0.067408	0.186383
0.069447	0.165283
0.082714	0.281226
0.103836	0.119411
0.100948	0.147384
0.230061	0.118481
0.049252	0.163024
0.178282	0.210373
0.136406	0.126858
0.075880	0.168075
0.119762	0.200003
0.096356	0.191749
0.124241	0.215558
0.109391	0.189247
0.056955	0.113911
0.145662	0.150032
0.121524	0.151297
0.135944	0.143421
0.089813	0.150886
0.227458	0.618685
0.305521	0.412453
0.311910	0.567676
0.135730	0.237528
0.124524	0.197993
0.098148	0.181574
0.076557	0.135889
0.134300	0.136314
0.118022	0.103859
0.190683	0.496729
0.217267	0.384563
0.221630	0.741352
0.188541	0.427989
0.143131	0.352103
0.137473	0.153282
0.209784	0.288453
0.156943	0.157728
