Velocity(m/s)	Chord(mm)
0.129837	0.178525
0.177075	0.108016
0.175694	0.257391
0.196997	0.161538
0.242949	0.162776
0.245822	0.363816
0.129054	0.187128
0.235320	0.823620
0.100300	0.250751
0.108711	0.141868
0.097606	0.161537
0.164084	0.423337
0.073919	0.131206
0.083837	0.103958
0.093932	0.229663
0.211440	0.297073
0.196645	0.276286
0.173380	0.318153
0.194528	0.342369
0.158864	0.188254
0.154091	0.170271
0.364208	0.386060
0.183719	0.571365
0.247172	0.417721
0.148719	0.303387
0.182912	0.705125
0.119694	0.097550
0.118930	0.170664
0.177917	0.373625
0.214216	0.434858
0.200333	0.253422
0.209169	0.306433
0.144503	0.158231
0.176804	0.508311
0.126395	0.114387
0.233064	0.187617
0.235432	0.171865
0.176817	0.204224
0.133348	0.384709
0.062944	0.130609
0.115411	0.131568
0.121542	0.202976
0.099270	0.098774
0.094881	0.085867
0.141775	0.237474
0.067539	0.082398
0.097817	0.119826
0.092634	0.192215
0.155066	0.631117
0.165884	0.283661
0.087679	0.086802
0.121876	0.246190
0.117110	0.223094
0.136225	0.183903
0.089746	0.083464
0.120352	0.143219
0.137844	0.130952
0.237006	0.257151
0.228041	0.182433
0.230307	0.292490
0.182437	0.130443
0.229258	0.290011
0.116657	0.140571
0.090155	0.117652
0.186551	0.387093
0.252837	0.364085
0.285700	0.539973
0.409116	0.347749
0.233233	0.164429
0.210280	0.187149
0.373403	0.746806
0.393337	0.609672
0.283950	0.512529
0.609321	1.523301
0.246381	0.259932
0.372431	0.735551
0.176665	0.118366
0.224571	0.187517
0.151455	0.224910
0.241723	0.267103
0.281025	0.155969
0.333531	0.667062
0.385505	0.888589
0.429640	0.356601
0.198959	0.091521
0.389417	0.523766
0.355387	0.351833
0.238387	0.106082
0.376420	0.685084
0.492771	0.684952
0.212406	0.111513
0.359739	0.255415
0.255410	0.128982
0.463524	0.653569
0.179357	0.165905
0.289912	0.488501
0.407151	1.213310
0.215896	0.116584
0.305348	0.259546
0.255654	0.232645
0.160655	0.100409
0.229542	0.236428
0.288115	0.399039
0.275546	2.085882
0.168387	0.105242
0.262420	0.258484
