Velocity(m/s)	Chord(mm)
0.123316	0.139964
0.083318	0.090817
0.131231	0.194222
0.101809	0.096209
0.109681	0.172747
0.284520	0.132302
0.110018	0.159527
0.193650	0.307903
0.194912	0.241691
0.217159	0.138982
0.130097	0.169126
0.064059	0.486531
0.092622	0.246374
0.037406	0.152804
0.137724	0.559848
0.126858	0.275281
0.239834	0.566009
0.117035	0.160923
0.196829	0.659376
0.091996	0.142134
0.063969	0.083479
0.109201	0.177998
0.094104	0.153389
0.192432	0.281913
0.196989	0.163501
0.105195	0.121501
0.131052	0.132362
0.261244	0.401010
0.339666	0.555355
0.261535	0.291612
0.156005	0.230108
0.188008	0.534883
0.136672	0.118222
0.173893	0.267796
0.106338	0.127073
0.129083	0.230414
0.306032	0.605944
0.216999	0.296203
0.308823	0.396837
0.554052	1.556887
0.157006	0.128745
0.270067	0.968191
0.217357	0.251047
0.388917	0.466700
0.471405	0.610469
0.330029	0.432338
0.223352	0.169747
0.334516	1.169132
0.427254	1.341576
0.204384	0.355628
0.134558	0.135231
0.065209	0.083468
0.118481	0.162911
0.168605	0.369244
0.312075	0.820756
0.217444	0.203310
0.116786	0.108027
0.139372	0.323343
0.143507	0.138484
0.213805	0.355986
0.157789	0.323467
0.094165	0.185975
0.076922	0.158845
0.188678	0.501883
0.102204	0.332673
0.030116	0.117753
0.204584	0.261867
0.165110	0.673651
0.224163	0.393407
0.169795	0.228375
0.260319	0.343622
0.266891	0.409678
0.129410	0.108705
0.525775	1.135675
0.193837	0.098857
0.496344	0.578240
0.157911	0.164228
0.204022	0.130574
0.196469	0.129669
0.265914	0.178162
0.183757	0.172731
0.214220	0.167091
0.324968	0.398085
0.414634	0.404269
0.358586	0.647247
0.244122	0.268534
0.346532	0.975487
0.365785	1.086380
0.169634	0.193383
0.471807	1.122902
0.270980	0.142264
0.244524	0.228629
0.520352	1.399747
0.199207	0.677302
0.313339	1.414726
0.153677	0.223600
0.216747	0.411820
0.099094	0.148640
0.228842	0.598422
0.117136	0.216116
0.113110	0.516913
0.169525	0.155963
0.088448	0.102157
0.220553	0.595494
0.138148	0.161633
0.112147	0.153081
0.075437	0.115042
0.211499	0.820618
0.191487	0.175211
0.211961	0.176988
0.426846	0.606121
0.510047	0.499846
0.365812	0.768205
