Velocity(m/s)	Chord(mm)
0.418123	0.307320
0.361968	1.107621
0.302701	0.164972
0.158178	0.128915
0.217346	0.536846
0.278503	0.818800
0.171069	0.419974
0.073912	0.265713
0.080365	0.110904
0.129445	0.260184
0.175633	1.111754
0.092739	0.123806
0.183527	0.382654
0.200041	0.445092
0.137832	0.219842
0.198688	0.255314
0.091501	0.157382
0.157331	0.168344
0.066320	0.091522
0.098717	0.100691
0.207195	1.561212
0.180840	0.300195
0.232019	0.360790
0.276833	0.307284
0.424134	0.680735
0.373917	0.740355
0.366919	0.366919
0.407675	0.811273
0.332508	0.475487
0.316384	0.298983
0.367163	0.714132
0.327295	0.448394
0.314956	0.348027
0.321274	0.438539
0.307472	1.066928
0.316566	0.522334
0.371620	0.319594
0.306212	0.460849
0.130773	0.097426
0.202223	0.317490
0.128931	0.117972
0.277532	0.584204
0.276223	0.783091
0.104133	0.112984
0.125538	0.193329
0.222512	0.603008
0.180837	0.472890
0.246844	0.915793
0.190075	0.195777
0.177911	0.182359
0.201618	0.420374
0.149961	0.137214
0.183244	0.338086
0.239468	0.422662
0.185462	0.180825
0.117092	0.204912
0.129290	0.152563
0.200730	0.146533
0.199160	0.124475
0.295748	0.221811
0.451454	0.893879
0.309662	0.226053
0.156017	0.149776
0.400159	0.604240
0.203455	0.141401
0.110836	0.122473
0.207621	0.446385
0.120013	0.525655
0.171459	0.225469
0.175698	0.587709
0.113312	0.369396
0.110394	0.193190
0.170378	0.516245
0.199707	0.599122
0.088137	0.160408
0.088614	0.175455
0.066807	0.148646
0.081166	0.182217
0.058477	0.218413
0.091043	0.142483
0.132265	0.171944
0.136755	0.340521
0.115108	0.114533
0.118995	0.108881
0.089441	0.334063
0.190937	0.349415
0.185024	0.662387
0.305567	1.048094
0.183211	0.197868
0.230559	0.333158
0.095780	0.131219
0.183322	0.315315
0.154582	0.316121
0.159685	0.173258
0.040259	0.193446
0.078212	0.214301
0.130838	1.301842
0.184112	0.728164
0.134811	0.224460
0.142344	0.264759
0.152202	0.111868
0.117220	0.118392
0.135919	0.177374
0.197391	0.318787
0.198170	0.136738
0.210974	0.118146
0.111771	0.140272
0.245686	0.576134
0.087769	0.100056
0.169905	0.210682
0.133108	0.313470
0.199988	0.494970
0.138080	0.179504
0.106538	0.305764
0.118918	0.261619
0.137418	0.308503
0.067560	0.125324
0.180825	0.342663
0.171185	0.130956
0.214994	0.529960
0.252204	0.145017
0.238818	0.247176
0.184831	0.098885
0.185929	0.274245
0.139090	0.211416
0.091770	0.127101
0.134096	0.293671
0.137715	0.362190
0.112574	0.121017
0.177669	0.383765
0.113665	0.093206
0.189628	0.398218
0.194082	0.350318
0.103863	0.475693
0.162632	0.186214
0.221522	0.527222
0.286725	0.342636
0.191063	0.240739
0.096513	0.083967
0.161394	0.189637
0.188325	0.300379
0.149575	0.279705
0.131987	0.096350
0.102700	0.128375
0.132264	0.183847
0.121542	0.452745
0.163707	1.541297
0.122361	0.183541
0.162664	0.313942
0.183272	0.324391
0.216309	0.237940
0.182334	0.305410
0.126018	0.158152
0.198635	0.400250
0.125562	0.236685
0.169205	0.283418
0.177275	0.301368
0.326605	1.760399
0.271021	0.344196
0.229446	0.635566
0.317985	0.710696
0.300090	0.154546
0.201760	0.195707
0.353211	0.450344
0.413067	0.888094
0.318726	0.320320
0.251063	0.588743
0.144260	0.227209
0.140429	0.174132
0.246675	1.171708
0.182722	0.407470
0.331707	0.283610
0.385339	1.177209
0.248922	0.403254
0.177445	0.154377
0.122269	0.112487
0.342231	0.501368
0.330021	0.782150
0.369195	0.542717
0.222775	0.103590
0.368117	0.427016
0.321034	0.841108
0.226520	0.232183
0.165225	0.100787
0.276741	0.557632
0.473185	0.771292
0.486627	0.644781
0.328947	0.707236
0.489529	0.768560
0.524966	0.530216
0.338955	0.194899
0.352864	0.292877
0.278008	0.102863
0.345045	0.205302
0.372587	0.359547
0.327324	0.574453
0.369779	0.382721
0.415745	0.634012
0.513051	0.746489
0.506337	0.845583
0.381666	0.490440
0.305201	0.262473
0.484189	0.336511
0.429993	0.872885
0.343729	1.247735
0.421199	0.261144
0.265987	0.175551
0.483176	0.678863
0.475208	0.895768
0.433385	0.457221
0.317602	0.206442
0.220650	0.174313
0.576333	0.706008
0.278163	0.143254
0.220961	0.107166
0.295627	0.101991
0.334395	0.458121
0.353827	0.760728
0.291560	0.395064
0.172572	0.114760
0.317289	0.818606
0.186746	0.122319
0.381463	0.347131
0.448345	0.546981
0.490386	0.850819
0.256990	0.177323
0.370916	0.218840
0.140081	0.093154
0.366613	0.192472
0.400075	0.408077
0.214555	0.135169
0.555361	0.610898
0.351481	0.188042
0.317263	0.393406
0.447011	0.326318
0.431192	0.446284
0.472141	0.797918
0.507461	0.636864
0.506230	1.027646
0.254519	0.188344
0.717555	1.101447
0.630927	1.309173
0.414714	0.408493
0.692752	0.762028
0.561806	0.730348
0.291653	0.115203
0.375898	0.597679
0.186023	0.165560
0.318956	0.781442
0.389044	0.313181
0.304433	0.869156
0.164002	0.091021
0.232726	0.165236
0.396587	0.275628
0.341696	0.408327
0.236128	0.305786
0.091043	0.113348
0.157028	0.194715
0.124661	0.108455
0.156836	0.108217
0.334696	0.679433
0.310710	1.244395
0.171172	0.216533
0.322442	0.628762
0.385019	0.698809
0.221857	0.141988
0.160564	0.108380
0.222968	0.222968
0.182625	0.164363
0.226598	0.184677
0.309536	0.424064
0.295165	0.259745
0.290461	0.182991
0.380645	1.372225
0.492021	0.536302
0.239096	0.118352
0.328033	0.405121
0.578484	0.260318
0.264617	0.125693
0.386524	0.195194
0.309510	0.181064
0.374251	0.490269
0.284401	0.378253
0.259400	0.256806
0.193910	0.150280
0.222246	0.166684
0.125028	0.122527
0.335528	0.260034
0.148635	0.135258
0.220549	0.165412
0.341446	0.563385
0.137053	0.130885
0.145241	0.134348
0.217379	0.326069
0.331328	1.000611
0.116012	0.143854
0.106681	0.131218
0.128774	0.151954
0.155553	0.362439
0.112645	0.157140
0.204349	0.421982
0.162400	0.104748
0.235344	0.993154
0.262995	0.823174
0.372424	1.132169
0.205372	0.119115
0.408194	0.502079
0.321976	0.270460
0.202755	0.310215
0.245922	0.302485
0.389755	0.738585
0.413851	1.034628
0.210723	0.179115
0.193608	0.152950
0.429945	0.462191
0.236589	0.584376
0.299708	0.557457
0.243200	0.502207
0.278115	0.556230
0.305714	0.376029
0.241049	1.088336
0.180919	0.299421
0.148127	0.292551
0.180476	0.140771
0.258746	0.430812
0.174331	0.138593
0.132506	0.109318
0.208083	0.118607
0.228964	0.522038
0.148387	0.138000
0.171070	0.177057
0.145385	0.205720
0.139986	0.194580
0.161555	0.354614
0.134637	0.142042
0.197612	0.187731
0.189778	0.217296
0.164963	0.106401
0.260275	0.361783
0.188005	0.217146
0.234537	0.243918
0.260768	1.074365
0.254657	0.258477
0.210423	0.410325
0.104959	0.221989
0.092542	0.126782
0.116071	0.122455
0.182144	0.273215
0.265205	0.412393
0.094079	0.124655
0.210324	0.414338
0.222427	0.560515
0.168881	0.268520
0.129707	0.241903
0.118163	0.148885
0.172561	0.358065
0.214426	0.487818
0.131985	0.211835
0.168762	0.111383
0.189144	0.166447
0.222585	0.203665
0.193583	0.248755
0.280218	0.944333
0.180489	0.094756
0.230314	0.140492
0.261997	0.216148
0.198313	0.891415
0.242546	0.184335
0.249518	0.286946
0.144253	0.167333
0.164506	0.097881
0.492184	1.314132
0.255881	0.355674
0.250085	0.332613
0.231456	0.438609
0.135122	0.195251
0.131636	0.130319
0.372192	1.043997
0.379848	0.784387
0.347976	0.494126
0.191517	0.111080
0.298081	0.396447
0.370673	0.350286
0.200956	0.338611
0.195591	0.138869
0.192806	0.167742
0.127371	0.091070
0.142455	0.184480
0.279901	0.305092
0.169152	0.488848
0.165058	0.098209
0.244177	0.285687
0.299384	0.285912
0.304731	0.356535
0.383597	2.637231
0.387675	0.637726
