Velocity(m/s)	Chord(mm)
0.194082	0.232899
0.320848	0.152403
0.298281	0.256521
0.318155	0.499503
0.217349	0.402095
0.258811	0.539620
0.262192	0.579443
0.308207	0.177219
0.352498	0.195636
0.368842	0.378063
0.339368	0.346156
0.201230	0.147904
0.272085	0.310176
0.450910	0.791347
0.399396	0.585115
0.187908	0.226429
0.365054	1.306892
0.351546	1.423759
0.152863	0.126876
0.126983	0.142856
0.144410	0.089534
0.390670	0.404343
0.372261	0.165656
0.413119	0.437906
0.278385	0.317359
0.208648	0.078243
0.372021	0.822167
0.245156	0.264768
0.377117	0.618473
0.249664	0.294604
0.408784	0.408784
0.342745	0.752324
0.354585	0.345720
0.234137	0.163896
0.313401	0.256989
0.344213	0.277092
0.305913	0.327327
0.298679	0.560023
0.191419	0.121551
0.289662	0.123106
0.212694	0.218011
0.198851	0.116328
0.447685	0.696151
0.315054	0.439501
0.213581	0.122809
0.533899	0.648687
0.281148	0.386579
0.517409	0.820093
0.371323	0.332334
0.349726	0.610272
0.170880	0.090566
0.159003	0.190009
0.376005	0.733210
0.236312	0.388734
0.431373	0.239412
0.206816	0.187168
0.173142	0.173142
0.287525	0.194079
0.360616	0.380450
0.205758	0.470156
0.364421	0.194965
0.242633	0.953549
0.276789	0.741795
0.326385	0.297010
0.179774	0.188763
0.385432	0.518406
0.363024	1.771558
0.219549	0.509355
0.134320	0.107456
0.298228	0.259459
0.246736	0.847538
0.110143	0.091419
0.233238	0.538779
0.173586	0.532042
0.154965	1.113425
0.291718	0.325265
0.222935	0.582976
0.187174	0.269530
0.275863	0.424829
0.214374	0.173643
0.301718	0.674339
0.182238	0.623254
0.135990	0.087713
0.112591	0.122162
0.274652	0.201869
0.213139	0.132146
0.169443	0.127930
0.257519	0.287133
0.346258	0.406853
0.109925	0.122017
0.265575	0.191214
0.452272	0.757555
0.574901	0.342066
0.214670	0.122362
0.612854	0.389162
0.362938	0.493596
0.244492	0.206596
0.371107	0.172565
0.212748	0.122330
0.337450	0.148478
0.441315	0.366291
0.468693	1.291248
0.351474	0.133560
0.273469	0.451224
0.334648	0.878451
0.323081	1.211554
0.374854	0.517299
0.305566	0.550019
0.190553	0.113379
0.379890	0.332404
0.169561	0.136497
0.189561	0.182926
0.266686	0.152011
0.248588	0.198871
0.389242	0.342533
0.292985	0.128913
0.205063	0.358860
0.270496	0.258324
0.318747	0.903648
0.212308	0.333324
0.195431	0.288261
0.176793	0.115799
0.359699	0.892055
0.419241	0.549206
0.332430	0.664860
0.485225	0.402736
0.318967	0.259958
0.265868	0.380192
0.312048	0.338572
0.194043	0.138741
0.345592	0.264378
0.289690	0.136154
0.337622	0.209325
0.516710	0.446954
0.503019	0.960767
0.582891	0.515859
0.161830	0.107617
0.525848	0.386498
0.427092	1.044241
0.282648	0.094687
0.456009	0.800296
0.235649	0.104864
0.418173	0.250904
0.164748	0.126032
0.461737	1.618387
0.291198	0.382925
0.371152	1.226657
0.167457	0.111359
0.497755	0.450468
0.421581	0.311970
0.540954	0.446287
0.491910	0.464855
0.367202	0.150553
0.590735	0.652762
0.340246	0.683895
0.544205	0.459853
0.385599	0.140744
0.318621	0.232594
0.343207	0.175036
0.222301	0.140050
0.593352	0.599285
0.536502	0.394329
0.544483	0.291299
0.593141	0.877849
0.478263	0.131522
0.453540	0.498894
0.307072	0.102869
0.233544	0.189171
0.397513	0.717512
0.210796	0.164421
0.480301	0.261764
0.420929	0.467231
0.431100	0.741492
0.629844	2.091083
0.559765	0.565362
0.343000	0.274400
0.160581	0.128465
0.346539	0.306687
0.458628	0.158227
0.464790	0.199860
0.339462	0.103536
0.284052	0.134925
0.554325	0.945124
0.443264	0.212767
0.304989	0.359888
0.211828	0.106973
0.351512	0.420057
0.372473	0.165750
0.494232	0.172981
0.232980	0.177065
0.322955	0.213150
0.433695	0.555130
0.373023	0.229409
0.379750	0.841147
0.317144	0.253715
0.384487	0.167252
0.472997	0.454077
0.520484	0.473640
0.277901	0.161183
0.436436	1.263483
0.479258	0.194099
0.350303	0.308267
0.337381	0.163630
0.496821	0.650835
0.286627	0.183441
0.467631	0.322665
0.409962	0.360767
0.323793	0.566637
0.376116	0.370474
0.184747	0.101611
0.320415	0.243515
0.255499	0.169907
0.333918	0.363971
0.409553	0.837536
0.429072	0.371147
0.168900	0.103874
0.351433	0.335619
0.371065	0.686471
0.238712	0.358068
0.317894	0.160536
0.452684	0.599806
0.217787	0.136117
0.464907	1.580682
0.297060	0.135162
0.432796	0.404664
0.424611	1.129464
0.216390	0.155801
0.351317	0.918694
0.403989	0.258553
0.448577	1.321059
0.266800	0.542938
0.412710	0.850183
0.426414	0.895470
0.412684	0.493158
0.363709	0.501918
0.240678	0.137186
0.447790	0.347037
0.383807	0.932650
0.492472	1.243491
0.353375	0.242062
0.240124	0.456235
0.312967	0.532043
0.351654	0.321764
0.260044	0.564295
0.388942	1.092927
0.353734	1.020523
0.192816	0.198600
0.250009	0.263759
0.227433	0.351384
0.257758	0.168832
0.357913	0.416969
0.333426	0.506807
0.324778	0.089314
0.412795	0.891638
0.281910	0.148003
0.357777	0.749544
0.248607	0.186455
0.286689	0.252286
0.292929	0.454040
0.132367	0.086039
0.114938	0.089077
0.284566	0.206311
0.249323	0.555990
0.138866	0.154141
0.222493	0.472797
0.165899	0.311061
0.228138	0.146008
0.212589	0.252980
0.357918	1.517570
0.305604	0.331581
0.522331	1.128234
0.156200	0.140580
0.406671	0.339570
0.277448	0.244154
0.403153	0.461610
0.246518	0.230495
0.424095	0.356240
0.260573	0.383042
0.252545	0.435640
0.365409	0.200975
0.313786	0.374974
0.355369	0.659210
0.350694	0.447135
0.351935	0.714429
0.543546	0.326127
0.470311	0.632568
0.461848	0.417972
0.393571	0.489995
0.160539	0.086691
0.427085	0.495419
0.480821	0.504862
0.230699	0.498310
0.258237	0.171728
0.426038	0.355741
0.236783	0.138518
0.111684	0.092698
0.282809	0.924786
0.254982	0.173388
0.261432	0.873182
0.406658	0.475790
0.159471	0.088506
0.453301	0.401172
0.252222	0.310233
0.323988	0.936325
0.179802	0.142942
0.261949	0.618199
0.188248	0.100712
0.104311	0.132475
0.225962	0.210145
0.141173	0.084704
0.116543	0.156167
0.170852	0.213565
0.354763	0.218179
0.175698	0.232799
0.211278	0.128879
0.202318	0.123414
0.240245	0.273880
0.202643	0.353612
0.135960	0.169271
0.153610	0.159754
0.185924	0.368130
0.163698	0.401061
0.204371	0.392392
0.181484	0.193280
0.278012	0.237700
0.119788	0.087445
0.369572	0.315984
0.349577	0.216737
0.217824	0.110001
0.395841	0.579907
0.403816	0.971178
0.300703	0.508188
0.171900	0.125487
0.167041	0.085191
0.259045	0.927379
0.412986	0.437765
0.455040	0.445939
0.333450	0.185065
0.659385	3.610133
0.452985	0.120041
0.321551	0.152737
0.522166	0.511723
0.337589	0.253191
0.412376	0.676297
0.444717	0.695982
0.608863	0.551021
0.383023	0.155125
0.383144	0.802687
0.403780	0.438102
0.309749	0.176557
0.193411	0.144091
0.155864	0.328093
0.323848	0.157066
0.310847	0.251786
0.435730	0.372549
0.343026	0.452795
0.351960	1.135071
0.346704	0.182020
0.245680	0.214970
0.374204	0.615565
0.501066	1.741204
0.327402	0.237366
0.391732	0.191949
0.338462	0.250462
0.700858	1.163424
0.387588	0.273250
0.358343	0.582308
0.324138	0.137759
0.138017	0.095232
0.455167	0.502960
0.611876	0.425254
0.435880	0.276784
0.387557	0.259663
0.304397	0.127847
0.416916	0.158428
0.395634	0.219577
0.407721	0.148818
0.480375	0.686936
0.394028	0.208835
0.566374	0.201063
0.533245	0.317281
0.285836	0.097184
0.227050	0.230456
0.449581	0.231534
0.550369	0.473318
0.289654	0.247654
0.458363	0.412527
0.186303	0.132275
0.556995	0.584844
0.289001	0.104040
0.308586	0.223725
0.438765	0.412439
0.366455	0.203383
0.305885	0.706594
0.431651	0.502874
