Velocity(m/s)	Chord(mm)
0.073403	0.276729
0.115258	0.236278
0.138719	0.422398
0.092359	0.116373
0.114669	0.137029
0.097517	0.157002
0.154108	0.166436
0.094907	0.174628
0.134742	0.251967
0.144204	0.428286
0.129506	0.345782
0.195370	0.979781
0.134444	0.327372
0.163245	0.416274
0.075131	0.124718
0.091360	0.144806
0.072025	0.217514
0.110066	0.123274
0.114831	0.481716
0.101163	0.152250
0.058168	0.100340
0.071033	0.129281
0.185058	0.322001
0.160584	0.319561
0.225396	0.459808
0.067743	0.098566
0.149561	0.176482
0.145638	0.236662
0.219795	0.362661
0.123521	0.138961
0.132629	0.490727
0.132422	0.158906
0.118099	0.232064
0.126166	0.155185
0.134185	0.150959
0.207293	0.789785
0.242437	0.526089
0.179059	0.306191
0.223498	0.388887
0.190417	0.221836
0.091349	0.285467
0.125411	0.489729
0.120992	0.204476
0.194261	0.583754
0.122268	0.329512
0.139924	0.208487
0.146295	0.184331
0.299619	0.810470
0.225435	0.368587
0.203115	0.225458
0.308768	0.189892
0.103404	0.124085
0.193454	0.565854
0.248070	0.446526
0.153449	0.191812
0.153165	0.282589
0.226328	0.602033
0.183280	0.235515
0.104007	0.215814
0.129523	0.177446
0.211634	0.457130
0.124915	0.191119
0.145983	0.170800
0.153845	0.223845
0.173761	0.230233
0.093969	0.157867
0.095438	0.158903
0.180352	0.702473
0.109517	0.171942
0.154397	0.433084
0.173394	0.509780
0.220319	0.246757
0.140103	0.212255
0.160696	0.179176
0.172620	0.138959
0.138561	0.180130
0.183098	0.147394
0.165903	0.157608
0.190876	0.191830
0.219537	0.232709
0.252519	0.429283
0.100601	0.156937
0.133660	0.282022
0.120117	0.168164
0.128649	0.254726
0.271846	0.312623
0.169557	0.241619
0.094685	0.136346
0.134783	0.266870
0.107392	0.114372
0.146929	0.132236
0.102097	0.189391
0.137134	0.133706
0.177399	0.301577
0.105491	0.152961
0.092695	0.138116
0.143155	0.177512
0.132380	0.205851
0.141378	0.359100
0.201188	0.292729
0.102026	0.152528
0.114950	0.132767
0.186853	1.138867
0.118464	0.188358
0.117492	0.136878
0.106464	0.138936
0.117637	0.154104
0.237196	0.380699
0.258556	0.417568
0.158907	0.300335
0.128739	0.121659
0.085866	0.131374
0.132708	0.145979
0.125866	0.196351
0.073549	0.112898
0.160785	0.511297
0.074797	0.266651
