Velocity(m/s)	Chord(mm)
0.404981	0.417130
0.246185	0.151404
0.213778	0.137887
0.254272	0.549227
0.141311	0.124354
0.253859	0.394751
0.146634	0.203821
0.236098	0.409630
0.168071	0.292443
0.129877	0.154553
0.105725	0.133213
0.188494	0.720989
0.132120	0.159205
0.162602	0.253659
0.187059	0.181447
0.186552	0.363777
0.252047	0.270950
0.186284	0.217952
0.189626	0.312883
0.178833	0.152008
0.162542	0.125970
0.170475	0.265942
0.306113	1.643825
0.130005	0.200208
0.147944	0.171615
0.143192	0.171115
0.138739	0.107523
0.295212	0.748362
0.203049	0.176653
0.230207	0.329196
0.147437	0.158495
0.172536	0.366638
0.131627	0.229032
0.119970	0.202150
0.219141	0.313371
0.269963	0.585820
0.249206	0.275372
0.232362	0.738911
0.125453	0.112908
0.142677	0.263953
0.192747	0.220695
0.179919	0.386826
0.134432	0.173417
0.203446	0.260411
0.125863	0.122087
0.199181	0.587584
0.149315	0.231439
0.164649	0.253559
0.196987	0.215701
0.143239	0.143955
0.276930	0.371087
0.318348	1.001203
0.274690	0.254088
0.199755	0.222727
0.236119	0.195978
0.175887	0.214582
0.122909	0.098327
0.148497	0.144042
0.271089	0.185696
0.272462	0.162115
0.177945	0.145026
0.205944	0.239925
0.230079	1.365518
0.233574	0.203209
0.218201	0.411309
0.236599	0.305213
0.252670	0.511657
0.257098	0.478203
0.187993	0.221831
0.161678	0.170570
0.149956	0.122964
0.180709	0.142760
0.242308	0.449481
0.263304	0.263304
0.184320	0.115200
0.271183	0.264403
0.224983	0.391470
0.238886	0.390578
0.223356	0.268027
0.215106	0.413003
0.199337	0.218274
0.195838	0.219339
0.251125	0.150675
0.256758	0.319664
0.178538	0.318691
0.262351	0.338433
0.168174	0.306918
0.151576	0.186438
0.247485	0.669447
0.142651	0.159056
0.190395	0.218002
0.152811	0.119192
0.182752	0.169046
0.137396	0.184111
0.200861	0.675896
0.244892	0.309789
0.321424	0.334281
0.414976	3.043852
0.533862	0.429759
0.478459	0.423436
0.349638	0.188805
0.475681	0.397193
0.592789	0.705419
0.272760	0.255030
0.336455	0.420569
0.240315	0.136980
0.358998	0.506187
0.349787	0.402256
0.283397	0.297566
0.322884	0.397147
0.323907	0.341722
0.414173	0.385181
0.335485	0.152645
0.405885	0.568238
0.452091	0.626146
0.329557	0.316375
0.301746	0.162943
0.332492	0.302567
0.378585	0.946463
0.425840	1.207258
0.163449	0.147922
0.229981	0.178235
0.255667	0.255667
0.303680	0.312790
0.321180	0.348480
0.302249	0.495688
0.264203	0.696175
0.192252	0.208593
0.183150	0.152015
0.232998	0.216688
0.257288	0.352484
0.326283	0.402960
0.236199	0.196045
0.262569	0.313770
0.204989	0.173215
0.267194	0.427511
0.208733	0.174292
0.278139	0.251716
0.257139	0.195426
0.323866	0.663925
0.210704	0.245470
0.198799	0.161027
0.290176	0.522317
0.285207	0.305172
0.207250	0.150256
0.212721	0.238248
0.252271	0.296419
0.268170	0.248057
0.340974	0.900171
0.186871	0.240129
0.306308	0.347659
0.174520	0.120419
0.264109	0.277315
0.246510	0.979877
0.166276	0.184566
0.271989	0.421583
0.202180	0.219366
0.213161	0.244069
0.224780	0.129249
0.243524	0.420079
0.169624	0.172168
0.237361	0.183954
0.210838	0.374238
0.236056	0.367067
0.216458	0.247845
0.199874	0.157901
0.175823	0.136263
0.227867	0.183433
0.219504	0.410472
0.190251	0.151250
0.183176	0.177681
0.252784	0.374120
0.187407	0.234258
0.168638	0.258016
0.199135	0.527707
0.126375	0.142172
0.131746	0.106055
0.187891	0.457514
0.174640	0.645293
0.181673	0.386963
0.176090	0.239482
0.180121	0.466514
0.166688	0.364214
0.179640	0.414969
0.158481	0.172744
0.244550	0.140616
0.192959	0.382058
0.212124	0.492128
0.189628	0.137480
0.194357	0.245862
0.251203	0.185890
0.212238	0.420232
0.238050	0.296372
0.143804	0.117200
0.162274	0.238543
0.178208	0.411660
0.210869	0.339499
0.218870	0.335965
0.204688	0.401189
0.097454	0.114508
0.105829	0.167209
0.118049	0.260888
0.107682	0.183597
0.121060	0.122876
0.116751	0.126675
0.128177	0.185856
0.160233	0.315659
0.187026	0.372182
0.115413	0.157538
0.118634	0.179137
0.148982	0.164626
0.153168	0.264980
0.138485	0.234732
0.100044	0.253610
0.146633	0.322593
0.112034	0.246475
0.103792	0.147385
0.143905	0.314431
0.076774	0.130900
0.097548	0.148273
0.156272	0.182838
0.137516	0.190459
0.185097	0.190649
0.147079	0.170612
0.110851	0.221702
0.089332	0.118366
0.178501	0.451608
