Velocity(m/s)	Chord(mm)
0.202840	0.370183
0.077460	0.095276
0.072995	0.095623
0.095919	0.143399
0.051759	0.078156
0.080960	0.165968
0.080723	0.133193
0.112237	0.315385
0.147481	0.396725
0.225593	0.243641
0.175706	0.267951
0.118723	0.182240
0.094076	0.183448
0.104744	0.152926
0.192312	0.208659
0.200638	0.215686
0.200090	0.249112
0.153427	0.247017
0.185735	0.239598
0.096736	0.140267
0.097132	0.111701
0.149333	0.223999
0.085114	0.091072
0.107002	0.113957
0.083514	0.105228
0.149322	0.583849
0.172690	0.354014
0.165740	0.172370
0.102921	0.163645
0.208622	0.364045
0.102001	0.143311
0.076661	0.364139
0.079829	0.082224
0.081196	0.097029
0.211447	0.309770
0.114629	0.244160
0.068263	0.132431
0.108841	0.272104
0.128905	0.278436
0.083573	0.223141
0.078938	0.147220
0.118586	0.177880
0.109832	0.254810
0.127036	0.187379
0.074304	0.184273
0.089416	0.121606
0.122517	0.169686
0.116617	0.199415
0.122611	0.182078
0.052625	0.109724
0.100264	0.181479
0.111784	0.255986
0.146975	0.174900
0.109707	0.279752
0.125001	0.128751
0.078663	0.138841
0.075834	0.125506
0.180794	0.219664
0.082419	0.189153
0.048010	0.087858
0.117799	0.274471
0.099793	0.240001
0.112516	0.297044
0.114086	0.203644
0.065950	0.126294
0.121201	0.160592
0.155600	1.346720
0.098075	0.134854
0.061467	0.073453
0.132574	0.292325
0.243028	0.405857
0.146551	0.222757
0.094423	0.092534
0.072064	0.082874
0.085723	0.126013
0.160565	0.202312
0.108481	0.137770
0.109674	0.192478
0.129375	0.320203
0.096835	0.079889
0.111530	0.553749
0.066772	0.148568
0.082429	0.141777
0.094998	0.163872
0.079162	0.114389
0.107278	0.161453
0.079240	0.225041
0.105390	0.120671
0.116994	0.174907
0.086352	0.259056
0.147815	0.304499
0.087337	0.218343
0.106140	0.131082
0.065126	0.115598
0.042910	0.082387
0.120635	0.234031
0.102443	0.252522
0.131693	0.480022
0.083940	0.157388
0.138162	0.203098
0.093339	0.299619
0.097354	0.192761
0.123750	0.255545
0.193137	0.342818
0.166352	0.194632
0.180341	0.825963
0.198282	0.221085
0.130418	0.129766
0.090454	0.099952
0.116818	0.185156
0.100006	0.201013
0.086684	0.173369
0.111752	0.192214
0.115541	0.152515
0.127884	0.120211
0.111311	0.275495
0.184909	0.210796
0.123006	0.222025
0.142082	0.479527
0.106229	0.194398
0.108640	0.120047
0.097109	0.163143
0.124798	0.151630
0.135589	0.199994
0.127786	0.148871
0.112970	0.208995
0.222388	0.273538
0.090442	0.105365
0.150906	0.189387
0.167257	0.931619
0.142758	0.177020
0.070309	0.076285
0.160977	0.311490
0.176868	0.328975
0.096546	0.107649
0.101584	0.268690
0.108462	0.223432
0.131898	0.111454
0.104218	0.141216
0.138733	0.208793
0.164988	0.131166
0.112956	0.146278
0.124133	0.299782
