Velocity(m/s)	Chord(mm)
0.107734	0.171835
0.151296	0.157348
0.107131	0.144627
0.171050	0.463545
0.194672	0.183965
0.191369	0.413356
0.190109	0.383070
0.120665	0.132731
0.121688	0.430774
0.099019	0.159916
0.095059	0.139737
0.111535	0.296125
0.108524	0.142166
0.166360	0.217099
0.082842	0.103138
0.134189	0.387136
0.075013	0.144400
0.160540	0.220743
0.234431	1.122926
0.200591	0.440298
0.128120	0.182571
0.150485	0.425121
0.171347	0.248453
0.131811	0.317005
0.053534	0.135441
0.078476	0.157736
0.170773	0.321053
0.132319	0.136288
0.136402	0.152089
0.206499	0.463591
0.093972	0.248555
0.116141	0.173631
0.206301	0.259939
0.182281	0.287093
0.309536	1.556968
0.126997	0.165096
0.147021	0.199948
0.164057	0.172260
0.258902	0.436250
0.104885	0.147888
0.148302	0.398190
0.158528	0.610334
0.217930	0.885887
0.190534	0.283896
0.169446	0.282127
0.141968	0.306651
0.101584	0.235675
0.084947	0.220012
0.115836	0.258892
0.097187	0.204578
0.197782	0.309528
0.218759	0.390484
0.194747	0.397284
0.199707	0.360472
0.117039	0.179654
0.112231	0.102130
0.190578	0.221070
0.118032	0.102098
0.246399	0.311694
0.299327	1.800450
0.116554	0.166673
0.096740	0.162524
0.201368	0.456098
0.125418	0.213210
0.094255	0.158819
0.114179	0.203810
0.107495	0.161781
0.092933	0.123137
0.170760	0.132339
0.117715	0.162447
0.108755	0.135944
0.056855	0.175113
0.099787	0.231506
0.103509	0.309492
0.161238	0.250725
0.141288	0.217583
0.056492	0.129084
0.253411	0.425730
0.084538	0.148787
0.164139	0.143621
0.271854	0.459433
0.167728	0.135021
0.224417	0.160458
0.297533	0.301996
0.440067	0.611692
0.180729	0.149101
0.309386	0.658992
0.309623	0.880877
0.197709	0.276793
0.212227	0.218594
0.128378	0.115540
0.223234	0.195329
0.160849	0.304808
0.155213	0.159869
0.087798	0.124235
0.173096	0.414564
0.096404	0.269449
0.124862	0.199155
0.081013	0.111392
0.289943	0.490003
0.200098	0.327161
0.303049	0.769743
0.164637	0.176985
0.392929	1.658162
0.214966	0.174123
0.235798	0.208682
0.190145	0.138806
0.189662	0.178282
0.181552	0.220586
0.153599	0.226558
0.317123	1.222510
0.180885	0.340065
0.158882	0.209725
0.087256	0.089437
0.185902	0.576296
0.293815	0.584692
0.182328	0.165919
0.124260	0.152839
0.214787	0.380173
