Velocity(m/s)	Chord(mm)
0.470420	0.703278
0.414899	0.309100
0.222685	0.150312
0.339626	0.506043
0.261302	0.165927
0.180217	0.117141
0.292191	0.226448
0.282954	0.206557
0.191966	0.156452
0.287001	0.565392
0.227822	0.545633
0.139698	0.169734
0.321530	0.384228
0.442816	0.391892
0.229369	0.279830
0.283940	0.116416
0.244658	0.132115
0.362979	0.337571
0.532892	0.460952
0.455982	0.392145
0.326900	0.251713
0.328706	0.212016
0.419644	0.791030
0.382779	1.037331
0.355080	1.379488
0.347695	0.434618
0.305955	0.402331
0.207258	0.283943
0.214690	0.606498
0.235456	0.831161
0.208712	0.158621
0.286139	0.731085
0.300168	0.462259
0.291425	0.349710
0.187551	0.126597
0.365447	0.582888
0.266733	0.169376
0.267004	0.267004
0.294635	0.296109
0.205057	0.188653
0.257104	0.307239
0.199075	0.228936
0.189617	0.161174
0.316782	0.765029
0.327161	0.466205
0.428998	0.729297
0.179987	0.100793
0.151538	0.100015
0.329262	1.703933
0.271445	0.310804
0.280430	1.002537
0.236619	0.150253
0.145676	0.149317
0.160783	0.102097
0.163976	0.197591
0.119113	0.125664
0.150566	0.156589
0.109003	0.154239
0.205108	0.498413
0.147862	0.185567
0.138426	0.125968
0.152733	0.135932
0.172809	0.303280
0.203142	0.419488
0.219114	0.372494
0.264300	0.383234
0.191753	0.257908
0.244888	0.299988
0.287885	0.320992
0.333576	0.865631
0.330421	1.747928
0.192407	0.137571
0.360639	0.537352
0.269067	0.119735
0.271845	0.209321
0.302781	0.160474
0.395773	0.457118
0.210044	0.122876
0.259531	0.171290
0.358428	0.286743
0.380641	0.915442
0.429340	1.133458
0.365267	0.283082
0.245366	0.306708
0.297328	0.260162
0.398556	0.663596
0.234640	0.150170
0.322865	0.600529
0.238546	0.219462
0.239787	0.183437
0.249752	0.217284
0.215501	0.128223
0.455449	0.405350
0.311817	0.149672
0.511182	0.526518
0.365535	0.252219
0.502658	0.399613
0.311591	0.113731
0.353731	0.334276
0.617609	0.256308
0.586180	0.890993
0.374212	0.174008
0.311312	0.258389
0.478722	1.311697
0.308927	0.137472
0.554054	1.166283
0.595492	0.512123
0.339237	0.132303
0.298415	0.102953
0.303715	0.133634
0.238926	0.236537
0.321136	0.184653
0.426244	0.219516
0.462168	0.866565
0.540363	0.940232
0.586002	0.911233
0.335555	0.125833
0.331223	0.264978
0.458743	1.965713
0.424363	0.456190
0.379993	0.440792
0.359484	0.310953
0.284321	0.154955
0.315117	0.256820
0.368714	0.394524
0.349248	0.399889
0.212912	0.157555
0.435574	1.010531
0.292866	0.213792
0.164790	0.182917
0.202756	0.217963
0.270187	0.291802
0.343883	1.109021
0.210886	0.167654
0.258886	0.178631
0.276132	0.191911
0.402537	0.285801
0.401981	0.319575
0.495127	0.831813
0.461918	0.582016
0.284473	0.342790
0.208287	0.180168
0.342268	0.646887
0.431828	0.762176
0.329315	0.418230
0.312807	0.456698
0.142742	0.114194
0.266014	0.301926
0.147706	0.212696
0.218787	0.182688
0.302234	0.361170
0.260271	0.229039
0.130449	0.112186
0.165213	0.185038
0.207084	0.345830
0.100073	0.112582
0.205515	0.208598
0.227985	0.214306
0.152224	0.096662
0.290121	0.356849
0.287722	0.680462
0.341569	1.029830
0.307200	0.543744
0.255477	0.281025
0.288378	0.320100
0.361493	0.585619
0.301025	0.335643
0.207384	0.150353
0.252359	0.311663
0.305034	0.535335
0.120195	0.112383
0.202932	0.205976
0.272300	0.279107
0.304375	0.372860
0.342137	1.060625
0.269242	0.468482
0.175573	0.129924
0.141468	0.144297
0.169462	0.228773
0.239613	0.448077
0.191252	0.417885
0.148469	0.105413
0.144851	0.099947
