Velocity(m/s)	Chord(mm)
0.132188	0.193655
0.195640	0.226943
0.066845	0.455552
0.113604	0.393068
0.085210	0.155507
0.142172	0.699485
0.181761	0.356252
0.096003	0.153606
0.041171	0.102926
0.090867	0.150839
0.114715	0.242049
0.066398	0.167987
0.047368	0.090473
0.137898	0.189610
0.073176	0.098788
0.092156	0.195831
0.075196	0.257924
0.115631	0.160148
0.095673	0.552989
0.162603	0.299189
0.202459	0.175127
0.270673	0.495332
0.156154	0.572305
0.145090	0.235771
0.173402	0.439575
0.099629	0.322301
0.137067	0.352948
0.164336	0.290875
0.276120	0.281643
0.324098	0.547726
0.448211	0.694728
0.289608	0.305537
0.280049	0.358463
0.324398	0.374680
0.310795	0.343428
0.406970	0.468016
0.410550	0.973003
0.444839	0.498220
0.334145	0.380925
0.188185	0.291687
0.135477	0.144283
0.256664	0.278480
0.200923	0.696199
0.147249	0.142832
0.191157	0.185423
0.228758	0.289379
0.182174	0.136630
0.321698	0.603184
0.163120	0.195743
0.089802	0.129764
0.123457	0.138272
0.118947	0.166526
0.153141	0.248855
0.217485	0.440407
0.182552	0.394313
0.115197	0.347317
0.051679	0.241082
0.040005	0.503667
0.236290	0.289455
0.106589	0.179602
0.272961	0.201991
0.205466	0.345183
0.187086	0.199247
0.061388	0.143647
0.154963	0.314575
0.144665	0.193127
0.151041	0.234868
0.113331	0.198895
0.070465	0.125780
0.148022	0.424824
0.194662	0.273500
0.098731	0.400848
0.076673	0.149897
0.112443	0.232195
0.077588	0.145865
0.150313	0.685426
0.090835	0.328823
0.076253	0.122385
0.204857	0.130084
0.192622	0.208995
0.221249	0.299793
0.139197	0.112054
0.208152	0.192541
0.199809	0.207801
0.199265	0.135500
0.203071	0.252823
0.173733	0.148542
0.164136	0.524415
0.153418	0.145747
0.192613	0.341887
0.191794	0.158230
0.156705	0.409000
0.188373	0.337187
0.295579	0.860134
0.301480	0.619541
0.143810	0.214277
0.165296	0.266954
0.195416	0.371291
0.148134	0.265160
0.160343	0.147515
0.132233	0.243970
0.115922	0.136788
0.199198	0.234058
0.184928	0.372631
0.219701	0.543760
0.117155	0.347363
0.130768	0.226229
0.126478	0.316195
0.147088	0.521426
0.100162	0.221358
0.120728	0.202219
0.139535	0.466743
0.061886	0.090663
0.210524	0.135788
0.269761	0.403292
0.197182	0.267181
0.105941	0.076807
0.139376	0.206277
0.159412	0.220785
0.149542	0.227304
0.102213	0.131855
0.123853	0.271857
0.212025	0.509920
0.180295	0.253314
0.142238	0.194155
0.072479	0.068855
0.138699	0.128990
0.167634	0.317666
0.065673	0.170093
0.079639	0.179587
0.117078	0.289767
0.131872	0.173412
0.098961	0.219694
0.108906	0.157370
0.150533	0.191930
