Velocity(m/s)	Chord(mm)
0.140114	0.238193
0.168375	0.308967
0.149409	0.168086
0.171083	0.167661
0.099426	0.096941
0.162608	0.291069
0.122714	0.113511
0.103729	0.212126
0.095836	0.147588
0.136722	0.138773
0.170589	0.296826
0.083081	0.165330
0.119484	0.167874
0.090467	0.149270
0.093163	0.219865
0.120848	0.322664
0.156926	1.036499
0.154043	0.244929
0.149161	0.214046
0.134285	0.193370
0.212826	0.421396
0.148975	0.558656
0.132158	0.200880
0.179515	0.168744
0.187104	0.187104
0.178204	0.162165
0.151099	0.118612
0.330040	0.300336
0.301391	0.256183
0.443472	1.268329
0.289002	0.192186
0.412818	0.435523
0.337071	0.357295
0.258154	0.127786
0.228668	0.144061
0.284156	0.328200
0.333449	0.478500
0.235796	0.173310
0.369378	1.390708
0.364515	0.320773
0.233543	0.135455
0.212174	0.152766
0.315927	0.494426
0.370350	0.268504
0.356951	0.281991
0.185760	0.191333
0.287209	0.275721
0.240988	0.361482
0.192894	2.355242
0.199517	0.248398
0.212971	0.254500
0.215195	0.282982
0.203582	0.366448
0.203427	0.232924
0.156730	0.253903
0.132067	0.285264
0.115864	0.115285
0.204634	0.325368
0.160715	0.321430
0.145614	0.380053
0.252163	0.356810
0.209592	0.225312
0.366956	0.317417
0.214719	0.375759
0.117492	0.188574
0.192944	0.414830
0.117306	0.157777
0.208442	0.192809
0.180802	0.162722
0.235776	0.203946
0.380518	0.578387
0.223720	0.253922
0.302471	0.278274
0.423014	0.391288
0.355286	0.213172
0.448151	0.999376
0.412146	0.842838
0.189806	0.321721
0.145674	0.223609
0.193018	0.363839
0.183059	0.369779
0.116092	0.148597
0.087747	0.225950
0.115579	0.146207
0.176970	0.208824
0.290517	0.326832
0.225918	0.158143
0.169410	0.371855
0.298370	0.455014
0.265014	0.225262
0.315415	0.526744
0.230236	0.194550
0.223528	0.447057
0.293903	0.459959
0.266707	0.122685
0.232437	0.168517
0.284542	0.325800
0.183418	0.218267
0.155560	0.232562
0.222348	0.491389
0.148500	0.191565
0.215066	0.136567
0.197881	0.292864
0.372178	0.720165
0.271265	0.397403
0.154945	0.142549
0.314617	0.531703
0.507059	0.747913
0.262473	0.364838
0.241354	0.214805
0.307220	0.546851
0.237956	0.180846
0.171205	0.148092
0.200145	0.217157
0.179958	0.159263
0.293882	0.546620
0.162289	0.279948
0.144642	0.360159
0.126658	0.201386
0.153136	0.214391
0.187959	0.314832
0.167836	0.228257
0.195934	0.140093
0.141091	0.133331
0.201286	0.214369
0.080945	0.211266
0.109766	0.233802
0.154253	0.489754
0.140702	0.161808
0.178101	0.290305
0.104127	0.135886
0.170846	0.182805
0.226899	0.271145
0.163180	0.215398
0.153889	0.151581
0.150201	0.242574
0.100365	0.132482
0.126916	0.136435
0.120879	0.153517
0.088295	0.146570
0.116010	0.111369
0.141993	0.157613
0.183943	0.174746
0.270880	0.312867
0.217699	0.448461
0.143066	0.292570
0.145005	0.331335
0.161696	0.335519
0.188121	0.815504
0.126592	0.137985
0.149767	0.139284
0.175188	0.176064
0.094880	0.118600
0.273286	0.606696
0.136937	0.194451
0.194368	0.232270
0.148670	0.341198
0.128008	0.325782
0.190917	0.210008
0.191751	0.181205
0.179225	0.132627
0.151878	0.219464
0.208962	0.467030
0.140475	0.170677
0.162976	0.164606
0.289350	0.286457
0.354354	0.504954
0.280730	0.289151
0.222474	0.183541
0.278021	0.439274
0.236828	0.200120
0.458323	0.595820
0.281841	0.324117
0.399504	0.477407
0.247893	0.169806
0.190987	0.148970
0.222229	0.152227
0.224152	0.143458
0.191671	0.137044
0.188767	0.154789
0.335265	0.885101
0.239093	0.161388
0.118045	0.130439
0.252711	0.456143
0.237395	0.157868
0.205975	0.174049
0.321264	0.676261
0.359252	1.027461
0.292873	0.427595
0.344836	0.584497
0.276354	0.355114
0.129295	0.116365
0.148526	0.109909
0.287918	0.141080
0.390555	0.234333
0.445565	0.920092
0.276662	0.315395
0.319258	0.415035
0.068977	0.098293
0.102214	0.150766
0.118305	0.121262
0.117358	0.116771
0.145962	0.236458
0.158199	0.283176
0.117731	0.161880
0.171921	0.297423
0.190641	0.255458
0.257487	0.265211
0.237473	0.261220
0.242854	0.152998
0.234502	0.315406
0.121274	0.091562
0.213463	0.148357
0.245050	0.431288
0.146635	0.255878
0.281004	0.281004
0.221053	0.379107
0.148397	0.143203
0.174194	0.119323
0.124480	0.103319
0.150325	0.208952
0.197297	0.248595
0.222841	0.177159
0.088115	0.111025
0.061789	0.147984
0.096462	0.163020
0.107760	0.327591
0.166124	0.376270
0.125390	0.340433
0.190425	0.177095
0.374066	0.256235
0.488160	0.583351
0.413822	0.736603
0.330448	0.912037
0.426205	0.643570
0.181714	0.188074
0.340094	0.418316
0.179313	0.112967
0.234929	0.180895
0.215728	0.170425
0.188419	0.143198
0.321011	0.499173
0.283948	0.586353
0.193923	0.665157
0.159932	0.267885
0.163820	0.444771
0.090238	0.249507
0.179853	0.417260
0.164890	0.206937
0.181610	0.195231
0.260347	0.252537
0.125515	0.189527
0.222329	0.384629
0.128133	0.147994
0.212920	0.177788
0.201464	0.249815
0.138792	0.311587
0.074389	0.136504
0.111892	0.255115
0.162785	0.246620
0.243394	0.256780
0.273356	0.605484
0.119602	0.126779
0.161459	0.266407
0.161874	0.174824
0.202655	0.585674
0.118918	0.130809
