Velocity(m/s)	Chord(mm)
0.123227	0.156498
0.105361	0.089557
0.167796	0.276864
0.293097	0.586195
0.312283	0.865024
0.169120	0.129377
0.270329	0.151384
0.415968	0.432607
0.232113	0.277375
0.267415	0.271426
0.066524	0.128058
0.140304	0.195724
0.195173	0.233232
0.190423	0.515094
0.117932	0.194587
0.072521	0.075421
0.129082	0.210403
0.083643	0.090752
0.264857	0.929646
0.203393	0.342717
0.220218	0.240038
0.308415	0.598326
0.099807	0.099807
0.253603	0.292911
0.267856	0.395088
0.282583	0.163898
0.355010	0.223656
0.394810	1.131131
0.336304	0.285858
0.351006	0.126362
0.258049	0.199988
0.176580	0.145679
0.192365	0.297204
0.124240	0.272085
0.149961	0.362156
0.181331	0.441540
0.162114	0.283700
0.097380	0.133410
0.145550	0.193582
0.151338	0.185389
0.096109	0.083615
0.148570	0.192399
0.198511	0.347395
0.249379	0.290527
0.153655	0.235860
0.117574	0.115223
0.306287	0.255750
0.192640	0.277401
0.164758	0.354229
0.177831	0.264968
0.196986	0.135920
0.252624	0.260203
0.231055	0.274955
0.179803	0.362303
0.101268	0.117470
0.262188	0.312003
0.318117	0.365835
0.197792	0.244273
0.247240	0.254658
0.234278	0.350246
0.361194	0.270896
0.156591	0.228622
0.222623	0.132461
0.197514	0.309109
0.186578	0.222960
0.103708	0.103708
0.157614	0.249818
0.120272	0.131698
0.163500	0.362970
0.236366	0.327367
0.157508	0.303991
0.255549	0.543042
0.199596	0.160674
0.208423	0.215718
0.189708	0.219113
0.236191	0.126362
0.228095	0.197302
0.255864	0.222602
0.246543	0.160253
0.340030	0.865377
0.167801	0.118300
0.608456	0.781866
0.157241	0.129724
0.457279	1.360405
0.212140	0.313966
0.228351	0.369929
0.417952	0.476465
0.185478	0.175277
0.300274	0.761195
0.453343	0.956553
0.216871	0.460851
0.294308	0.188357
0.215720	0.212484
0.432099	0.328395
0.249509	0.313134
0.135329	0.119090
0.199959	0.242950
0.113484	0.090787
0.146412	0.144948
0.239888	0.334644
0.201422	0.236671
0.305359	0.668737
0.303524	1.579842
0.293805	0.317309
0.146752	0.143817
0.267397	0.171134
0.135832	0.114099
0.308963	0.449541
0.170071	0.212588
0.309577	0.215156
0.449798	0.699436
0.213793	0.119724
0.115967	0.082916
0.272913	0.388901
0.278354	0.669442
0.266821	0.405568
0.170119	0.152257
0.147819	0.141167
0.258762	0.379086
0.147812	0.087948
0.235001	0.450028
0.236350	0.319072
0.213851	0.122964
0.245000	0.309925
0.484790	0.593867
0.495696	0.292461
0.572601	0.704299
0.569861	0.632545
0.293534	0.468186
0.135122	0.156066
0.357967	0.692666
0.122508	0.104744
0.191053	0.167172
0.270649	0.131265
0.299792	0.283304
0.511494	0.465460
0.504453	0.277449
0.314366	0.375667
0.367940	0.312749
0.331671	0.412930
0.251059	0.183273
0.168667	0.392994
0.115707	0.164304
0.211401	0.810723
0.180432	0.176824
0.208776	0.328822
0.092471	0.171996
0.156522	0.235566
0.128433	0.196502
0.105454	0.179271
0.102103	0.164896
0.195931	0.235117
0.252266	0.204335
0.277359	0.632379
0.343561	0.163192
0.292621	0.493066
0.381360	0.737932
0.159743	0.135782
0.258421	0.401845
0.310038	0.238729
0.176579	0.203066
0.269766	0.155116
0.324038	0.968873
0.348366	0.545192
0.223835	0.117513
0.181159	0.253623
0.229792	0.244728
0.296277	0.416270
0.189938	0.400770
0.195495	0.443774
0.193905	0.213296
0.311266	0.413983
0.174604	0.165001
0.233349	0.183179
0.303529	0.145694
0.214894	0.166543
0.112262	0.099352
0.113084	0.139659
0.203466	0.188206
0.224752	0.501196
0.369728	0.360485
0.202186	0.243634
0.279469	0.950194
0.217060	0.146515
0.187361	0.318514
0.109916	0.081887
0.322203	0.231986
0.121051	0.210628
0.216069	0.178257
0.160712	0.254728
0.263772	0.527545
0.269389	0.320573
