Velocity(m/s)	Chord(mm)
0.079526	0.218696
0.056470	0.132988
0.063073	0.266168
0.114273	0.381673
0.077641	0.140142
0.083987	0.309911
0.048571	0.101756
0.056651	0.149275
0.105705	0.147987
0.116213	0.454973
0.102490	0.369476
0.145231	1.068177
0.107718	0.378089
0.172099	0.574811
0.156119	0.451963
0.206755	2.565832
0.119799	0.688843
0.046971	0.118366
0.151737	0.423347
0.211907	1.648636
0.057256	0.123672
0.075919	0.203083
0.130000	0.581748
0.092848	0.482807
0.139105	0.264300
0.072665	0.208547
0.228993	0.831246
0.165090	0.326054
0.067034	0.155520
0.082463	0.214815
0.139056	0.436637
0.206569	0.217931
0.117987	0.435374
0.185750	0.729998
0.053069	0.116221
0.049990	0.091231
0.124639	0.226844
0.056278	0.158986
0.119463	0.526233
0.101353	0.307098
0.041383	0.086905
0.109877	0.291174
0.278038	2.185380
0.180990	0.842508
0.137016	0.152773
0.108340	0.407360
0.298163	1.947007
0.136763	0.161380
0.315174	1.172448
0.230227	0.389084
0.112077	0.158029
0.212887	0.475802
0.138381	0.147376
0.156253	0.261724
0.123335	0.255921
0.283332	1.129080
0.266178	1.648973
0.119768	0.238338
0.190083	0.211942
0.261557	1.069769
0.097370	0.132423
0.094033	0.236963
0.113637	0.140910
0.239457	0.845285
0.121405	0.212459
0.176442	0.618429
0.238015	1.262669
0.205710	1.061465
0.090392	0.113893
0.271836	2.060514
0.061997	0.275889
0.060297	0.129035
0.140500	0.892178
0.139672	0.620844
0.091650	0.309317
0.119040	0.204153
0.077137	0.101050
0.157090	0.898555
0.058038	0.211548
0.132539	0.593111
0.067032	0.202773
0.106046	0.364798
0.070403	0.114052
0.170584	0.823070
0.089318	0.284926
0.091541	0.297968
0.160266	0.921532
0.064102	0.221471
0.078708	0.240845
0.072593	0.163696
0.145974	0.868548
0.114136	0.635735
0.096072	0.558660
0.129233	0.463300
0.276697	1.733505
0.055968	0.128727
0.102484	0.525230
0.193530	1.174728
0.140362	0.609171
0.155612	0.851974
0.100123	0.254813
0.074524	0.186309
0.214315	0.952629
0.101313	0.313056
0.079686	0.228699
0.088973	0.164600
0.076046	0.386313
0.116973	0.197100
0.119657	0.424183
0.090267	0.236049
0.087681	0.163086
0.194025	1.235942
0.072316	0.591909
0.074629	0.440313
0.210563	1.450776
0.148805	0.198654
0.389907	2.739095
0.071827	0.122105
0.098893	0.242782
0.085905	0.237958
0.077582	0.301793
0.122198	0.424638
0.099014	0.486157
0.130612	0.632816
0.057384	0.172438
0.064693	0.174671
0.123007	1.073237
0.440727	0.758050
0.244623	0.209152
0.168229	0.299448
0.219672	0.861114
0.310072	1.044943
0.238894	0.191115
0.292921	0.483320
0.142743	0.264788
0.355758	0.828916
0.311011	1.573716
0.227911	0.698548
0.190155	0.459223
0.261271	0.476819
0.219087	1.316713
0.235684	1.173705
0.087219	0.134318
0.143624	0.231953
0.098788	0.188685
0.194843	1.142756
0.066183	0.104901
0.189022	0.335514
0.151713	0.425556
0.131571	0.459842
0.067933	0.168474
0.200675	1.597370
0.140188	0.347666
0.158818	0.341459
0.122879	0.711468
0.090542	0.172030
0.055168	0.147575
0.053804	0.144196
0.160361	1.550686
0.123323	0.461844
0.047359	0.186596
0.106805	0.571408
0.116067	0.532746
0.068348	0.136695
0.130771	0.438735
0.096595	0.142961
0.075412	0.133479
0.062774	0.080979
0.072674	0.258355
0.073330	0.196892
0.098564	1.469097
0.143979	0.683179
0.086173	1.143942
0.051560	0.120135
0.065151	0.210437
0.048127	0.103955
0.059514	0.163663
0.131142	1.112743
0.099350	0.144554
0.190840	1.705153
0.057813	0.293980
0.082361	0.177900
0.124446	0.243292
0.102524	0.393180
0.082690	0.158765
0.133887	0.379571
0.060774	0.098758
0.164662	0.472579
0.084139	0.446359
0.104915	0.183077
0.086366	0.231894
0.056006	0.120973
0.073331	0.212292
0.080126	0.431881
0.086675	0.298163
0.035161	0.118668
0.090203	0.260685
0.041075	0.082766
0.095800	0.244770
0.078770	0.202833
0.273599	2.760615
0.081311	0.180509
0.194592	1.246360
0.276143	2.098688
0.067412	0.227853
0.181979	0.324833
0.255975	1.407860
0.049918	0.118555
0.109327	0.234506
0.132000	0.419101
0.160367	0.469074
0.153955	0.648152
0.063747	0.187415
0.099459	0.418721
0.102061	0.302612
0.058162	0.115160
0.054820	0.136503
0.100381	0.432141
0.057376	0.142293
0.067601	0.142977
0.064305	0.121536
0.308682	3.275114
0.078102	0.199942
0.117729	0.247231
0.221732	1.097571
0.126979	0.361256
0.103521	0.322986
0.101073	0.154642
0.068503	0.138033
0.160365	0.248566
0.163753	0.402013
0.205506	0.673033
0.140715	0.272988
0.117464	0.210260
0.097624	0.225512
0.090685	0.186811
0.159264	0.621130
0.128618	0.273957
0.126844	0.235295
0.122528	0.171540
0.121363	0.289451
0.308840	1.865396
0.146394	0.546783
0.148298	0.642871
0.095115	0.242069
0.155626	0.501117
0.215263	0.712521
0.077149	1.086647
0.073168	0.169750
0.180368	0.659245
0.078442	0.187477
0.118081	0.474096
0.153965	0.501925
0.030820	0.119426
0.154446	0.467972
0.066861	0.153447
0.109963	0.164944
0.072906	0.138886
0.075914	0.199655
0.164175	0.591849
0.090574	0.278968
0.206601	1.248900
0.053837	0.163666
0.088859	0.223036
0.155258	0.488285
0.169396	0.574253
0.139297	0.525148
0.095669	0.231039
