Velocity(m/s)	Chord(mm)
0.115444	0.367112
0.167839	0.446451
0.119010	0.372501
0.087353	0.182130
0.143026	0.466981
0.072457	0.283670
0.106794	0.427175
0.167955	2.113717
0.168047	0.808304
0.108187	0.526329
0.116271	0.529614
0.202320	1.203802
0.208232	0.805859
0.347630	0.789119
0.356626	0.695420
0.276575	0.597402
0.215684	1.338316
0.145538	0.192111
0.123446	0.172825
0.203738	0.524624
0.276497	2.717968
0.108047	0.152887
0.095789	0.218879
0.099546	0.158777
0.068945	0.235103
0.178482	1.410901
0.071690	0.101442
0.169634	0.480064
0.190893	0.979282
0.181450	0.179635
0.170480	0.190938
0.200805	0.951815
0.198243	0.405407
0.372703	1.054750
0.184083	0.637848
0.334161	0.922285
0.238159	0.615640
0.115293	0.217904
0.277552	0.975595
0.204057	0.615230
0.128883	0.135972
0.181894	0.241919
0.219064	0.244257
0.132829	0.163380
0.150164	0.406944
0.106728	0.165962
0.094115	0.300697
0.161260	0.372511
0.162172	1.101148
0.113961	0.241598
0.070601	0.319469
0.056019	0.199987
0.088067	0.465874
0.148809	0.853417
0.201990	0.292886
0.150529	0.386107
0.146133	0.622528
0.056264	0.294263
0.130710	0.567282
0.181328	2.683653
0.069058	0.134318
0.133419	0.665095
0.112395	0.266376
0.076204	0.256045
0.149912	0.562921
0.111187	0.550374
0.090542	0.240389
0.219676	1.329041
0.290642	2.237943
0.228097	1.175841
0.328505	1.420786
0.195459	1.243119
0.100691	0.217492
0.103841	0.136551
0.336070	1.769410
0.091208	0.110817
0.207988	0.479412
0.157607	0.281328
0.243708	0.300980
0.184763	0.760301
0.194784	0.398334
0.221133	0.683303
0.271182	0.458298
0.256246	1.306853
0.205955	0.356302
0.069416	0.078093
0.189781	0.411825
0.213255	0.307087
0.124226	0.216154
0.105343	0.220694
0.193367	0.486318
0.069844	0.097083
0.200911	1.334049
0.115412	0.220437
0.143575	0.477387
0.145904	0.797364
0.172863	0.377707
0.212739	0.840318
0.166816	0.377839
0.210238	1.107956
0.171348	0.295575
0.171287	0.773362
0.120640	0.101941
0.092770	0.179509
0.185295	0.738399
0.046876	0.101253
0.243418	0.546474
0.200862	1.649080
0.154232	1.499132
0.160235	1.020699
0.179806	0.534024
0.064734	0.159571
0.282317	1.387589
0.253041	1.887689
0.078928	0.198109
0.069642	0.149382
0.389928	3.049240
0.102015	0.220353
0.102386	0.260572
0.195033	0.900079
0.174101	0.579756
0.192467	0.496565
0.066781	0.114195
0.103573	0.361989
0.079624	0.163628
0.066708	0.169439
0.152443	0.215707
0.150298	0.285566
0.173467	0.889886
0.098766	0.140248
0.140749	0.163973
0.104215	0.260538
0.107113	0.364721
0.129931	0.374852
0.067987	0.112179
0.095425	0.118327
0.257091	1.180047
0.365454	2.974799
0.136009	0.433189
0.233275	2.269767
0.128108	0.253014
0.068710	0.140512
0.056122	0.127678
0.133183	0.408870
0.118680	0.194636
0.159438	0.220822
0.197677	1.232518
0.079718	0.164618
0.102310	0.513598
0.126580	0.158857
0.043255	0.118950
0.150671	0.593643
0.100148	0.231341
