Velocity(m/s)	Chord(mm)
0.336322	0.766813
0.412594	1.250160
0.105624	0.208607
0.105982	0.199776
0.145777	0.217937
0.058444	0.139972
0.084001	0.193203
0.124305	0.420150
0.086771	0.195669
0.059091	0.119069
0.111822	0.209108
0.047655	0.158454
0.097447	0.161276
0.094260	0.218684
0.076848	0.191351
0.074227	0.162929
0.115773	0.283065
0.084738	0.141513
0.057989	0.163238
0.038444	0.099186
0.042890	0.098861
0.056400	0.145512
0.071901	0.135894
0.094355	0.244852
0.086955	0.333908
0.095070	0.282358
0.041746	0.140265
0.086907	0.246382
0.050450	0.115026
0.048894	0.122723
0.048060	0.132406
0.064847	0.121263
0.091199	0.099407
0.087758	0.125055
0.097491	0.246653
0.056363	0.079472
0.077670	0.129321
0.128778	0.246610
0.161262	0.220123
0.075853	0.172565
0.068584	0.179348
0.041408	0.091511
0.101842	0.273956
0.098533	0.215788
0.099081	0.117410
0.180035	0.165632
0.090531	0.133986
0.136301	0.216036
0.063209	0.077115
0.097912	0.222261
0.079564	0.093090
0.082477	0.125777
0.053517	0.102485
0.110607	0.134387
0.076531	0.130103
0.113102	0.517443
0.112224	0.281683
0.099717	0.143094
0.082973	0.155160
0.058807	0.127611
0.061528	0.134439
0.068830	0.134218
0.096572	0.167070
0.057270	0.120552
0.107391	0.259349
0.075694	0.144198
0.202017	0.871702
0.151932	0.256765
0.130255	0.253997
0.129153	0.125278
0.088603	0.110310
0.063753	0.078735
0.057987	0.100318
0.116919	0.307497
0.101441	0.139481
0.082269	0.120524
0.084947	0.135490
0.094447	0.180866
0.058228	0.128684
0.095030	0.280814
0.082836	0.213302
0.061729	0.165125
0.060983	0.106415
0.069554	0.110244
0.147303	0.255570
0.075049	0.095687
0.157968	0.227474
0.071118	0.184551
0.059764	0.235769
0.143630	0.369129
0.108738	0.176155
0.064119	0.152282
0.073143	0.129097
0.096476	0.165939
0.050043	0.131363
0.109437	0.148287
0.052024	0.133961
0.045506	0.138566
0.082487	0.146827
0.071518	0.107992
0.048448	0.090113
0.103173	0.249163
0.083890	0.122060
0.095271	0.125758
0.092242	0.200165
0.085475	0.117956
0.104436	0.278321
0.111107	0.209992
0.076577	0.176892
0.052166	0.095204
0.090425	0.175877
0.075387	0.284963
0.068414	0.102279
0.085881	0.175197
0.089817	0.273493
0.064084	0.090037
0.075099	0.109269
0.116562	0.214475
0.109856	0.318582
0.076875	0.193341
0.058710	0.122411
0.122790	0.168837
0.056669	0.161790
0.133564	0.643109
0.038999	0.125577
0.083212	0.143957
0.047223	0.095155
0.100402	0.191266
0.097710	0.173435
0.069339	0.096381
0.100115	0.269310
0.062236	0.149054
0.095778	0.242798
0.066584	0.146151
0.063681	0.113034
0.101879	0.263356
0.052861	0.091185
0.094076	0.150051
0.113232	0.134746
0.134561	0.181657
0.135875	0.279903
0.095061	0.181566
0.094251	0.248822
0.068832	0.140761
0.127944	0.253330
0.066717	0.103745
0.056913	0.110411
0.070188	0.103527
0.127216	0.513953
0.104584	0.225902
0.113749	0.255366
0.053050	0.097346
0.062091	0.131944
0.069358	0.140797
0.123314	0.142428
0.060997	0.131144
0.119527	0.216343
0.114556	0.241713
0.065700	0.116946
0.109921	0.187415
0.086645	0.177189
0.061115	0.110006
0.077322	0.120622
0.086204	0.150856
0.132775	0.199162
0.107511	0.184381
0.106282	0.181210
0.128489	0.242844
0.124781	0.383077
0.095838	0.182092
0.084570	0.196202
0.050417	0.118733
0.060693	0.132918
0.059646	0.137782
0.065084	0.195577
0.043073	0.078824
0.061034	0.115965
0.102939	0.225951
0.078447	0.166308
0.076108	0.117968
0.111550	0.172344
0.068530	0.163788
0.056753	0.166855
0.051364	0.098105
0.052602	0.100469
0.069778	0.114436
0.055402	0.121883
0.137528	0.202166
0.169935	0.491961
0.071445	0.099309
0.130556	0.297016
0.150272	0.330598
0.103316	0.119330
0.154895	0.178904
0.057118	0.080823
0.061347	0.080671
0.086461	0.120181
0.068839	0.112552
0.096323	0.102584
0.047095	0.173075
0.067043	0.123023
0.090768	0.152489
0.098436	0.194411
0.050321	0.092591
0.090537	0.263462
0.085103	0.161271
0.119152	0.160260
0.074047	0.301003
0.100491	0.152243
0.073672	0.217333
0.077307	0.148429
0.096672	0.200595
0.073012	0.162088
0.080051	0.111672
0.120999	0.289793
0.103376	0.188662
0.045769	0.094514
0.064131	0.183737
0.109721	0.364821
0.130742	0.341236
0.083384	0.184279
0.063077	0.109438
0.095205	0.162324
0.106651	0.518326
0.097013	0.205183
0.083197	0.161402
0.068900	0.145379
0.061028	0.210547
0.064888	0.160922
0.113717	0.276331
0.080259	0.152091
0.101205	0.290458
0.063501	0.187962
0.106464	0.228898
0.122705	0.150314
0.060561	0.101743
0.076020	0.134935
0.082550	0.262922
0.076682	0.178670
0.121384	0.176614
0.132832	0.208546
0.050240	0.112036
0.084970	0.120658
0.116614	0.278124
0.075205	0.106039
0.089108	0.111385
0.136452	0.278362
0.099587	0.134940
0.084119	0.143423
0.099216	0.242087
0.078073	0.223679
0.074747	0.101283
0.073324	0.136016
0.068924	0.135436
0.111743	0.145825
0.077699	0.129369
0.072451	0.117370
0.068438	0.114292
0.076139	0.165222
0.124272	0.163418
0.104697	0.137154
0.100519	0.309599
0.086182	0.125395
0.147952	0.181241
0.100055	0.129571
0.075377	0.212186
0.063469	0.092982
0.061689	0.104562
0.089369	0.158629
0.092840	0.353721
0.087863	0.309278
0.102992	0.156033
0.083417	0.163080
0.093566	0.160467
0.111876	0.176764
0.066549	0.150734
0.126736	0.203411
0.117735	0.166007
0.145394	0.351127
0.058946	0.134692
0.099529	0.205527
0.108319	0.213929
0.108716	0.189709
0.124784	0.410538
0.069003	0.094879
0.065072	0.115177
0.109308	0.218615
0.078745	0.169302
0.097264	0.159027
0.094707	0.207882
0.087489	0.173229
0.049742	0.076355
0.043077	0.082708
0.050324	0.106686
0.106309	0.275873
0.065431	0.162268
0.061525	0.114130
0.091905	0.142453
0.060688	0.130176
0.052652	0.158746
0.065846	0.176139
0.089013	0.161558
0.083067	0.105080
0.101321	0.213280
0.086503	0.090828
0.116625	0.148697
0.089101	0.196913
0.087551	0.123448
0.089976	0.148010
0.145964	0.227704
0.072464	0.105072
0.170750	0.303935
0.083376	0.117976
0.141845	0.221987
0.118899	0.265144
0.070396	0.087995
0.165466	0.228343
0.301591	0.812789
0.055430	0.122500
0.165136	0.425226
0.075243	0.151238
0.063212	0.171937
0.048546	0.112142
0.059896	0.106914
0.073074	0.115091
0.071504	0.113334
0.102792	0.177317
0.113917	0.412380
0.076616	0.163193
0.040807	0.170777
0.052886	0.149403
0.096416	0.240077
0.101054	0.364805
0.095078	0.248628
0.127975	0.268107
0.064327	0.103889
0.091388	0.233496
0.093794	0.225574
0.063084	0.091787
0.123787	0.155352
0.104985	0.143829
0.106672	0.178675
0.083671	0.161484
0.078548	0.158275
0.110123	0.298433
0.067085	0.078154
0.079429	0.111598
0.149569	0.274460
0.187510	0.240950
0.140987	0.309467
0.081973	0.135666
0.073181	0.156608
0.086095	0.139043
0.098059	0.217200
0.096636	0.159933
0.085928	0.198495
0.085431	0.227246
0.095188	0.179905
0.093309	0.214612
0.103873	0.308504
0.123842	0.283599
0.089820	0.206585
0.091625	0.221274
0.091253	0.204863
0.073350	0.206847
0.066348	0.165206
0.049906	0.132002
0.048182	0.109614
0.068297	0.141033
0.059333	0.157529
0.057167	0.109761
0.086793	0.180095
0.104776	0.145115
0.156940	0.273076
0.086224	0.122438
0.107567	0.216210
0.084118	0.163188
0.078303	0.141728
0.065687	0.122834
0.084743	0.137284
0.042732	0.077345
0.098176	0.163463
0.076691	0.217804
0.105120	0.264377
0.095646	0.193684
0.098036	0.164211
0.166402	0.226307
0.083859	0.133755
0.059641	0.080515
0.070867	0.166182
0.121577	0.192092
0.090340	0.177065
0.074698	0.189734
0.055832	0.089053
0.096098	0.216702
0.132909	0.295723
0.067189	0.199886
0.088196	0.154343
0.109703	0.282484
0.076626	0.223747
0.056659	0.107652
0.098304	0.219709
0.098629	0.165697
0.110979	0.281333
0.079110	0.153473
0.109571	0.221334
0.093497	0.316954
0.106613	0.197768
0.089199	0.267598
0.070329	0.119910
0.146915	0.219639
0.089232	0.232897
0.097009	0.144544
0.074621	0.136557
0.194326	0.658765
0.071850	0.130767
0.092062	0.194712
0.057918	0.110334
0.049897	0.115262
0.165954	0.350992
