Velocity(m/s)	Chord(mm)
0.157741	0.460602
0.158742	0.242875
0.113499	0.218486
0.155865	0.272763
0.157512	0.211854
0.119204	0.145429
0.154503	0.313641
0.171884	0.350643
0.175258	0.221702
0.141304	0.166739
0.113455	0.177557
0.135307	0.188753
0.154215	0.269877
0.151003	0.248400
0.128682	0.209108
0.211326	0.504012
0.128973	0.191524
0.126053	0.252105
0.117245	0.174694
0.131010	0.236473
0.119148	0.221615
0.097874	0.246642
0.126116	0.203046
0.087477	0.184139
0.069996	0.099044
0.094849	0.232855
0.103312	0.157034
0.151689	0.224499
0.103337	0.269709
0.140457	0.398898
0.126635	0.177289
0.123974	0.328531
0.117048	0.292620
0.101419	0.125252
0.173416	0.352902
0.232173	0.472472
0.195533	0.409642
0.122235	0.257916
0.215094	0.430187
0.099335	0.125659
0.125987	0.254494
0.082035	0.118131
0.132036	0.208618
0.099285	0.115170
0.103087	0.237616
0.073062	0.112150
0.085689	0.235218
0.107912	0.251435
0.076787	0.162789
0.221668	0.438903
0.203177	0.458165
0.102359	0.135626
0.096698	0.114587
0.211627	0.300510
0.147736	0.177283
0.230328	0.583881
0.163042	0.194835
0.204074	0.387741
0.114043	0.139703
0.172127	0.438925
0.174933	0.525674
0.097686	0.106478
0.143781	0.255929
0.161515	0.247118
0.096861	0.160789
0.171055	0.366057
0.129445	0.132681
0.187481	0.595252
0.178952	0.182531
0.254547	0.484912
0.243743	0.547204
0.245939	0.461136
0.116444	0.169426
0.111600	0.173537
0.158320	0.340387
0.129162	0.151119
0.155511	0.342123
0.192677	0.224468
0.153603	0.174339
0.163070	0.272327
0.084219	0.117907
0.137613	0.294491
0.144429	0.296801
0.157961	0.295386
0.153475	0.191843
0.136955	0.183519
0.112790	0.165801
0.143292	0.376858
0.081830	0.111698
0.106927	0.153441
0.100117	0.201234
0.118795	0.179974
0.112011	0.165777
0.104166	0.167708
0.207391	0.586916
0.137557	0.231784
0.091646	0.144801
0.126114	0.338615
0.082433	0.151677
0.106759	0.164943
0.120787	0.148568
0.207584	0.425547
0.164009	0.137767
0.205716	0.184116
0.209721	0.217062
0.190931	0.278759
0.186500	0.222867
0.187941	0.244323
0.192115	0.234380
0.128963	0.184417
0.130033	0.156690
0.135918	0.241934
0.159847	0.262149
0.098901	0.266538
0.145473	0.217482
0.101262	0.131134
0.154949	0.208406
0.179271	0.303864
0.143266	0.170487
0.108454	0.112250
0.140404	0.288531
