Velocity(m/s)	Chord(mm)
0.307466	0.705634
0.266560	0.335866
0.225982	0.170616
0.451954	0.447434
0.156663	0.268676
0.083917	0.114127
0.135285	0.177900
0.115208	0.193549
0.200081	0.498202
0.144245	0.313011
0.170839	0.193903
0.146548	0.205900
0.241984	0.525104
0.142871	0.296458
0.056379	0.105993
0.196385	0.196385
0.136103	0.127937
0.153305	0.290514
0.084775	0.169550
0.099216	0.187518
0.115776	0.175401
0.118248	0.219941
0.109123	0.252074
0.084228	0.158770
0.203158	0.697847
0.128140	0.283189
0.130145	0.267448
0.147545	0.225006
0.258722	0.350568
0.215287	0.210982
0.165461	0.196072
0.252014	0.338958
0.281278	0.458482
0.216999	0.152984
0.207467	0.335059
0.195293	0.225563
0.159900	0.177489
0.190637	0.265939
0.228761	0.335134
0.132164	0.157275
0.144675	0.181568
0.147598	0.265676
0.156417	0.158764
0.241490	0.278920
0.141214	0.119326
0.213791	0.226619
0.224274	0.357717
0.252020	0.425913
0.324893	0.242045
0.280890	0.507007
0.224282	0.336424
0.256283	0.551009
0.128120	0.115949
0.200690	0.194670
0.185193	0.245380
0.309954	0.661751
0.243439	0.546521
0.319391	0.405627
0.191978	0.154543
0.198503	0.133989
0.161128	0.212689
0.312897	0.489683
0.208273	0.155164
0.270377	0.264969
0.230481	0.297321
0.141260	0.108064
0.178488	0.216862
0.217172	0.298611
0.307890	0.549584
0.123743	0.096519
0.219861	0.241848
0.318189	0.728653
0.198314	0.186415
0.142398	0.106086
0.178208	0.177317
0.296680	0.847022
0.200817	0.311267
0.206650	0.253147
0.159834	0.240549
0.231076	0.206813
0.324095	0.456974
0.156203	0.263982
0.196342	0.236592
0.182476	0.182476
0.214014	0.435519
0.161468	0.142899
0.134607	0.138646
0.266239	0.503193
0.128030	0.128030
0.162397	0.201372
0.162728	0.143201
0.253985	0.274304
0.192749	0.238045
0.142197	0.206897
0.185144	0.252721
0.295257	0.999444
0.141980	0.106485
0.166971	0.263815
0.139714	0.260567
0.153991	0.221747
0.093232	0.143577
0.150224	0.186278
0.090081	0.109898
0.160406	0.331238
0.087150	0.100222
0.194752	0.170408
0.234187	0.314982
0.287734	0.520799
0.183714	0.135949
0.225916	0.367114
0.100023	0.130530
0.176277	0.393098
0.156059	0.252035
0.246599	0.483334
0.191462	0.174230
0.180632	0.388359
0.141275	0.293145
0.138431	0.239486
0.153007	0.273883
0.177344	0.350255
0.193509	0.178996
0.165355	0.202560
0.085155	0.108572
0.228520	0.395339
0.174136	0.344790
0.117060	0.161543
0.148752	0.214947
0.225306	0.481029
0.157429	0.320368
0.118283	0.170327
0.090482	0.118532
0.117595	0.235190
0.144669	0.349376
0.139709	0.237506
0.187340	0.261339
0.147299	0.189279
0.186753	0.405255
0.202244	0.292242
0.215357	0.297193
0.152918	0.150625
0.109534	0.206472
0.159594	0.300834
0.111547	0.190187
0.113925	0.188547
0.204971	0.487830
0.127918	0.140070
0.170284	0.273306
0.118646	0.183309
0.099276	0.179193
0.136449	0.353403
0.111219	0.163492
0.127879	0.184786
0.158386	0.190855
0.096106	0.261888
0.094338	0.145281
0.111241	0.204683
0.092573	0.279572
0.104829	0.157768
0.225541	0.602193
0.121714	0.200219
0.123909	0.175951
0.140808	0.245006
0.117462	0.146240
0.175786	0.595034
0.080601	0.094707
0.119834	0.237272
0.131764	0.255623
0.131924	0.180736
0.128745	0.231097
0.096801	0.196989
0.172328	0.357581
0.125781	0.140245
0.205845	0.390077
