Velocity(m/s)	Chord(mm)
0.138238	0.179018
0.109272	0.196143
0.104602	0.132844
0.152998	0.341950
0.118740	0.236292
0.142031	0.329511
0.128219	0.190406
0.200801	0.552204
0.186036	0.454858
0.086845	0.110293
0.126329	0.148437
0.166478	0.261370
0.180331	0.307465
0.181714	0.421577
0.140787	0.334369
0.116206	0.190577
0.101180	0.138111
0.109635	0.167742
0.113650	0.144903
0.096275	0.149226
0.156935	0.708561
0.108343	0.174975
0.107483	0.216578
0.107714	0.186884
0.152637	0.269404
0.133357	0.172031
0.119237	0.125199
0.127848	0.159810
0.134315	0.304224
0.094596	0.177368
0.080689	0.154923
0.117819	0.204416
0.147660	0.311562
0.129957	0.159197
0.140914	0.187416
0.110931	0.173607
0.095107	0.136003
0.086424	0.159884
0.095823	0.158587
0.102927	0.181151
0.133002	0.209479
0.158441	0.412738
0.096992	0.268667
0.113660	0.937693
0.085687	0.135385
0.169877	0.445928
0.172252	0.337615
0.104460	0.120651
0.124784	0.220244
0.201494	0.681049
0.293161	1.243003
0.179601	0.413981
0.188615	0.347051
0.117686	0.196536
0.116867	0.174131
0.177913	0.418095
0.119597	0.107638
0.133069	0.205592
0.224040	0.426796
0.183347	0.245685
0.251864	0.783297
0.161741	0.209455
0.137060	0.202849
0.116975	0.147388
0.180096	0.492563
0.170884	0.226421
0.112017	0.217872
0.192493	0.387873
0.192952	0.263380
0.134220	0.114087
0.149407	0.141936
0.295361	0.840301
0.191312	0.245836
0.348942	0.963080
0.203904	0.327266
0.166572	0.245694
0.120605	0.124223
0.202064	0.393015
0.140971	0.191016
0.107451	0.139149
0.130315	0.310802
0.154866	0.299666
0.106385	0.122875
0.121298	0.264429
0.093601	0.121681
0.091328	0.135165
0.106387	0.156921
0.142842	0.324966
0.114873	0.137847
0.142270	0.311572
0.111622	0.189199
0.113232	0.222501
0.118703	0.292011
0.070507	0.124797
0.104151	0.218197
0.095136	0.210250
0.094557	0.195260
0.076659	0.147186
0.140040	0.458631
0.105240	0.176804
0.097951	0.290425
0.099275	0.161321
0.137060	0.291938
0.063177	0.167419
0.091583	0.163017
0.110808	0.281453
0.079842	0.123355
0.136279	0.397935
0.105177	0.276616
0.105241	0.285202
0.106219	0.150300
0.118429	0.152181
0.130620	0.171113
0.093457	0.150465
0.116001	0.360764
0.136019	0.178184
0.185633	0.294228
0.221927	0.550378
0.135162	0.382508
0.148782	0.284917
0.120337	0.190132
0.085725	0.139731
0.173343	0.482759
0.120791	0.227087
0.126856	0.247369
0.114463	0.260404
0.124583	0.241691
0.150627	0.336651
0.156272	0.251598
0.215708	0.593196
0.138768	0.217865
0.158969	0.313170
0.228165	0.786027
0.123745	0.180048
0.208988	0.343786
0.210544	0.496883
0.135040	0.228218
0.207495	0.399428
0.160220	0.326849
0.108007	0.125288
0.112590	0.111464
0.130818	0.145862
0.134855	0.227230
0.130030	0.232753
0.319349	3.072141
0.098907	0.181989
0.118511	0.177173
0.148806	0.340765
0.110331	0.262588
0.102854	0.171767
0.090267	0.128631
0.094573	0.180161
0.174603	0.339602
0.186931	0.403771
0.093900	0.138503
0.096724	0.149438
0.092102	0.138153
0.128553	0.223039
0.209156	0.520798
0.092568	0.137000
0.182191	0.404464
0.185169	0.359228
0.086432	0.139588
0.150199	0.356722
0.116066	0.190928
0.094678	0.141544
0.103782	0.129208
0.120420	0.257097
0.209748	0.668047
0.184990	0.440277
0.110148	0.123916
0.107560	0.169945
0.067869	0.099768
0.080849	0.230419
0.091103	0.168541
0.068476	0.136953
0.080603	0.138235
0.102511	0.198871
0.126612	0.227902
0.099128	0.170996
0.098667	0.190921
0.170054	0.383472
0.095796	0.130762
0.111496	0.154421
0.110881	0.233404
0.108657	0.190151
0.195599	0.761858
0.092633	0.132929
0.106012	0.195591
0.121308	0.182568
0.102949	0.115818
0.157583	0.274194
0.211849	0.407809
0.165963	0.386694
0.129930	0.202692
0.161176	0.292534
0.094239	0.216279
0.103316	0.130178
0.206753	0.636800
0.140824	0.386561
0.121165	0.206586
0.130489	0.233575
0.144951	0.371075
0.064115	0.136565
0.110437	0.129764
0.128526	0.149090
0.112622	0.145845
0.093259	0.118439
0.100520	0.168372
0.109193	0.121750
0.117641	0.314102
0.215447	0.684045
0.158701	0.455471
0.100321	0.257826
0.074465	0.169035
0.137788	0.283155
0.109442	0.177844
0.094215	0.129546
0.122675	0.238604
0.102828	0.121337
0.173575	0.576268
0.158807	0.291411
0.181596	0.471242
0.084866	0.241869
0.143355	0.254455
0.164741	0.196866
0.138141	0.249345
0.163464	0.337554
0.154886	0.298155
0.138970	0.182746
0.102900	0.110617
0.115503	0.125320
0.102411	0.133646
0.128679	0.385393
0.174377	0.458612
0.125104	0.132610
