Velocity(m/s)	Chord(mm)
0.129875	0.148707
0.121644	0.312624
0.385455	0.705383
0.359881	0.449851
0.185196	0.266682
0.419233	1.257700
0.229106	0.794999
0.157669	0.134807
0.254608	0.259700
0.092898	0.220168
0.070801	0.129566
0.096126	0.146591
0.088644	0.180833
0.087652	0.116139
0.057310	0.104018
0.050790	0.071868
0.066456	0.100681
0.054201	0.103795
0.086271	0.195835
0.085480	0.123947
0.058372	0.090185
0.053852	0.117666
0.125110	0.472915
0.071541	0.127701
0.058004	0.103538
0.078516	0.123270
0.080366	0.192074
0.060434	0.119357
0.079001	0.095196
0.164938	0.324928
0.074153	0.160170
0.067830	0.174662
0.139878	0.391658
0.091642	0.140213
0.069200	0.154317
0.118389	0.228491
0.081025	0.143820
0.056492	0.105075
0.108664	0.181468
0.081334	0.114681
0.091720	0.164178
0.145773	0.295190
0.115226	0.150946
0.101540	0.201049
0.126544	0.218920
0.073131	0.125054
0.090685	0.157791
0.045054	0.121421
0.059308	0.167546
0.079032	0.094444
0.051832	0.128544
0.081966	0.251637
0.055784	0.125792
0.076768	0.122828
0.091463	0.233688
0.045156	0.082861
0.052504	0.100019
0.069284	0.114666
0.123637	0.467348
0.068638	0.099525
0.177369	0.498406
0.083518	0.149916
0.109640	0.234629
0.082246	0.154622
0.088947	0.133421
0.092628	0.183404
0.142148	0.299222
0.117744	0.300248
0.228896	0.919018
0.094512	0.112942
0.112842	0.279847
0.059839	0.093349
0.094194	0.172375
0.085691	0.140104
0.070800	0.125316
0.045519	0.110612
0.070183	0.286348
0.070512	0.168876
0.035848	0.079403
0.054169	0.088025
0.052015	0.084264
0.087039	0.206718
0.039733	0.105889
0.055601	0.106477
0.067137	0.193019
0.093634	0.110488
0.079481	0.138297
0.050033	0.100817
0.103263	0.180193
0.059096	0.123216
0.067399	0.137494
0.058935	0.128774
0.069435	0.118386
0.061940	0.121093
0.114008	0.291290
0.060946	0.103913
0.068630	0.107406
0.079072	0.204006
0.082302	0.176950
0.087877	0.159496
0.064563	0.105561
0.096639	0.186031
0.100475	0.201954
0.053905	0.097299
0.057621	0.102278
0.127939	0.185512
0.131389	0.240442
0.171423	0.292276
0.076788	0.095985
0.054384	0.112846
0.075167	0.175891
0.083352	0.197129
0.071257	0.112230
0.053804	0.114333
0.065202	0.147682
0.079612	0.204206
0.098683	0.418415
0.113054	0.280373
0.116174	0.267782
0.073238	0.150504
0.075155	0.105592
0.139329	0.513428
0.071298	0.111224
0.108343	0.157640
0.098660	0.106059
0.096459	0.165427
0.121926	0.193252
0.094558	0.132382
0.076838	0.097969
0.092278	0.208086
0.101522	0.101014
0.137899	0.186164
0.168790	0.399188
0.196022	0.336178
0.113193	0.162998
0.118857	0.215132
0.068910	0.091650
0.082273	0.123410
0.071204	0.093990
0.109878	0.218656
0.111124	0.227805
0.087586	0.129189
0.126320	0.134530
0.177291	0.253527
0.155839	0.326482
0.247912	0.906119
0.155252	0.290322
0.085183	0.094979
0.211442	0.233643
0.134841	0.213049
0.156916	0.282448
0.140474	0.282353
0.150426	0.269262
0.184808	0.276287
0.153459	0.230956
0.118807	0.213258
0.241845	0.634844
0.159563	0.152383
0.109291	0.121860
0.093694	0.256254
0.068005	0.117990
0.094411	0.105740
0.121617	0.161750
0.121217	0.135763
0.098208	0.145347
0.126551	0.334728
0.145154	0.223538
0.154963	0.158062
0.109134	0.097675
0.080919	0.094675
0.115895	0.230631
0.116604	0.278101
0.095665	0.127235
0.205871	0.510560
0.115246	0.144057
0.132256	0.247318
0.114329	0.213795
0.164014	0.195177
0.081906	0.087640
0.126472	0.273179
0.063173	0.089390
0.113943	0.176042
0.075997	0.105255
0.067997	0.117974
0.081083	0.115948
0.061936	0.101884
0.102886	0.147641
0.063859	0.142725
0.073703	0.159197
0.124524	0.176201
0.105291	0.187419
0.097808	0.222513
0.139871	0.260160
0.097309	0.126502
0.043668	0.101309
0.074923	0.213531
0.082046	0.155888
0.094561	0.132858
0.077334	0.162014
0.130552	0.167107
0.069252	0.145775
0.094161	0.220807
0.095567	0.141917
0.052593	0.098086
0.059978	0.173637
0.051030	0.105377
0.067356	0.096320
0.126261	0.106059
0.062143	0.084515
0.101608	0.313461
0.151629	0.341923
0.098510	0.118704
0.158687	0.263420
0.162866	0.332248
0.091714	0.197185
0.196547	0.448127
0.114630	0.223529
0.119273	0.150285
0.121625	0.141693
0.153371	0.167175
0.205889	0.469427
0.120336	0.164259
0.088062	0.165996
0.099469	0.275530
0.060359	0.092349
0.154996	0.331692
0.053356	0.090438
0.123558	0.299628
0.066712	0.109408
0.111881	0.149921
0.066953	0.248729
0.107902	0.395463
0.095611	0.148196
0.090249	0.156131
0.057362	0.176387
0.124509	0.260846
0.087249	0.112551
0.121661	0.397223
0.061708	0.127427
0.088724	0.213381
0.087617	0.172167
0.058242	0.114737
0.089513	0.222888
0.060015	0.145836
0.083803	0.157130
0.090743	0.397455
0.086996	0.259683
0.126014	0.450499
0.071098	0.085673
0.150798	0.516484
0.101345	0.196609
0.052993	0.131952
0.143092	0.278315
0.146162	0.241898
0.106073	0.170247
0.088982	0.165506
0.043500	0.268615
0.060674	0.081000
0.137246	0.362328
0.122010	0.294655
0.056970	0.084315
0.129029	0.151609
0.092267	0.226053
0.089569	0.153163
0.058119	0.087468
0.096747	0.265571
0.056048	0.107333
0.077310	0.190955
0.056894	0.097005
0.073344	0.212699
0.127178	0.290603
0.097596	0.218128
0.100122	0.244297
0.083468	0.130210
0.110596	0.237782
0.089331	0.163477
0.116012	0.207662
0.097202	0.228910
0.054916	0.116423
0.047578	0.159624
0.118298	0.474966
0.071694	0.179235
0.058352	0.125457
0.071778	0.146067
0.039591	0.086705
0.076541	0.130502
0.071595	0.119564
0.064327	0.122222
0.114250	0.417583
0.067747	0.134138
0.088195	0.155224
0.220268	0.438334
0.180361	0.369740
0.130706	0.235270
0.083610	0.148826
0.124137	0.221584
0.093124	0.127580
0.106181	0.161926
0.074314	0.124475
0.088775	0.206846
0.071494	0.184096
0.069910	0.134926
0.088029	0.173417
0.122013	0.291611
0.056648	0.090637
0.063962	0.093385
0.098600	0.185368
0.119654	0.300331
0.062783	0.141576
0.162497	0.272995
0.095146	0.149380
0.093479	0.104229
0.169196	0.280020
0.124504	0.188000
0.135520	0.119257
0.119270	0.208722
0.140965	0.161405
0.195845	0.423025
0.143515	0.203791
0.098578	0.161175
0.122580	0.165483
0.129482	0.204581
0.082502	0.155104
0.060142	0.115773
0.100463	0.223530
0.074381	0.161407
0.084392	0.136293
0.064046	0.118806
0.100940	0.166551
0.081541	0.105188
0.065348	0.115340
0.121983	0.228108
0.059158	0.094357
0.116367	0.250189
0.094338	0.131129
0.097844	0.174162
0.088614	0.249892
0.083185	0.112300
0.073621	0.111904
0.071243	0.115413
0.068925	0.113036
0.064075	0.126869
0.065640	0.092224
0.065224	0.114469
0.070165	0.089109
0.096343	0.229778
0.101030	0.209637
0.132440	0.242365
0.119969	0.168557
0.055951	0.086445
0.066893	0.108033
0.060976	0.132928
0.065826	0.141526
0.109576	0.175321
0.085297	0.186800
0.102171	0.161941
0.091942	0.260196
0.069721	0.116086
0.117946	0.338505
0.155622	0.563352
0.126433	0.250337
0.080841	0.166533
0.060317	0.109777
0.094292	0.241387
0.067362	0.143145
0.068766	0.144064
0.090211	0.138924
0.047902	0.083589
0.057877	0.095208
0.092590	0.134255
0.068697	0.208839
0.065395	0.130137
0.028908	0.170122
0.075318	0.135573
0.058467	0.111087
0.071884	0.130110
0.064734	0.106487
0.066127	0.141180
0.044179	0.077975
0.065537	0.156960
0.104935	0.292243
0.061689	0.206966
0.074695	0.132583
0.086895	0.258079
0.039315	0.093373
0.061830	0.110366
0.092253	0.122235
0.124003	0.303808
0.078670	0.132166
0.110728	0.224778
0.083952	0.142719
0.085171	0.167788
0.118670	0.256327
0.095089	0.152618
0.149077	0.254177
0.101037	0.204095
0.087471	0.145202
0.065032	0.119008
0.060830	0.110710
0.079466	0.152576
0.079130	0.116717
0.090911	0.146821
0.096464	0.141320
0.155823	0.286714
0.151760	0.614628
0.075158	0.123635
0.063763	0.114455
0.098923	0.135030
0.062654	0.099620
0.068583	0.098074
0.073852	0.148443
0.048385	0.089996
0.094996	0.353386
0.086579	0.132466
0.073221	0.176828
0.038838	0.100783
0.142288	0.399828
0.113030	0.263360
0.071779	0.134944
0.129139	0.335116
0.065362	0.150660
0.125672	0.277108
0.079956	0.120333
0.095892	0.150072
0.109869	0.251050
0.082748	0.146049
0.092915	0.171429
0.071499	0.106175
0.078238	0.151782
0.072654	0.116246
0.081428	0.144127
0.061569	0.112364
0.086504	0.239183
0.067751	0.133130
0.072530	0.125840
0.062057	0.141490
0.054787	0.144091
0.084979	0.166559
0.090723	0.136538
0.101819	0.282547
0.089308	0.139767
0.063309	0.131367
0.060472	0.077102
0.061316	0.155436
0.164346	0.258022
0.134562	0.148691
0.125600	0.237384
0.129032	0.244515
0.080362	0.167554
0.076549	0.162284
0.074985	0.108728
0.043068	0.086782
0.065659	0.181218
0.054353	0.097291
0.090481	0.144317
0.069387	0.141897
0.052438	0.120346
0.090200	0.236324
0.058729	0.174133
0.055074	0.134105
0.055080	0.082345
0.069221	0.115599
0.108907	0.210736
0.085591	0.162623
0.095507	0.187194
0.073705	0.180209
0.078377	0.249631
0.112589	0.356345
0.047428	0.109558
0.084279	0.181199
0.112829	0.297868
0.088579	0.237834
0.070262	0.172494
0.048957	0.111378
0.110732	0.132325
0.074455	0.145932
0.110243	0.250251
0.062483	0.138712
0.104032	0.189338
0.144250	0.315186
0.091148	0.128063
0.073265	0.208806
0.066966	0.115181
0.082046	0.162451
0.059245	0.096274
0.071429	0.164287
0.060028	0.103849
0.071731	0.113693
0.088411	0.221028
0.099643	0.276508
0.070603	0.129910
0.066087	0.138784
0.111427	0.393895
0.066893	0.114722
0.066503	0.134335
0.086796	0.117174
0.064258	0.137512
0.108338	0.273011
0.059361	0.119317
0.070841	0.182061
0.075405	0.153073
0.061989	0.099803
0.051893	0.101969
0.068007	0.151655
0.068365	0.113143
0.094112	0.160932
0.108094	0.141603
0.063069	0.123615
0.084652	0.154066
0.063868	0.125501
0.074838	0.110011
0.107330	0.332186
0.047477	0.087358
0.069631	0.107232
0.122119	0.386506
0.068531	0.112733
0.062637	0.103664
0.066633	0.095618
0.101746	0.096150
0.112325	0.150516
0.088737	0.153959
0.093336	0.113403
0.126984	0.198730
0.094392	0.122237
0.184578	0.303631
0.129199	0.478682
0.171674	1.354506
0.109658	0.460015
0.066376	0.079651
0.073206	0.092971
0.086862	0.154615
0.161138	0.351281
0.100232	0.148343
0.301444	0.426543
0.392967	0.601239
0.311337	0.465449
0.382962	0.449981
0.272192	0.278996
0.142497	0.166722
0.242257	0.204707
0.260779	0.384649
0.146756	0.204725
0.123286	0.334720
0.145947	0.301380
0.111221	0.215213
0.086260	0.115158
0.089917	0.147015
0.166233	0.335791
0.090934	0.214150
0.111673	0.245123
0.097725	0.116781
0.244237	0.285757
0.141347	0.193645
0.117244	0.172349
0.070548	0.094182
0.139844	0.273395
0.106384	0.101065
0.141839	0.164533
0.064154	0.145308
0.131557	0.285478
0.082777	0.163484
0.090262	0.151640
0.075048	0.098688
0.065970	0.145793
0.091737	0.119716
0.087313	0.186414
0.094767	0.131252
0.085518	0.119725
0.097459	0.142777
0.132000	0.380159
0.154102	0.406058
0.108960	0.205934
0.123802	0.310743
0.088344	0.247805
0.096453	0.156737
