Velocity(m/s)	Chord(mm)
0.101869	0.474711
0.084899	0.351056
0.105284	0.419031
0.102923	0.136373
0.098802	0.237620
0.091914	0.189803
0.165206	0.143729
0.076792	0.154351
0.102972	0.100397
0.061406	0.116671
0.197896	1.999744
0.072494	0.137738
0.065240	0.139613
0.041622	0.168153
0.096605	0.322179
0.122298	0.371176
0.124915	0.309790
0.105453	0.088580
0.198492	0.157802
0.092197	0.209747
0.130889	0.563478
0.092218	0.253598
0.083634	0.274738
0.170372	0.239372
0.120075	0.144090
0.183857	0.506526
0.081757	0.137352
0.085159	0.202680
0.064327	0.139589
0.065081	0.212489
0.098543	0.338496
0.104696	0.237137
0.113988	0.146474
0.112562	0.293225
0.118517	0.225182
0.276853	1.582215
0.094818	0.125634
0.124030	0.334882
0.192643	1.171270
0.078976	0.137813
0.180907	0.409753
0.110713	0.114034
0.144304	0.264076
0.241413	0.319872
0.167225	0.168061
0.179088	0.192520
0.251263	0.226137
0.114936	0.108040
0.088847	0.091512
0.177666	0.379317
0.142403	0.147387
0.090372	0.154537
0.190007	0.325861
0.114118	0.178024
0.087921	0.110780
0.175363	0.302501
0.231318	0.434877
0.161389	0.292114
0.227864	0.336100
0.138896	0.184732
0.139846	0.340525
0.072039	0.145880
0.124212	0.129180
0.082446	0.096049
0.157407	0.591849
0.144476	0.270171
0.123220	0.273549
0.108196	0.141737
0.086891	0.109483
0.122050	0.129373
0.102487	0.128108
0.070736	0.131215
0.099748	0.122690
0.220164	0.264197
0.243706	0.544683
0.214352	0.678425
0.120338	0.214804
0.265767	0.964734
0.226244	0.325792
0.280273	0.867444
0.203536	0.268667
0.227920	0.723647
0.064424	0.188440
0.076725	0.130817
0.140800	0.330879
0.170571	0.515976
0.101111	0.336195
0.124727	0.329903
0.150035	0.258810
0.097033	0.354657
0.086885	0.102959
0.120260	0.257957
0.143698	0.091967
0.183933	0.430403
0.169115	0.355986
0.066595	0.101557
0.142073	0.328189
0.091564	0.151081
0.073990	0.131702
0.112895	0.183455
0.144995	0.223292
0.187707	0.503054
0.104120	0.283207
0.143007	0.430451
0.113598	0.319210
0.114600	0.205706
0.125787	0.447801
0.113548	0.266839
0.089869	0.217034
0.125425	0.287223
0.088167	0.100510
0.092920	0.086415
0.146185	0.294563
0.162498	0.326621
0.120915	0.212810
0.105818	0.255551
0.132170	0.324478
0.084839	0.148045
0.119662	0.161544
0.201403	0.361518
0.207289	0.744168
0.091796	0.083075
0.083452	0.179421
0.131162	0.595474
0.163464	0.436450
0.096775	0.661455
0.045500	0.091000
0.028894	0.081048
0.043836	0.083069
0.076592	0.130590
0.093257	0.636479
0.100011	0.400545
0.141236	0.829762
0.046321	0.392573
0.048334	0.165545
0.058749	0.129835
0.077092	0.205065
0.072368	0.136053
0.050913	0.086043
0.048345	0.095723
0.046359	0.200039
0.096919	0.186568
0.065898	0.163098
0.081153	0.117267
0.111835	0.271200
0.159974	0.265556
0.119606	0.107047
0.102530	0.217364
0.055749	0.105087
0.084888	0.202457
0.074820	0.101755
0.113729	0.155809
0.173834	0.503248
0.077673	0.198842
0.079393	0.255646
0.045310	0.138196
0.083441	0.158121
0.108330	1.083839
0.088661	0.143187
0.102692	0.123231
0.073606	0.102312
0.188049	0.446617
0.160568	0.303474
0.148380	0.241118
0.067753	0.307936
0.067145	0.117168
0.149549	0.195909
0.233492	0.974831
0.201722	1.501817
0.173479	0.697384
0.125764	0.195564
0.145931	0.407878
0.075211	0.130867
0.069525	0.094207
0.135672	0.208934
0.045110	0.253968
0.137471	0.105853
0.105367	0.087982
0.217669	0.382009
0.057501	0.166752
0.181385	0.128783
0.100540	0.167399
0.087476	0.135151
0.089235	0.142775
0.143356	0.315383
0.202443	0.241920
0.220532	0.367186
0.112971	0.198829
0.295404	0.778389
0.306583	0.580975
0.176914	0.367097
0.087745	0.102223
0.084501	0.083656
0.144115	0.160688
0.132680	0.381455
0.132587	0.120654
0.118673	0.167922
0.116537	0.294838
0.101891	0.160478
0.075337	0.107731
0.154024	1.110512
0.086644	0.237838
0.087198	0.115974
0.144753	0.531244
0.124731	0.207053
0.129412	0.111941
0.197507	0.324900
0.211946	0.152601
0.160353	0.258168
0.164366	0.304078
0.168821	0.335953
0.096412	0.187038
0.180331	0.263284
0.147285	0.426389
0.118799	0.158003
0.177258	0.411238
0.168934	0.355605
0.172466	0.116415
0.127987	0.116468
0.136038	0.155084
0.142374	0.134544
0.208731	0.233778
0.367782	1.813167
0.188121	0.207874
0.110880	0.083160
0.124669	0.148356
0.122654	0.096283
0.371036	0.964692
0.259933	0.356109
0.201794	0.274439
0.192569	0.292706
0.362761	1.006661
0.235566	0.257945
0.260991	0.328849
0.264083	0.305015
0.276987	0.135724
0.374317	0.552117
0.342532	0.318555
0.419344	0.813527
0.168742	0.134150
0.210915	0.223570
0.291767	0.424522
0.226795	0.358336
0.212507	0.236945
0.181358	0.309215
0.202487	0.239948
0.259316	0.727382
0.287101	0.482330
0.224144	0.270093
0.174121	0.160191
0.333327	0.258329
0.281900	0.249482
0.312809	0.211146
0.230837	0.158123
0.300837	0.749084
0.314312	0.598765
0.199742	0.151804
0.332635	0.824935
0.409258	0.323314
0.201125	0.111625
0.232190	0.107969
0.348371	0.372757
0.245537	0.267636
0.173324	0.154259
0.176107	0.107425
0.215792	0.241687
0.192774	0.213979
0.400624	0.618964
0.496625	0.769769
0.319264	0.453354
0.090562	0.071544
0.205973	0.267765
0.401405	0.863021
0.270519	0.238057
0.397979	0.491504
0.405191	0.927888
0.299491	0.244085
0.159907	0.095145
0.158204	0.118653
0.126329	0.082114
0.208701	0.229571
0.129051	0.183898
0.208208	0.223824
0.220784	0.630339
0.252934	0.333873
0.218891	0.308636
0.129678	0.077159
0.356351	0.785753
0.209267	0.233333
0.247996	0.239316
0.271733	0.430697
0.225576	0.163542
0.261338	0.986552
0.129597	0.141909
0.209347	0.281571
0.086899	0.248095
0.213481	1.445263
0.069697	0.142182
0.241961	0.291563
0.087536	0.100229
0.158079	0.271896
0.052849	0.155904
0.119673	0.150788
0.165526	0.297120
0.164588	0.426283
0.074339	0.744507
0.070950	0.087977
0.149792	0.291346
0.066405	0.693597
0.154335	0.444486
0.176602	0.326713
0.103658	0.100029
0.123291	0.159662
0.209968	1.165323
0.224046	0.215085
0.213618	0.274499
0.111885	0.112444
0.199998	0.733994
0.274652	0.633072
0.222454	0.427113
0.278411	0.683499
0.103819	0.286540
0.180630	0.274558
0.234374	0.389061
0.182390	0.669371
0.138490	0.378770
0.180489	0.405197
0.158901	0.119176
0.191804	0.333738
0.201797	1.219863
0.156850	0.533290
0.141213	0.728658
0.090502	0.106793
0.137143	0.251658
0.147179	0.144236
0.072082	0.075686
0.142933	1.248518
0.166151	0.242580
0.213522	0.463342
0.084603	0.134096
0.087082	0.113642
0.100126	0.960209
0.040353	0.090592
0.172340	0.214563
0.069360	0.096410
0.133273	0.181917
0.149192	0.291671
0.128392	0.182958
0.114299	0.216024
0.092221	0.185365
0.171991	1.052583
0.077334	0.142294
0.188387	0.258090
0.173609	0.204858
0.147018	0.235964
0.136710	0.180458
0.149115	0.357130
0.100851	0.161362
0.111094	0.186082
0.207039	0.462733
0.221995	0.631575
0.161777	0.275021
0.152596	0.333423
0.099597	0.314228
0.078334	0.229909
0.154401	0.386003
0.068389	0.173025
0.078996	0.145354
0.123051	0.412838
0.158074	0.437864
0.098306	0.167612
0.120243	0.155714
0.120154	0.349047
0.084106	0.121954
0.052634	0.144218
0.089462	0.152979
0.134445	0.178140
0.142259	0.157196
0.160623	0.467412
0.122063	0.177601
0.139406	0.366639
0.111952	0.102436
0.067798	0.103053
0.066733	0.107440
0.061513	0.091346
0.099696	0.168487
0.071564	0.108778
0.124863	0.235991
0.101463	0.155239
0.097566	0.131714
0.145367	0.619264
0.097326	0.191733
0.054805	0.128244
0.059975	0.096859
0.067700	0.146908
0.070465	0.156432
0.090538	0.294702
0.048422	0.124687
0.077501	0.130976
0.104313	0.381787
0.077466	0.260287
0.146923	0.353349
0.167867	0.313071
0.150971	0.191733
0.100551	0.144793
0.094279	0.112192
0.123899	0.166644
0.158039	0.374553
0.104398	0.162339
0.096505	0.235471
0.098143	0.216896
0.059916	0.095566
0.090916	0.255929
0.073869	0.167312
0.102521	0.131739
0.104002	0.226724
0.159587	0.280874
0.059857	0.112531
0.089965	0.250103
0.107598	0.213044
0.150639	0.722312
0.087815	0.234905
0.100748	0.116867
0.222538	0.623106
0.106017	0.122450
0.072840	0.187563
0.190386	0.305569
0.198460	0.594388
0.199434	0.841613
0.090955	0.108237
0.125637	0.103651
0.194703	0.160630
0.211665	0.463547
0.158837	0.195369
0.128076	0.157534
0.207785	0.231680
0.242648	0.276619
0.178023	0.165562
0.188678	0.289620
