Velocity(m/s)	Chord(mm)
0.140225	0.307093
0.139974	0.282048
0.180201	0.682061
0.498547	0.762777
0.277683	0.179106
0.277150	0.117789
0.264929	0.132465
0.231898	0.173923
0.406993	0.411062
0.393627	0.541238
0.383150	0.689670
0.356258	0.411478
0.168869	0.138472
0.216835	0.593043
0.374860	0.663503
0.416043	0.455568
0.269799	0.260356
0.273881	0.346460
0.288779	0.519802
0.200709	0.122433
0.408919	0.488659
0.346630	0.254773
0.509348	0.863345
0.395609	0.263080
0.474642	0.427178
0.357051	0.155317
0.231528	0.151651
0.322163	0.183633
0.318811	0.264613
0.272316	0.196067
0.458957	0.580581
0.367280	0.181804
0.373175	0.171661
0.581527	0.985687
0.320651	0.371955
0.210691	0.181194
0.309004	0.310549
0.329006	0.218789
0.482996	1.178511
0.272030	0.204023
0.452396	1.183016
0.323181	0.134120
0.374001	0.252450
0.550418	1.007265
0.270218	0.156726
0.512540	1.286474
0.259403	0.145266
0.210419	0.146241
0.673600	1.306784
0.378267	0.315853
0.493891	0.511177
0.656335	1.535824
0.523544	0.853376
0.325573	0.226273
0.250937	0.135506
0.347735	0.236460
0.319451	0.309868
0.287680	0.332270
0.313851	0.296589
0.304728	0.315393
0.291037	0.333237
0.336796	0.388999
0.348064	0.358506
0.296329	0.324480
0.319200	0.339948
0.174540	0.228647
0.210236	0.155575
0.277465	0.552155
0.270917	0.415858
0.239275	0.257221
0.188877	0.205876
0.117651	0.128827
0.345169	0.733485
0.444691	0.304614
0.196080	0.158825
0.252134	0.366855
0.204119	0.263314
0.290470	0.299184
0.165491	0.137357
0.368023	0.434267
0.255670	0.263340
0.245652	0.152304
0.540285	0.637536
0.436158	0.237706
0.578422	1.463409
0.596585	0.653261
0.467144	0.390065
0.455763	0.549194
0.367985	0.239190
0.289103	0.219718
0.544490	0.778620
0.538327	3.439908
0.283379	0.205449
0.253765	0.194130
0.187441	0.177132
0.344740	0.367149
0.169957	0.202249
0.308461	0.490453
0.249115	0.511931
0.221224	0.233392
0.316985	0.388307
0.402113	0.532800
0.302925	0.162065
0.366134	0.404578
0.347199	0.239567
0.345306	0.809744
