Velocity(m/s)	Chord(mm)
0.333345	0.553353
0.290834	0.235575
0.309609	0.202794
0.326895	0.277861
0.374556	1.097449
0.178716	0.193907
0.352881	0.564610
0.431999	0.149040
0.326547	0.729833
0.272486	0.303822
0.206529	0.119787
0.271874	0.243327
0.365835	0.614603
0.226185	0.287255
0.306579	0.343369
0.258065	0.194839
0.248046	0.161230
0.315573	0.156209
0.242080	0.290496
0.241345	0.141187
0.295455	0.623410
0.403257	0.671422
0.270894	0.362998
0.333964	0.409106
0.326837	0.299056
0.259369	0.186746
0.140353	0.108773
0.242954	0.155491
0.272271	0.289968
0.222007	0.112114
0.267487	0.532298
0.263469	0.505860
0.270978	0.654412
0.263547	0.156810
0.292211	0.118345
0.226984	0.148674
0.264432	0.111062
0.307488	0.528879
0.312764	0.866357
0.297275	0.147151
0.277647	0.746872
0.248397	0.237220
0.099219	0.091281
0.181542	0.972158
0.126577	0.162652
0.095992	0.095992
0.223580	0.450514
0.120180	0.103956
0.204647	0.159625
0.132801	0.212481
0.147461	0.102485
0.308910	0.316633
0.284601	0.271794
0.314364	0.292358
0.302368	0.196539
0.324297	0.293489
0.224678	0.111215
0.346629	0.466216
0.216590	0.127788
0.194349	0.145762
0.304749	0.518073
0.262701	0.313927
0.309851	0.337737
0.307445	0.284386
0.390142	0.386241
0.380601	0.247390
0.378390	0.531638
0.203039	0.136036
0.320972	0.438126
0.205765	0.139920
0.222578	0.445157
0.241203	0.124220
0.171704	0.208621
0.083158	0.155089
0.131397	0.553182
0.121241	0.115785
0.112028	0.105866
0.295895	0.742696
0.177001	0.162841
0.120765	0.138879
0.174762	0.134567
0.124971	0.109975
0.224233	0.380074
0.243963	0.162235
0.187410	0.648437
0.229951	0.367922
0.130621	0.189401
0.155390	0.313887
0.130534	0.366147
0.241162	0.270102
0.269017	0.400836
0.208335	0.241669
0.245072	0.279382
0.230924	0.319830
0.307291	0.470155
0.192553	0.246468
0.191875	0.295488
0.200385	0.201387
0.144856	0.214387
0.200927	0.823799
0.108631	0.136332
0.158714	0.555499
0.142438	0.346836
0.116652	0.463692
0.138237	0.206664
0.107955	0.208892
0.118548	0.196197
0.132545	0.143149
0.100907	0.120584
0.094025	0.125524
0.275676	0.164027
0.212561	0.116909
0.190161	0.114096
0.325648	0.221441
0.366008	0.563652
0.257687	0.190688
0.195268	0.132782
0.392316	0.307968
0.263089	0.153907
0.370119	0.262784
0.321678	0.411748
0.179092	0.141483
0.282294	0.709970
0.329641	0.265361
0.432076	0.665398
0.197365	0.109537
0.379824	0.400714
0.341574	0.317664
0.240124	0.134470
0.327080	0.268206
0.412133	0.370920
0.348326	0.832499
0.312056	0.118581
0.296134	0.250234
0.330553	0.239651
0.282574	0.714912
0.288043	0.236195
0.274238	0.353768
0.166561	0.166561
0.257902	0.361062
0.269589	0.202192
0.217444	0.111984
0.245464	0.191462
0.393507	0.275455
0.427209	0.504106
0.363241	0.459500
0.399879	0.503847
0.418692	0.602916
0.422361	0.329442
0.422406	0.504776
0.240200	0.187356
0.379328	0.713137
0.365921	1.269747
0.429022	0.351798
0.277429	0.176167
0.305025	0.144887
0.251475	0.157172
0.169992	0.130894
0.184666	0.364716
0.188830	0.199215
0.257412	0.186624
0.145688	0.126020
0.309732	0.382519
0.337390	0.389686
0.258557	0.208138
0.340525	0.434169
0.345558	0.245346
0.305755	0.148291
0.170653	0.113485
0.309899	0.210731
0.201214	0.141856
0.235221	0.179944
0.318168	0.801784
0.212801	0.214929
0.274437	0.314230
0.329750	0.746883
0.307665	0.210751
0.259622	0.154475
0.315090	0.179601
0.249649	0.180995
0.277802	0.329195
0.286510	0.318026
0.305297	0.775454
0.296707	1.302546
0.254662	0.160437
0.349947	0.808378
0.331237	0.369330
0.244227	0.139209
0.271798	0.383235
0.396939	0.559684
0.335261	0.353700
0.319092	0.475446
0.355523	0.535062
0.285391	1.015990
0.229887	0.552879
0.280159	0.176500
0.280617	0.314291
0.280266	0.867423
0.322047	0.152972
0.232785	0.278179
0.133135	0.125147
0.180406	0.129892
0.124635	0.114041
0.202309	0.258956
0.184042	0.330356
