Velocity(m/s)	Chord(mm)
0.127622	0.412857
0.094775	0.126050
0.194245	0.163166
0.268139	0.296294
0.238885	0.136164
0.272654	0.189495
0.288302	0.510294
0.187351	0.123651
0.255789	0.225095
0.442918	0.527072
0.365767	0.226776
0.248024	0.122772
0.332150	0.519814
0.190314	0.165573
0.194701	0.422501
0.247617	0.263712
0.238354	0.154930
0.168567	0.200594
0.250634	0.110279
0.150337	0.118766
0.336292	0.158057
0.270869	0.529548
0.401124	0.687927
0.209307	0.119305
0.369136	0.376519
0.358054	0.807412
0.287688	0.204258
0.282625	0.671235
0.244429	0.312869
0.274922	0.258427
0.263430	0.251576
0.310448	0.554150
0.119588	0.108825
0.298894	0.367639
0.208635	0.119965
0.188092	0.193735
0.311088	0.558403
0.300431	0.519746
0.255222	0.304990
0.312357	0.237392
0.300365	0.135164
0.271561	0.243047
0.239536	0.188036
0.270369	0.244684
0.369641	0.251356
0.260745	0.379384
0.151361	0.121089
0.210429	0.233576
0.307827	0.404793
0.173457	0.149173
0.231717	0.371906
0.185032	0.320105
0.204860	0.263245
0.287083	0.714836
0.147148	0.179521
0.248753	0.249997
0.158894	0.220069
0.147942	0.218954
0.243791	0.159683
0.400089	0.306068
0.393509	0.556815
0.183828	0.136033
0.521508	0.539760
0.267823	0.149981
0.326583	0.840952
0.170566	0.121102
0.324980	0.318480
0.290964	0.190582
0.343650	0.658090
0.269420	0.144140
0.395479	0.419208
0.429709	0.322282
0.300193	0.345222
0.250253	0.183936
0.349723	0.236063
0.222895	0.149339
0.258133	0.474964
0.176646	0.232290
0.174057	0.268917
0.193121	0.231745
0.163943	0.498385
0.130317	0.185701
0.183289	0.340001
0.134686	0.142093
0.154755	0.217431
0.272396	1.206715
0.189224	0.367095
0.240273	0.159782
0.266228	0.376713
0.278562	0.355166
0.159540	0.157945
0.178459	0.230212
0.046161	0.078012
0.128672	0.310742
0.188667	0.368844
0.085517	0.188993
0.079825	0.147278
0.128716	0.157677
0.127550	0.176019
0.122924	0.231098
0.140684	0.203991
0.231221	0.313304
0.109288	0.137157
0.239485	0.330490
0.152900	0.298155
0.118527	0.171864
0.084998	0.110072
0.236104	0.165273
0.258091	0.242605
0.146722	0.201009
0.134700	0.198010
0.233880	0.208153
0.140706	0.215983
0.143764	0.209176
0.108860	0.175265
0.123168	0.232788
0.142140	0.268645
0.113042	0.237388
0.169822	0.239448
0.266120	0.356601
0.088961	0.116539
0.110755	0.091927
0.211704	0.183124
0.189487	0.175275
0.295386	0.251078
0.499033	0.813424
0.217546	0.171862
0.239681	0.226498
0.291612	0.363056
0.380980	0.314308
0.354543	0.377589
0.239226	0.358839
0.300188	0.240151
0.293831	0.282078
0.126990	0.121910
0.318774	0.347464
0.211685	0.214860
0.214208	0.169224
0.252180	0.322790
0.212196	0.359672
0.411872	0.766082
0.113119	0.102373
0.154454	0.198473
0.201281	0.130832
0.179297	0.209778
0.099841	0.090855
0.276110	0.675089
0.150896	0.162213
0.291706	0.468188
0.202638	0.414394
0.157023	0.562143
0.180060	0.259286
0.191302	0.413213
0.242964	0.295201
0.396238	1.004463
0.274634	0.229319
0.363821	0.320162
0.144918	0.109413
0.318048	0.644048
0.142348	0.103202
0.175155	0.178658
0.165728	0.389462
0.325862	0.363337
0.385062	0.259917
0.183527	0.357877
0.175211	0.095490
0.180354	0.153301
0.240322	0.240322
0.217467	0.148965
0.313386	0.589167
0.199188	0.336627
0.336916	0.798492
0.281730	0.270461
0.428629	0.872261
0.292315	0.235314
0.374735	0.204231
0.185954	0.119940
0.196742	0.113127
0.332524	0.349151
0.349338	0.165935
0.238295	0.167998
0.394372	0.603389
0.360535	0.328086
0.231930	0.216855
0.217528	0.133780
0.408916	0.805565
0.308673	0.217614
0.327765	0.552284
0.257919	0.144435
0.190119	0.148293
0.128354	0.152741
0.236656	0.204707
0.117486	0.113374
0.223197	0.295736
0.155059	0.122497
0.203745	0.308673
0.218117	0.521299
0.142521	0.173876
0.190553	0.152442
0.410445	0.597198
0.121321	0.099483
0.153974	0.091614
0.236397	0.209212
0.446965	0.587759
0.311435	0.288077
0.364157	0.582652
0.293855	0.248307
0.208691	0.206604
0.192053	0.161325
0.231394	0.325108
0.099491	0.105958
0.197048	0.368479
0.232649	0.109345
0.239338	0.184290
0.173512	0.193466
0.267479	0.568393
0.255619	0.683780
0.232395	0.403206
0.131135	0.159985
0.137908	0.124117
0.160357	0.230914
0.086588	0.108235
0.128642	0.135718
0.161341	0.438040
0.138085	0.263053
0.131627	0.158610
0.147316	0.186354
0.153000	0.157590
0.129880	0.199366
0.126489	0.140403
0.226295	0.700383
0.225562	0.166916
0.199919	0.254897
0.234350	0.396051
0.200988	0.156770
0.152333	0.267344
0.278891	0.276102
0.172398	0.131885
0.122362	0.134598
0.150725	0.097971
0.282764	0.212073
0.132284	0.111780
0.265937	0.373641
0.115514	0.168651
0.350719	0.643570
0.351615	0.891343
0.296344	0.490449
0.299881	0.479810
0.284153	0.448961
0.191696	0.178277
0.242376	0.235105
0.258897	0.221357
0.178563	0.129458
0.260488	0.162805
0.262578	0.312468
0.187923	0.111814
0.284238	0.498839
0.284796	0.354571
0.324912	0.248558
0.223873	0.250738
0.325139	0.536479
0.312656	0.279827
0.397725	0.487214
0.296520	0.346929
0.377933	0.381712
0.407748	0.833844
0.182108	0.194855
0.163956	0.254132
0.164886	0.130260
0.125233	0.247961
0.281003	0.331583
0.273458	0.321313
0.150617	0.135555
0.159802	0.144620
0.216545	0.441752
0.232435	0.288220
0.184924	0.412380
0.184288	0.173231
0.310363	0.437612
0.239227	0.171048
0.242286	0.170812
0.398549	0.667569
0.478791	0.572155
0.211677	0.107955
0.212528	0.121141
0.417597	0.887393
0.300145	0.280635
0.332516	0.528700
0.162845	0.204370
0.122114	0.119672
0.202755	0.422743
0.143252	0.234934
0.101138	0.150696
0.184145	0.213608
0.189696	0.193490
0.207788	0.177659
0.194549	0.174122
0.173663	0.180610
0.200529	0.195516
0.220116	0.378599
0.170495	0.154298
0.325219	0.326845
0.268275	0.528502
0.187021	0.147747
0.266416	0.134540
0.134519	0.169494
0.185944	0.170138
0.212587	0.274237
0.163232	0.153438
0.258647	0.210797
0.213991	0.163703
0.188649	0.218832
0.274733	0.579687
0.272277	0.104826
0.222813	0.171566
0.188976	0.130393
0.270023	0.280824
0.360507	0.338876
0.261438	0.261438
0.345155	0.448702
0.345283	0.279679
0.284791	0.939810
0.172074	0.129916
0.379592	0.493469
0.344822	0.355167
0.350401	0.262801
0.312685	0.722303
0.263484	0.118568
0.369512	0.312238
0.226264	0.171961
0.372285	0.470940
0.420021	0.371719
0.387706	0.182222
0.255518	0.275959
0.334175	0.519643
0.134801	0.118625
0.312163	0.202906
0.260487	0.168014
0.270547	0.146095
0.345122	0.748914
0.281624	0.228116
0.392144	0.309793
0.196870	0.114185
0.452401	0.441091
0.397772	0.660302
0.439293	0.529348
0.432043	0.136094
0.291971	0.303650
0.362063	0.421803
0.276707	0.264255
0.279220	0.127045
0.195252	0.174750
0.333830	0.490730
0.422930	0.251643
0.395682	0.362049
0.207128	0.147061
0.295899	0.297379
0.285431	0.211219
0.363963	0.198360
0.400939	0.605419
0.361867	0.175506
0.427722	0.547484
0.319276	0.552348
0.481209	1.679419
0.405540	0.474482
0.371859	0.459245
0.267699	0.218175
0.371481	0.471780
0.226425	0.131327
0.450934	0.477990
0.424564	0.314177
0.548295	0.718266
0.344106	0.856824
0.397616	0.765410
0.357831	0.361410
0.268663	0.159854
0.251321	0.108068
0.257206	0.338226
0.330595	0.471099
0.180102	0.128773
0.178957	0.127954
0.254383	0.434995
0.188816	0.115178
0.458119	0.336717
0.355172	0.541637
0.249229	0.176953
0.215259	0.188352
0.184426	0.148463
0.307394	0.221324
0.181446	0.150600
0.164050	0.147645
0.139979	0.100085
0.330486	0.380059
0.170602	0.179985
0.159102	0.143988
0.264427	0.146757
0.260259	0.227727
0.320906	0.540727
0.200026	0.134017
0.242992	0.558883
0.246196	0.339750
0.332013	0.549481
0.169702	0.111155
0.172733	0.152869
0.336498	0.528301
0.304782	0.249922
0.254637	0.495268
0.344950	0.760615
0.264849	0.214527
0.388879	0.262493
0.330571	0.170244
0.212205	0.451998
0.360073	0.370875
0.284685	0.280414
