Velocity(m/s)	Chord(mm)
0.098497	0.364932
0.133415	0.352882
0.157899	0.388433
0.084106	0.140877
0.206534	2.668423
0.093651	0.238343
0.067291	0.156114
0.117388	0.184298
0.069111	0.169666
0.151474	0.365809
0.105293	0.135301
0.083575	0.126616
0.107558	0.120465
0.177355	0.437180
0.116298	0.184914
0.154884	0.333000
0.237489	0.455978
0.123679	0.252306
0.134614	0.339902
0.143178	0.292799
0.061063	0.091595
0.057499	0.140585
0.074269	0.099892
0.098329	0.210916
0.142689	0.610710
0.083872	0.188293
0.056386	0.123767
0.109182	0.345561
0.183808	0.550503
0.134454	0.322017
0.069336	0.132086
0.078572	0.303289
0.288395	2.024531
0.067025	0.151141
0.154312	0.776188
0.078175	0.228663
0.058417	0.166488
0.092289	0.110285
0.150980	0.296675
0.069097	0.114010
0.149454	0.595573
0.250656	0.855991
0.163303	1.084333
0.079510	0.098592
0.113324	0.146754
0.085839	0.139918
0.265628	0.710555
0.080711	0.094836
0.133576	0.288524
0.185002	0.875060
0.135521	0.552926
0.127875	0.520452
0.126636	0.253272
0.278192	2.439742
0.096285	0.171387
0.144037	0.335606
0.137474	0.184215
0.153194	0.390645
0.129134	0.142047
0.078489	0.131077
0.073773	0.109552
0.312005	1.447701
0.117195	0.734811
0.178407	2.006183
0.087799	0.414413
0.064034	0.259336
0.078727	0.163359
0.103470	0.175381
0.147484	0.340688
0.093908	0.124428
0.087170	0.125525
0.067591	0.107469
0.079309	0.165360
0.076258	0.223818
0.132178	0.540608
0.079542	0.124484
0.052355	0.124867
0.043964	0.129254
0.057811	0.209853
0.121031	0.656595
0.067579	0.131779
0.081468	0.185746
0.037818	0.099271
0.076593	0.273436
0.103458	0.380207
0.068096	0.175006
0.087468	0.310073
0.155550	0.702309
0.076788	0.312528
0.052462	0.222964
0.262035	2.127722
0.176678	1.428445
0.060826	0.165750
0.075750	0.232931
0.112062	0.457774
0.145990	0.472278
0.059703	0.112243
0.126336	0.137706
0.115540	0.246677
0.050553	0.142307
0.076253	0.338561
0.032186	0.112489
0.084863	0.154451
0.067788	0.103037
0.080487	0.195584
0.170968	1.316453
0.089428	0.251740
0.276020	0.899825
0.105850	0.217522
0.284842	0.398778
0.123268	0.245303
0.093442	0.255564
0.151519	0.386374
0.141184	0.778628
0.079353	0.129742
0.108827	0.198610
0.138064	0.366560
0.055125	0.096745
0.100513	0.179416
0.116880	0.296291
0.213384	1.203488
0.103013	0.286890
0.073687	0.102056
0.071505	0.126921
0.075331	0.149155
0.165451	0.383846
0.078890	0.104924
0.096227	0.315144
0.057866	0.092007
0.118566	0.511611
0.119257	0.271906
0.059333	0.164945
0.187968	1.306380
0.094293	0.209331
0.082630	0.155758
0.110710	0.241347
0.108116	0.292995
0.073034	0.103343
0.137622	0.404608
0.102795	0.212271
0.064977	0.137102
0.080522	0.227474
0.087718	0.232014
0.103108	0.150538
0.047126	0.090953
0.196780	1.033096
0.109793	0.474856
0.206954	0.716062
0.078234	0.213186
0.322203	1.391919
0.052418	0.116106
0.127016	0.538548
0.060195	0.124904
0.162760	0.445149
0.106429	0.225629
0.268008	1.352102
0.069915	0.111863
0.135427	0.421855
0.066550	0.130772
0.058283	0.092379
0.171009	0.489087
0.099768	0.166613
0.055919	0.097299
0.062587	0.127991
0.100016	0.168028
0.081002	0.257181
0.088593	0.279067
