Velocity(m/s)	Chord(mm)
0.563349	1.045012
0.331642	0.170796
0.498891	0.685976
0.377433	0.451032
0.575647	0.883618
0.376675	0.864469
0.218651	0.151963
0.414038	0.318809
0.101883	0.139070
0.067129	0.113448
0.119853	0.158206
0.180816	0.146461
0.117027	0.174955
0.269296	0.908876
0.166272	0.208672
0.246356	0.428659
0.138337	0.287050
0.183240	0.320670
0.330837	0.929652
0.143129	0.170323
0.100313	0.126395
0.098374	0.228228
0.087818	0.105381
0.026960	0.060526
0.156275	0.505550
0.148951	0.484835
0.131175	0.323346
0.120503	0.098813
0.105552	0.273909
0.102392	0.216047
0.138656	0.485991
0.092906	0.210897
0.069997	0.106395
0.103639	0.492285
0.097536	0.310164
0.079564	0.148386
0.082955	0.132727
0.103112	0.217050
0.161759	0.587995
0.123280	0.435180
0.052755	0.082298
0.061626	0.078881
0.143297	0.214230
0.110649	0.221298
0.069304	0.101531
0.140224	0.255209
0.114329	0.164633
0.133625	0.167700
0.145494	0.227698
0.122995	0.176498
0.126857	0.147788
0.068320	0.092232
0.122987	0.217072
0.048544	0.075728
0.136382	0.145246
0.109347	0.222521
0.114540	0.264014
0.085723	0.090867
0.153772	0.216818
0.165837	0.167496
0.127421	0.128696
0.328789	0.567162
0.193438	0.419761
0.189625	0.413382
0.228524	0.541602
0.127286	0.143197
0.099564	0.243433
0.115235	0.137129
0.148663	0.096631
0.238836	0.945791
0.110207	0.168617
0.130968	0.230504
0.131221	0.270315
0.100516	0.140723
0.069710	0.177413
0.112040	0.215678
0.113734	0.110322
0.139187	0.388332
0.099386	0.186846
0.132563	0.411608
0.131161	0.241992
0.120288	0.184642
0.192188	1.445255
0.233706	0.449884
0.303392	0.976923
0.057403	0.098159
0.120996	0.261351
0.117077	0.304984
0.065900	0.087317
0.119889	0.431601
0.133281	0.456488
0.088396	0.189167
0.075523	0.162374
0.071052	0.088459
0.061088	0.086134
0.089484	0.157044
0.096454	0.186156
0.124910	0.530870
0.084162	0.210404
0.105183	0.122012
0.088337	0.170048
0.159804	0.195760
0.196136	0.408944
0.085271	0.101472
0.109069	0.233407
0.108408	0.250423
0.089326	0.195177
0.118543	0.126841
0.091061	0.117014
0.095369	0.275140
0.079509	0.182870
0.155729	0.354283
0.101843	0.180263
0.104274	0.408754
0.121155	0.364069
0.197534	0.556059
0.073663	0.099445
0.236179	0.658939
0.076773	0.149323
0.110422	0.197654
0.151239	0.712334
0.079185	0.164308
0.079976	0.138358
0.304323	1.156427
0.122076	0.167244
0.131101	0.232049
0.121741	0.306788
0.123994	0.241168
0.117149	0.173380
0.094404	0.134526
0.126629	0.180446
0.087122	0.186877
0.167199	0.633683
0.075866	0.122145
0.095878	0.235861
0.069844	0.087654
0.092854	0.218671
0.088761	0.197936
0.252151	0.581208
0.143586	0.226147
0.104974	0.142764
0.079587	0.085556
0.119321	0.273244
0.141706	0.349306
0.069340	0.120651
0.246835	2.322713
0.113004	0.183067
0.088660	0.187515
0.075909	0.139672
0.108483	0.155673
0.104628	0.247969
0.066289	0.142522
0.079922	0.174629
0.067248	0.090449
0.128862	0.136594
0.095596	0.190236
0.067125	0.118811
0.096806	0.109875
0.126881	0.158601
0.139204	0.313905
0.151057	0.287009
0.090473	0.168280
0.142821	0.282072
0.089517	0.098469
0.097188	0.126344
0.090366	0.288266
0.127838	0.255677
0.242336	0.519812
0.060914	0.125482
0.149983	0.281968
0.246280	0.470395
0.142077	0.415575
0.129753	0.348387
0.080671	0.226686
0.078868	0.114753
0.115122	0.397170
0.106621	0.213242
0.152997	0.439101
0.293800	0.762410
0.140292	0.286196
0.161087	0.437350
0.109384	0.231347
0.143584	0.524799
0.111354	0.266135
0.098966	0.169231
0.067797	0.099662
0.120957	0.338076
0.166807	0.324439
0.095407	0.160761
0.159936	0.345462
0.093974	0.148478
0.223658	0.441724
0.188774	0.291656
0.124544	0.124544
0.080333	0.132550
0.127365	0.103165
0.099368	0.165447
0.109110	0.134751
0.220141	0.975225
0.104652	0.265815
0.191669	0.291337
0.100013	0.126017
0.103630	0.265292
0.082098	0.147776
0.222224	1.285568
0.090401	0.139670
0.119267	0.305323
0.112890	0.146758
0.086493	0.098602
0.152366	0.324539
0.127252	0.118345
0.074783	0.140592
0.101150	0.166391
0.066338	0.153903
0.122620	0.248919
0.123555	0.223634
0.181220	0.412276
0.209209	0.474904
0.135843	0.157577
0.120218	0.338415
0.144283	0.582182
0.113425	0.294337
0.144407	0.241160
0.167405	0.385032
0.142722	0.279735
0.126295	0.140187
0.214105	0.473172
0.145779	0.431506
0.092662	0.166792
0.098811	0.219855
0.110600	0.242214
0.094214	0.181834
0.091484	0.124876
0.057839	0.082420
0.127817	0.313790
0.106160	0.154463
0.119914	0.268008
0.064447	0.101505
0.053978	0.095272
0.146576	0.262370
0.116899	0.362387
0.156020	0.485222
0.286534	1.501440
0.137620	0.215375
0.217428	0.234822
0.118056	0.131632
0.079689	0.167745
0.231405	0.888596
0.066621	0.137239
0.145687	0.518644
0.058321	0.081941
0.136440	0.325410
0.102257	0.173326
0.172719	0.568246
0.148860	1.374723
0.108081	0.131859
0.089606	0.217296
0.083336	0.199589
0.071584	0.106660
0.070957	0.122756
0.109386	0.235181
0.093443	0.214452
0.136487	0.261373
0.156645	0.186407
0.070701	0.209627
0.070289	0.118789
0.113182	0.332190
0.107774	0.241953
0.115028	0.197848
0.178703	0.698731
0.115261	0.223029
0.119714	0.175381
0.130366	0.237919
0.118662	0.259277
0.065783	0.134198
0.083238	0.126938
0.108149	0.180609
0.139853	0.157335
0.095069	0.119312
0.166005	0.266438
0.123509	0.206261
0.165376	0.225739
0.237252	1.004762
0.193419	0.463238
0.182437	1.194964
0.111606	0.209261
0.104413	0.114855
0.217834	1.254725
0.085338	0.116487
0.064526	0.105501
0.066392	0.103904
0.190648	0.276440
0.133441	0.137444
0.229619	0.253729
0.086994	0.104392
