Velocity(m/s)	Chord(mm)
0.235160	0.213995
0.344456	0.513239
0.213687	0.213687
0.121630	0.118590
0.256626	0.499138
0.229537	0.724189
0.170948	0.949615
0.176670	0.247339
0.308849	0.931181
0.170374	0.186560
0.208277	0.124966
0.128920	0.132788
0.249824	0.241080
0.098275	0.166576
0.109657	0.320200
0.133241	0.465676
0.199036	0.444845
0.134849	0.278464
0.237591	0.497753
0.073884	0.147769
0.103129	0.248025
0.232270	0.183493
0.086406	0.148618
0.091353	0.106883
0.096953	0.212811
0.119229	0.218190
0.087954	0.091032
0.085594	0.165197
0.074351	0.126026
0.115988	0.415816
0.108669	0.147790
0.145570	0.411237
0.112097	0.170948
0.164404	0.424162
0.151459	0.247635
0.130855	0.234885
0.085590	0.169469
0.086424	0.114512
0.131661	0.362726
0.069865	0.136586
0.098510	0.268931
0.146489	0.342784
0.085603	0.247391
0.091641	0.139752
0.082235	0.189964
0.116777	0.298364
0.086148	0.160235
0.200979	1.025997
0.105233	0.167320
0.073775	0.157509
0.095352	0.136830
0.121002	0.196024
0.079201	0.108506
0.097398	0.153888
0.191399	0.697648
0.112726	0.090181
0.125967	0.296023
0.112014	0.175862
0.190989	0.380068
0.190681	0.566323
0.193632	0.393073
0.079245	0.133924
0.125021	0.318803
0.082314	0.119767
0.088405	0.210846
0.149638	0.543934
0.092694	0.227564
0.137918	0.226185
0.109736	0.406573
0.126718	0.466321
0.103162	0.099552
0.203407	0.727180
0.142433	0.138872
0.156291	1.009640
0.067443	0.170632
0.076637	0.143312
0.052606	0.114156
0.125098	0.228303
0.126032	0.157540
0.066051	0.133422
0.185456	0.343094
0.098529	0.152228
0.156424	0.463797
0.120567	0.124787
0.213038	0.814869
0.182248	0.338981
0.098410	0.162869
0.173380	0.643240
0.082415	0.113733
0.103145	0.172768
0.126435	0.183962
0.111063	0.212685
0.144074	0.399086
0.097637	0.196249
0.142031	0.105103
0.071664	0.148702
0.095107	0.219696
0.093693	0.182234
0.123492	0.293294
0.108278	0.201397
0.083430	0.138493
0.103042	0.281819
0.080094	0.149376
0.068033	0.131984
0.061723	0.130853
0.070372	0.179097
0.127033	0.329652
0.133685	0.714547
0.092126	0.223405
0.065513	0.098598
0.075289	0.147943
0.115846	0.322631
0.086950	0.136076
0.060468	0.119424
0.180774	0.470916
0.140044	0.278688
0.103882	0.388517
0.042917	0.129393
0.059962	0.175390
0.056876	0.144180
0.080228	0.140398
0.098509	0.312767
0.172273	0.765753
0.146805	0.840457
0.118232	0.468200
0.089926	0.137587
0.133890	0.212215
0.072106	0.200455
0.074348	0.199996
0.082145	0.184416
0.127454	0.233879
0.069761	0.122430
0.085501	0.244959
0.062851	0.147072
0.126077	0.362472
0.098986	0.117794
0.103651	0.152368
0.140500	0.378649
0.115339	0.113032
0.141711	0.179265
0.086368	0.104938
0.098761	0.124439
0.154788	0.618380
0.075393	0.107059
0.069970	0.132242
0.084964	0.235775
0.120757	0.253589
0.110631	0.144373
0.081484	0.142189
0.159546	0.445930
0.088167	0.188237
0.071351	0.188725
0.106228	0.123225
0.173668	0.189298
0.127416	0.181568
0.081902	0.117939
0.176356	0.921461
0.132531	0.178255
0.173882	0.243434
0.280925	1.077349
0.171681	0.385425
0.182159	0.235896
0.173533	0.271579
0.121567	0.135547
0.251601	0.706998
0.263883	1.146571
0.159193	0.386839
0.367704	1.566417
0.116524	0.230134
0.196366	0.379967
0.207352	0.645902
0.193504	0.459573
0.206564	0.434817
0.128020	0.145943
0.105582	0.169459
0.151321	0.224712
0.130617	0.190700
0.146670	0.219272
0.203741	0.286256
0.231921	0.488194
0.107012	0.123063
0.138376	0.229704
0.209782	0.494037
0.125813	0.308243
0.110294	0.115809
0.184360	0.968810
0.185243	0.482558
0.151582	0.241774
0.140446	0.232438
0.114011	0.263364
0.052012	0.121187
0.101226	0.152851
0.285069	1.262857
0.076046	0.113309
0.108689	0.194552
0.206593	1.014372
0.241325	0.660025
0.124889	0.191080
0.109399	0.184885
0.135826	0.150767
0.147178	0.341454
0.152183	0.453505
0.222269	1.214700
0.121820	0.200394
0.154273	0.207497
0.195002	0.282753
