Velocity(m/s)	Chord(mm)
0.078146	0.118000
0.190010	0.534877
0.132653	0.325001
0.102353	0.211359
0.112271	0.232962
0.074931	0.153609
0.127592	0.279426
0.127573	0.162017
0.143772	0.247287
0.078228	0.116169
0.151674	0.367809
0.065611	0.096120
0.140834	0.154917
0.109034	0.251869
0.126611	0.154466
0.187567	0.362005
0.138744	0.321885
0.121972	0.214670
0.286040	1.242844
0.205707	0.616091
0.154587	0.243475
0.183540	0.387269
0.266966	0.528592
0.167570	0.265598
0.175347	0.293706
0.125525	0.196446
0.094026	0.111420
0.082346	0.151516
0.123231	0.430075
0.055332	0.183702
0.083294	0.127023
0.121937	0.179248
0.168316	0.265098
0.137910	0.242032
0.143422	0.266048
0.225795	0.653677
0.200605	0.372123
0.235627	0.525448
0.129567	0.351774
0.064518	0.088712
0.076945	0.131960
0.120543	0.218785
0.108836	0.191007
0.075131	0.104431
0.146083	0.246150
0.194092	0.464850
0.103346	0.106446
0.064480	0.096075
0.175052	0.730842
0.066844	0.111964
0.083315	0.154966
0.079176	0.149247
0.106011	0.318032
0.089394	0.092970
0.114029	0.319851
0.101735	0.195840
0.127551	0.264668
0.108102	0.122695
0.185085	0.468264
0.075737	0.112091
0.096383	0.171561
0.129569	0.239703
0.199043	0.501587
0.092617	0.169951
0.180809	0.411341
0.100175	0.106185
0.150472	0.413044
0.150251	0.356847
0.247691	0.572166
0.316348	1.540616
0.133658	0.278677
0.123402	0.298017
0.069776	0.093500
0.092024	0.141718
0.138577	0.317341
0.115218	0.178011
0.171177	0.419384
0.121167	0.241121
0.116067	0.287267
0.105149	0.224493
0.090682	0.175922
0.116312	0.282637
0.097405	0.233285
0.105700	0.205587
0.203892	0.483223
0.131499	0.318885
0.096560	0.196982
0.108496	0.137247
0.081311	0.134569
0.134768	0.360504
0.108878	0.170938
0.125408	0.274017
0.103034	0.217916
0.107613	0.129136
0.114657	0.785403
0.119975	0.270543
0.090488	0.122159
0.080908	0.108417
0.125439	0.235826
0.121663	0.172153
0.133146	0.219691
0.171612	1.416654
0.110238	0.284966
0.098580	0.195189
0.158598	0.924625
0.112895	0.256837
0.158476	0.282880
0.222745	0.826384
0.091687	0.162285
0.124591	0.351968
0.067131	0.141983
0.063292	0.153484
0.105422	0.224550
0.196502	0.377284
0.194481	0.907253
0.123282	0.216360
0.113436	0.234245
0.135684	0.415192
0.145993	0.113874
0.130600	0.221367
0.157525	0.266218
0.146832	0.538138
0.112993	0.277397
0.121100	0.187705
0.124278	0.438078
0.115443	0.368840
0.143009	0.326062
0.084806	0.167916
0.101303	0.237050
0.158027	0.283659
0.111993	0.217267
0.117586	0.453295
0.136774	0.269445
0.218526	0.614057
0.164557	0.295379
0.176880	0.509416
0.126682	0.180522
0.068042	0.095939
0.121137	0.176255
0.116195	0.164997
0.212076	0.609717
0.119872	0.219366
0.138295	0.206060
0.075986	0.100681
0.097699	0.157784
0.190874	0.521087
0.148606	0.140432
0.115158	0.153735
