Velocity(m/s)	Chord(mm)
0.104647	0.216096
0.126406	0.294525
0.230248	0.313137
0.201629	0.534316
0.122498	0.285420
0.108894	0.124139
0.143564	0.421361
0.097870	0.395884
0.195135	0.421492
0.138415	0.161945
0.124398	0.733949
0.169905	0.903894
0.142477	1.003752
0.090087	0.160805
0.185936	0.779073
0.262681	1.865034
0.221613	0.367878
0.253229	0.402634
0.178437	0.142749
0.143902	0.131670
0.229621	0.406429
0.342407	1.612735
0.240272	1.221784
0.174521	0.194591
0.289454	0.571671
0.177958	0.709162
0.141751	0.311144
0.166508	0.420432
0.161727	0.523185
0.100797	0.129524
0.188532	0.427968
0.199113	0.661054
0.319797	0.543655
0.244255	0.261353
0.309123	1.154575
0.239061	0.710011
0.244462	1.489999
0.231567	1.148572
0.099631	0.109594
0.165991	0.222427
0.179576	0.545014
0.258521	1.561466
0.149965	0.262438
0.273510	1.702598
0.289152	1.513709
0.240292	0.553872
0.188904	0.391975
0.129544	0.243542
0.236478	1.183571
0.231551	0.270914
0.229043	0.577188
0.243667	0.408142
0.230933	1.124644
0.177097	0.410864
0.188622	0.301796
0.233223	0.552737
0.330963	0.469968
0.154497	0.392422
0.228010	0.717091
0.267265	1.166613
0.251763	0.541290
0.134668	0.206043
0.260685	1.260413
0.132794	0.199191
0.179802	0.239136
0.170073	0.420931
0.247413	0.849863
0.214313	0.454343
0.122042	0.210522
0.170264	0.210276
0.150374	0.328567
0.163011	0.305645
0.178104	0.262703
0.258253	0.522963
0.162702	0.148059
0.122099	0.166666
0.125549	0.160075
0.182452	0.327501
0.147874	0.237338
0.098862	0.140384
0.267720	1.574195
0.247393	0.275843
0.114032	0.100348
0.137224	0.265528
0.194167	0.361150
0.191471	0.304439
0.122539	0.191773
0.247191	0.557415
0.147420	0.224816
0.127413	0.173282
0.134611	0.299509
0.206953	0.768829
0.239123	0.686283
0.203917	0.321169
0.149428	0.178566
0.111983	0.131020
0.134959	0.448739
0.201922	0.365478
0.227435	0.310449
0.138579	0.162831
0.227435	0.743714
0.240231	0.646222
0.270399	1.004534
0.326124	0.781068
0.320121	0.414557
0.299992	3.743905
0.241542	0.132848
0.342943	0.353231
0.350316	0.150636
0.381708	0.297732
0.484595	1.565243
0.169952	0.118117
0.374415	0.400624
0.438023	0.797201
0.171157	0.229350
0.336984	0.753158
0.309602	0.546448
0.161060	0.153007
0.426112	0.745696
0.268865	0.172073
0.244808	0.105267
0.270331	0.164902
0.300734	0.157886
0.382121	0.183418
0.399145	0.872131
0.324779	0.198115
0.307932	0.517325
