Velocity(m/s)	Chord(mm)
0.118913	0.187289
0.180915	0.392586
0.143663	0.725498
0.106069	0.172893
0.141676	0.442029
0.130249	0.662965
0.095882	0.202311
0.237197	1.279675
0.213595	0.751853
0.105729	0.149607
0.250067	0.448870
0.190074	0.785954
0.133147	0.204380
0.219199	1.102570
0.256194	1.637077
0.152814	0.194073
0.206147	0.746252
0.146260	0.407333
0.193606	0.364947
0.148058	0.163604
0.284066	1.268356
0.349401	0.604464
0.130447	0.204150
0.248229	0.832810
0.163941	0.377885
0.167029	0.573745
0.132640	0.229468
0.153790	0.181472
0.270955	1.792367
0.215836	1.039251
0.250824	1.599005
0.241570	0.281429
0.233660	0.441618
0.238403	1.469753
0.237161	0.568001
0.145263	0.171411
0.285070	1.691893
0.116335	0.108773
0.251258	0.724881
0.232492	1.132237
0.244035	1.312906
0.294355	0.569578
0.334624	2.298865
0.192504	0.635263
0.216950	1.063056
0.184197	0.420890
0.118009	0.175834
0.064766	0.107836
0.112025	0.345038
0.125584	0.156352
0.086325	0.141573
0.235595	0.402867
0.273756	0.390102
0.243448	0.959185
0.283010	1.173078
0.122308	0.119250
0.283685	0.751765
0.239391	1.957023
0.219414	0.582545
0.127188	0.246745
0.238442	0.407736
0.245741	1.641552
0.194947	0.375272
0.161455	0.272859
0.079401	0.179843
0.148294	0.472316
0.129342	0.281966
0.152363	0.264350
0.207759	0.840384
0.152176	0.217612
0.273663	1.884170
0.107246	0.175883
0.152532	0.325656
0.172231	0.614864
0.162944	0.384548
0.158840	0.567853
0.180870	0.402436
0.157967	0.260646
0.183288	0.311589
0.148508	0.524974
0.165486	0.350831
0.147144	0.378159
0.106457	0.236334
0.086629	0.132976
0.136411	0.267366
0.126184	0.388648
0.170127	0.394694
0.076505	0.120113
0.099790	0.198581
0.085874	0.224131
0.132431	0.415173
0.259743	1.007802
0.201342	2.123148
0.205168	1.017634
0.162578	0.382058
0.168996	0.261944
0.131273	0.723314
0.144367	0.379684
0.155970	0.298682
0.158507	0.320976
0.069988	0.127727
0.131018	0.464459
0.176688	1.913530
0.120867	0.394025
0.111545	0.371445
0.143112	1.064752
0.170920	1.187040
0.121739	0.510694
0.063860	0.119099
0.069970	0.183322
0.136281	0.236448
0.123046	0.419588
0.128703	1.003883
0.060029	0.146470
0.188508	1.709763
0.125420	0.822753
0.090034	0.248493
0.151088	0.467617
0.091031	0.154297
0.104718	0.519400
0.074973	0.154444
0.065786	0.209857
0.143883	1.335955
0.080398	0.163209
0.104567	0.239459
0.101096	0.246675
0.226797	0.315248
0.109308	0.194021
0.234016	1.161887
0.188348	0.313600
0.232029	0.668244
0.208477	0.498261
0.189238	0.658548
0.123789	0.246341
0.126164	0.249175
0.144430	0.616718
0.112709	0.184280
0.118236	0.205731
0.174640	0.170274
0.207376	0.424084
0.184724	0.574491
0.238161	1.061009
0.106255	0.125381
0.172789	0.590074
0.110743	0.262461
0.210031	0.346551
0.235741	0.859277
0.204726	0.363389
0.180435	0.154272
0.316106	0.768138
0.175133	0.200527
0.235121	0.285671
0.300259	0.517947
0.283259	0.956000
0.202189	0.234539
0.267092	0.835999
0.290378	1.348807
0.128632	0.160790
0.318785	0.857532
0.260323	0.610458
0.227386	0.148938
0.376067	0.812304
0.220570	0.188587
0.307866	1.140644
0.157793	0.123868
0.232060	0.703142
0.227204	0.631626
0.141507	0.183251
0.140351	0.131228
0.244384	0.877337
0.177860	0.234775
0.141482	0.313384
0.145152	0.202486
0.112169	0.206391
0.144040	0.146201
0.205946	0.332602
0.160315	0.264520
0.419792	1.078867
0.204942	0.128088
0.268460	0.605378
0.209267	0.124514
0.228120	0.150559
0.288575	0.666608
0.429881	0.730798
0.259246	0.620894
0.276806	0.308639
0.178466	0.193635
0.153486	0.350715
0.317301	1.128005
0.107402	0.305022
0.129933	0.174110
0.082985	0.102902
0.258021	1.842273
0.142964	0.201579
0.210616	0.394905
0.086478	0.312187
0.136337	0.822110
0.132901	0.372787
0.214475	0.465411
0.200841	0.973077
0.140754	0.266026
0.151216	0.416600
0.122497	0.169659
0.286903	1.222208
0.146257	0.227429
0.328590	1.125421
0.288639	0.337708
0.223002	0.522939
0.126120	0.148191
0.108206	0.202346
0.357984	2.199814
0.205310	0.207363
0.277523	0.824243
0.159022	0.168563
0.389499	0.794578
0.186272	0.535532
0.168629	0.234395
0.203646	0.594647
0.250618	0.743082
0.352532	1.180981
0.255043	0.725599
0.292134	0.506853
0.178856	0.143085
0.139644	0.231809
0.328442	0.908142
0.302260	1.543040
0.169638	0.359632
0.287424	1.237360
